INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,
2000Q4,24,2.5,0,0,0,0,5,25,40,25,5,0
2000Q4,26,1.9,0,0,5,15,30,30,15,5,0,0
2000Q4,28,2,0,0,0,0,10,60,30,0,0,0
2000Q4,29,3,0,0,0,0,0,10,60,30,0,0
2000Q4,31,2.9,,,,,,,,,,
2000Q4,32,2.8,0,0,0,0,9.0909090909,27.2727272727,45.4545454545,13.6363636364,4.5454545455,0
2000Q4,33,1.7,0,0,0,10,80,10,0,0,0,0
2000Q4,34,2.8,0,0,0,0,0,10,80,10,0,0
2000Q4,36,2.2,0,0,0,0,30,65,5,0,0,0
2000Q4,37,3,0,0,0,0,0,20,80,0,0,0
2000Q4,38,2.5,0,0,0,0,20,60,20,0,0,0
2000Q4,39,2.6,0,0,0,0,5,15,75,5,0,0
2000Q4,40,2.8,0,0,5,10,15,20,35,15,0,0
2000Q4,41,2.9,0,0,0,0,0,20,80,0,0,0
2000Q4,42,2,,,,,,,,,,
2000Q4,43,2.5,0,0,0,8,15,23,31,15,8,0
2000Q4,45,,,,,,,,,,,
2000Q4,46,1.89,4.0404040404,8.0808080808,8.0808080808,17.1717171717,17.1717171717,15.6565656566,15.6565656566,6.0606060606,6.0606060606,2.0202020202
2000Q4,47,2.6,0,0,0,0,0,40,60,0,0,0
2000Q4,48,2.8,0,0,0,0,0,20,50,30,0,0
2000Q4,50,3,0,0,0,0,0,25,75,0,0,0
2000Q4,53,2.3,0,0,0,0,0,20,80,0,0,0
2000Q4,54,3,0,0,0,5,10,20,35,25,5,0
2000Q4,55,2.7,0,0,.2002002002,1.9019019019,8.6086086086,20.5205205205,27.2272272272,21.8218218218,12.6126126126,7.1071071071
2000Q4,56,2.3,0,0,0,0,0,70,30,0,0,0
2000Q4,57,,,,,,,,,,,
2000Q4,59,2.7,0,0,0,0,0,40,60,0,0,0
2000Q4,60,3,0,0,0,0,0,20,40,40,0,0
2000Q4,61,2.6,0,0,0,0,10,40,50,0,0,0
2000Q4,63,,,,,,,,,,,
2000Q4,64,3,5,5,5,10,11,14,14,29,5,2
2000Q4,65,2.3,0,0,0,0,40,60,0,0,0,0
2000Q4,67,2.1,0,0,0,18.1818181818,18.1818181818,63.6363636364,0,0,0,0
2000Q4,70,2.8,0,0,0,0,5,40,30,25,0,0
2000Q4,71,2,0,0,5,10,30,40,10,5,0,0
2000Q4,72,2.4,0,0,5,10,20,30,20,10,5,0
2000Q4,73,,,,,,,,,,,
2000Q4,85,2.1,0,2.9702970297,7.9207920792,13.8613861386,18.8118811881,20.7920792079,15.8415841584,11.8811881188,7.9207920792,0
2000Q4,87,2.8,0,0,0,0,5,25,45,20,5,0
2000Q4,88,2.8,0,0,0,2,8,15,50,20,5,0
2000Q4,89,2.6,0,0,0,0,20,30,50,0,0,0
2000Q4,90,2.6,0,0,0,0,0,0,95,5,0,0
2000Q4,91,,,,,,,,,,,
2000Q4,92,2.3,,,,,,,,,,
2000Q4,93,,,,,,,,,,,
2000Q4,94,2.8,0,0,0,0,0,60,40,0,0,0
2000Q4,95,2.6,0,3,3,11.5,11.5,18,18,12.5,12.5,10
,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T9_0,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0,,
1999,1,10.2,0,0,0,33.3333333333,55.5555555556,11.1111111111,0,0,,
1999,2,10.7,0,0,5,20,50,20,5,0,,
1999,3,10.5,0,0,0,40,60,0,0,0,,
1999,4,10.6,0,0,0,15,70,15,0,0,,
1999,5,10.8,0,0,10,45,40,5,0,0,,
1999,7,10.7,,,,,,,,,,
1999,9,10.8,0,0,0,0,80,20,0,0,,
1999,11,10.6,0,0,0,30,50,20,0,0,,
1999,14,10.5,0,0,0,20,80,0,0,0,,
1999,16,10.3,0,0,10,35,30,25,0,0,,
1999,17,10.1,0,0,20,50,20,10,0,0,,
1999,19,10.6,0,0,0,40,60,0,0,0,,
1999,20,10.7,0,0,0,10,80,10,0,0,,
1999,23,10.4,0,0,0,50,50,0,0,0,,
1999,24,10.5,0,0,10,40,40,10,0,0,,
1999,26,10.5,0,0,5,40,50,5,0,0,,
1999,28,10.8,0,0,0,30,60,10,0,0,,
1999,29,11,0,0,0,0,20,70,10,0,,
1999,31,10.9,,,,,,,,,,
1999,32,10.4,0,0,0,50,45,5,0,0,,
1999,33,10,0,0,50,50,0,0,0,0,,
1999,34,10.5,0,0,0,45,55,0,0,0,,
1999,36,10.4,0,0,0,60,35,5,0,0,,
1999,37,10.4,0,0,0,70,30,0,0,0,,
1999,38,10.4,0,0,0,50,50,0,0,0,,
1999,39,10.7,0,0,0,30,50,20,0,0,,
1999,40,10.3,0,0,20,50,25,5,0,0,,
1999,41,10.6,0,0,0,10,80,10,0,0,,
1999,42,10.1,0,0,40,60,0,0,0,0,,
1999,43,10.4,0,0,0,50,40,10,0,0,,
1999,45,10.4,0,0,10,80,10,0,0,0,,
1999,46,10.51,0,0,0,49.5,49.5,.5,.5,0,,
1999,47,10.3,0,0,0,60,40,0,0,0,,
1999,48,10.3,0,0,0,30,70,0,0,0,,
1999,50,10.6,0,0,0,50,50,0,0,0,,
1999,53,10.5,0,0,0,0,80,20,0,0,,
1999,54,10,0,0,40,40,20,0,0,0,,
1999,55,10.3,1.0989010989,6.993006993,22.4775224775,34.965034965,25.2747252747,7.992007992,1.0989010989,.0999000999,,
1999,56,10.4,0,0,0,60,40,0,0,0,,
1999,57,10.5,0,0,0,50,50,0,0,0,,
1999,59,10.7,0,0,0,20,70,10,0,0,,
1999,60,10.3,0,0,30,50,20,0,0,0,,
1999,61,10.4,0,0,20,50,30,0,0,0,,
1999,63,10,0,4.7619047619,33.3333333333,57.1428571429,4.7619047619,0,0,0,,
1999,64,10.5,1,3,7,14,30,20,10,15,,
1999,65,10.3,0,0,0,60,40,0,0,0,,
1999,67,10.5,0,0,20,40,40,0,0,0,,
1999,70,10.2,0,0,30,50,20,0,0,0,,
1999,71,10.7,0,5,10,20,30,20,10,5,,
1999,72,10.6,0,0,0,35,55,10,0,0,,
1999,73,10.5,0,0,0,20,80,0,0,0,,
1999,85,11,0,0,0,0,25,45,30,0,,
1999,87,10.5,0,0,15,30,35,20,0,0,,
1999,88,10.5,0,0,5,30,50,15,0,0,,
1999,89,10.6,0,0,0,20,70,10,0,0,,
1999,90,10.5,0,0,0,30,70,0,0,0,,
1999,91,10.5,0,0,4.7094188377,45.2905811623,45.2905811623,4.7094188377,0,0,,
1999,92,10.39,0,0,.9200920092,50.99509951,47.3747374737,.7100710071,0,0,,
1999,93,10.8,0,5,5,5,30,30,15,10,,
1999,94,11,0,0,0,0,50,50,0,0,,
1999,95,10.4,0,10,10,35,35,5,5,0,,
2000,1,10,0,0,20,60,20,0,0,0,,
2000,2,10.2,2.5,7.5,20,40,20,7.5,2.5,0,,
2000,3,10.2,0,0,20,60,20,0,0,0,,
2000,4,10.1,0,0,10,60,30,0,0,0,,
2000,5,10.4,0,2,15,45,35,3,0,0,,
2000,7,10.5,,,,,,,,,,
2000,9,10.7,0,0,0,40,60,0,0,0,,
2000,11,10.3,0,0,30,50,20,0,0,0,,
2000,14,10,0,0,30,70,0,0,0,0,,
2000,16,9.9,0,10,35,30,20,5,0,0,,
2000,17,9.5,5,20,40,20,10,5,0,0,,
2000,19,10.4,0,0,0,50,50,0,0,0,,
2000,20,10.2,0,0,10,80,10,0,0,0,,
2000,23,10,0,0,40,50,10,0,0,0,,
2000,24,10.3,0,0,20,50,25,5,0,0,,
2000,26,10.2,0,0,20,75,5,0,0,0,,
2000,28,10.6,0,0,0,30,60,10,0,0,,
2000,29,10.4,0,0,5,50,30,15,0,0,,
2000,31,10.3,,,,,,,,,,
2000,32,10,0,0,30,50,20,0,0,0,,
2000,33,10,0,0,50,50,0,0,0,0,,
2000,34,10.2,0,0,20,70,10,0,0,0,,
2000,36,10.2,0,0,0,65,30,5,0,0,,
2000,37,9.9,0,0,40,60,0,0,0,0,,
2000,38,10,0,0,20,80,0,0,0,0,,
2000,39,10.4,0,0,15,40,40,5,0,0,,
2000,40,9.8,0,10,40,35,10,5,0,0,,
2000,41,10.3,0,0,0,90,10,0,0,0,,
2000,42,9.4,20,60,20,0,0,0,0,0,,
2000,43,10,0,5,20,30,20,20,5,0,,
2000,45,10.3,0,0,15,80,5,0,0,0,,
2000,46,10.53,0,5.0505050505,5.0505050505,38.8888888889,38.8888888889,6.0606060606,6.0606060606,0,,
2000,47,9.54,0,20,60,20,0,0,0,0,,
2000,48,9.7,0,0,60,40,0,0,0,0,,
2000,50,10.3,0,0,25,50,25,0,0,0,,
2000,53,10.3,0,0,0,70,30,0,0,0,,
2000,54,9.5,0,10,40,40,10,0,0,0,,
2000,55,10,6.6933066933,17.8821178821,31.968031968,30.1698301698,11.4885114885,1.6983016983,.0999000999,0,,
2000,56,10,0,0,40,40,20,0,0,0,,
2000,57,10,0,0,30,70,0,0,0,0,,
2000,59,9.5,0,0,60,35,5,0,0,0,,
2000,60,9.9,0,10,40,40,10,0,0,0,,
2000,61,9.8,0,10,50,40,0,0,0,0,,
2000,63,9.6,0,30,60,10,0,0,0,0,,
2000,64,10.1,1,5,10,24,20,18,10,12,,
2000,65,10.1,0,0,10,50,40,0,0,0,,
2000,67,10.2,0,0,20,40,40,0,0,0,,
2000,70,9.5,10,30,40,20,0,0,0,0,,
2000,71,10.8,0,5,10,20,30,20,10,5,,
2000,72,10.5,0,0,15,30,40,15,0,0,,
2000,73,10,0,0,5,55,40,0,0,0,,
2000,85,11.6,0,0,0,0,10,30,40,20,,
2000,87,10.2,0,5,25,45,15,10,0,0,,
2000,88,10.1,0,0,30,50,15,5,0,0,,
2000,89,10.4,0,0,0,60,40,0,0,0,,
2000,90,10,0,0,15,85,0,0,0,0,,
2000,91,10.2,.4,5.6,26.8,41.9,21.5,3.6,.2,0,,
2000,92,10.29,0,6.7267827529,19.5066334992,29.539800995,26.2748756219,13.7334162521,4.2184908789,0,,
2000,93,11,0,5,5,5,15,30,30,10,,
2000,94,10.8,0,0,0,10,80,10,0,0,,
2000,95,10.1,4,19,19,25.5,25.5,3.5,3.5,0,,
2000Feb,1,10.2,0,0,9.0909090909,45.4545454545,27.2727272727,18.1818181818,0,0,,
2000Feb,2,10.4,2,5,16,35,30,10,2,0,,
2000Feb,3,10.3,0,0,10,60,30,0,0,0,,
2000Feb,4,10.3,0,0,10,60,30,0,0,0,,
2000Feb,5,10.4,0,0,15,45,35,5,0,0,,
2000Feb,7,10.6,,,,,,,,,,
2000Feb,9,10.8,0,0,0,0,90,10,0,0,,
2000Feb,11,10.5,0,0,10,50,40,0,0,0,,
2000Feb,14,10,0,0,40,60,0,0,0,0,,
2000Feb,16,10.1,0,5,20,35,30,10,0,0,,
2000Feb,17,9.9,5,10,40,30,10,5,0,0,,
2000Feb,19,10.5,0,0,0,50,50,0,0,0,,
2000Feb,20,10.4,0,0,10,70,20,0,0,0,,
2000Feb,23,10.1,0,0,30,50,20,0,0,0,,
2000Feb,24,10.4,0,0,15,40,35,10,0,0,,
2000Feb,26,10.3,0,0,20,70,10,0,0,0,,
2000Feb,28,10.8,0,0,0,30,60,10,0,0,,
2000Feb,29,10.7,0,0,0,30,60,10,0,0,,
2000Feb,31,10.6,,,,,,,,,,
2000Feb,32,10.2,0,0,30,50,20,0,0,0,,
2000Feb,33,11,0,0,0,0,50,50,0,0,,
2000Feb,34,10.3,0,0,0,50,50,0,0,0,,
2000Feb,36,10.5,0,0,0,50,45,5,0,0,,
2000Feb,37,10.1,0,0,40,60,0,0,0,0,,
2000Feb,38,10.2,0,0,20,80,0,0,0,0,,
2000Feb,39,10.5,0,0,10,35,45,10,0,0,,
2000Feb,40,10.2,0,0,20,50,25,5,0,0,,
2000Feb,41,10.4,0,0,0,60,40,0,0,0,,
2000Feb,42,9.6,0,30,50,15,5,0,0,0,,
2000Feb,43,10.1,0,0,10,40,40,10,0,0,,
2000Feb,45,,,,,,,,,,,
2000Feb,46,10.89,0,.495049505,.495049505,30.6930693069,30.6930693069,18.8118811881,18.8118811881,0,,
2000Feb,47,10.1,0,0,20,60,20,0,0,0,,
2000Feb,48,10,0,0,50,50,0,0,0,0,,
2000Feb,50,10.5,0,0,0,50,50,0,0,0,,
2000Feb,53,10.4,0,0,0,70,30,0,0,0,,
2000Feb,54,9.9,0,0,40,40,20,0,0,0,,
2000Feb,55,10.1,2.6973026973,12.1878121878,29.2707292707,33.8661338661,17.5824175824,3.996003996,.3996003996,0,,
2000Feb,56,10.1,0,0,20,60,20,0,0,0,,
2000Feb,57,,,,,,,,,,,
2000Feb,59,10,0,0,15,70,15,0,0,0,,
2000Feb,60,10.1,0,10,40,40,10,0,0,0,,
2000Feb,61,9.9,0,0,50,40,10,0,0,0,,
2000Feb,63,,,,,,,,,,,
2000Feb,64,10.4,1,4,9,19,25,19,10,13,,
2000Feb,65,10,0,0,18.1818181818,54.5454545455,27.2727272727,0,0,0,,
2000Feb,67,10.4,0,0,30,60,10,0,0,0,,
2000Feb,70,9.8,0,30,40,30,0,0,0,0,,
2000Feb,71,10.8,0,5,10,20,30,20,10,5,,
2000Feb,72,10.6,0,0,10,30,45,15,0,0,,
2000Feb,73,,,,,,,,,,,
2000Feb,85,11.4,0,0,0,0,10,35,35,20,,
2000Feb,87,10.4,0,5,10,45,25,15,0,0,,
2000Feb,88,10.4,0,0,15,50,30,5,0,0,,
2000Feb,89,10.5,0,0,0,30,50,20,0,0,,
2000Feb,90,10.2,0,0,25,75,0,0,0,0,,
2000Feb,91,,,,,,,,,,,
2000Feb,92,10.3,0,4.6547003347,18.6796470946,33.2826285367,28.81046547,12.1083054457,2.4642531183,0,,
2000Feb,93,,,,,,,,,,,
2000Feb,94,10.8,0,0,0,10,70,20,0,0,,
2000Feb,95,10.3,0,15.1515151515,15.1515151515,28.7878787879,28.7878787879,6.0606060606,6.0606060606,0,,
2001Feb,1,9.7,0,10,50,25,15,0,0,0,,
2001Feb,2,9.5,5,25,32.5,25,10,2.5,0,0,,
2001Feb,3,10.1,0,0,30,60,10,0,0,0,,
2001Feb,4,9.9,0,10,60,30,0,0,0,0,,
2001Feb,5,10.3,0,10,20,50,17,3,0,0,,
2001Feb,7,10.5,,,,,,,,,,
2001Feb,9,10.6,0,0,0,40,60,0,0,0,,
2001Feb,11,10.1,0,10,40,40,10,0,0,0,,
2001Feb,14,9.8,0,0,60,40,0,0,0,0,,
2001Feb,16,9.6,0,15,30,30,20,5,0,0,,
2001Feb,17,8.9,50,30,10,10,0,0,0,0,,
2001Feb,19,10.2,0,0,0,75,25,0,0,0,,
2001Feb,20,10,0,0,20,70,10,0,0,0,,
2001Feb,23,9.7,0,25,50,25,0,0,0,0,,
2001Feb,24,10.1,0,0,27.7777777778,44.4444444444,22.2222222222,5.5555555556,0,0,,
2001Feb,26,10,0,0,40,55,5,0,0,0,,
2001Feb,28,10.5,0,0,0,30,60,10,0,0,,
2001Feb,29,9.8,0,0,40,50,10,0,0,0,,
2001Feb,31,9.9,,,,,,,,,,
2001Feb,32,9.8,0,5,40,35,20,0,0,0,,
2001Feb,33,11,0,0,0,0,50,50,0,0,,
2001Feb,34,10.3,0,0,10,60,30,0,0,0,,
2001Feb,36,,0,0,5,65,30,0,0,0,,
2001Feb,37,9.5,0,30,70,0,0,0,0,0,,
2001Feb,38,9.5,0,20,80,0,0,0,0,0,,
2001Feb,39,10.1,0,5,40,30,20,5,0,0,,
2001Feb,40,9.5,5,15,40,25,10,5,0,0,,
2001Feb,41,9.9,0,0,60,40,0,0,0,0,,
2001Feb,42,9.2,,,,,,,,,,
2001Feb,43,9.7,0,5,30,20,20,20,5,0,,
2001Feb,45,,,,,,,,,,,
2001Feb,46,10.84,0,1.5,1.5,30.5,30.5,17.5,17.5,1,,
2001Feb,47,9,10,60,30,0,0,0,0,0,,
2001Feb,48,9.4,0,10,80,10,0,0,0,0,,
2001Feb,50,10,0,0,50,50,0,0,0,0,,
2001Feb,53,10.1,0,0,0,90,10,0,0,0,,
2001Feb,54,9.5,0,10,40,40,10,0,0,0,,
2001Feb,55,9.8,10.01001001,23.5235235235,34.7347347347,24.1241241241,6.8068068068,.8008008008,0,0,,
2001Feb,56,9.8,0,0,50,40,10,0,0,0,,
2001Feb,57,,,,,,,,,,,
2001Feb,59,9.3,0,70,30,0,0,0,0,0,,
2001Feb,60,9.6,0,25,50,25,0,0,0,0,,
2001Feb,61,9.4,0,50,40,10,0,0,0,0,,
2001Feb,63,,,,,,,,,,,
2001Feb,64,9.9,1,5,12,24,20,17,9,12,,
2001Feb,65,9.7,0,0,50,40,10,0,0,0,,
2001Feb,67,10,0,0,30,60,10,0,0,0,,
2001Feb,70,9,50,40,10,0,0,0,0,0,,
2001Feb,71,10.8,0,5,10,20,30,20,10,5,,
2001Feb,72,10.4,0,5,15,35,30,15,0,0,,
2001Feb,73,,,,,,,,,,,
2001Feb,85,11.5,0,0,0,0,5,30,40,25,,
2001Feb,87,9.9,0,10,40,35,15,0,0,0,,
2001Feb,88,9.7,0,10,45,30,10,5,0,0,,
2001Feb,89,10.3,0,0,30,60,10,0,0,0,,
2001Feb,90,9.7,0,25,75,0,0,0,0,0,,
2001Feb,91,,,,,,,,,,,
2001Feb,92,10.29,0,7.6817558299,19.5420491717,27.783053709,25.1556399705,14.5088108051,5.3286905139,0,,
2001Feb,93,,,,,,,,,,,
2001Feb,94,10.7,0,0,0,10,80,10,0,0,,
2001Feb,95,10,5.9405940594,22.7722772277,22.7722772277,21.7821782178,21.7821782178,2.4752475248,2.4752475248,0,,
,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,
