INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2009,94,9.8,,,,,,,,,5,75,12.5,5,2.5,,,,,,,,,
2009,95,9.82,,,,,,,,,18,51,31,,,,,,,,,,,
2009,96,9.8,,,,,,,,,5,55,35,5,,,,,,,,,,
2009,97,9.8,,,,,,,,,,,,,,,,,,,,,,
2009,98,9.4,,,,,,,,10,50,25,10,5,,,,,,,,,,
2009,99,9.8,,,,,,,,5,10,60,15,10,,,,,,,,,,
2009,101,9.5,,,,,,,,,10,60,30,,,,,,,,,,,
2009,103,9.7,,,,,,,,,10,60,30,,,,,,,,,,,
2009,104,9.5,,,,,,,,,30,40,20,10,,,,,,,,,,
2009,105,9.8,,,,,,,,,,70,30,,,,,,,,,,,
2009,106,9.5,,,,,,,,,,,,,,,,,,,,,,
2009,107,9.534,,,,,,,,,28.43,71.33,.23,.01,,,,,,,,,,
2009,108,9.5,,,,,,,,3.1,5.8,78,13.1,,,,,,,,,,,
2010,1,10.5,,,,,,,,,2,18,30,30,18,2,,,,,,,,
2010,7,12.1,,,,,,,,,,,,,,,,,,,,,,
2010,8,11.1,,,,,,,,,,1,7,23,30,25,12,2,,,,,,
2010,14,10.4,,,,,,,,,,,,,,,,,,,,,,
2010,15,10.5,,,,,,,,,10,25,30,20,10,5,,,,,,,,
2010,16,11.1,,,,,,,,1,3,6,10,16,20,18,14,8,4,,,,,
2010,19,11,,,,,,,,,,,,,,,,,,,,,,
2010,20,10.8,,,,,,,,,,,15,50,30,5,,,,,,,,
2010,22,11.5,,,,,,,,,,5,10,15,20,35,10,5,,,,,,
2010,23,11.4,,,,,,,,,,,,20,35,30,15,,,,,,,
2010,24,10.4,,,,,,,,,5,15,45,25,10,,,,,,,,,
2010,29,10.2,,,,,,,,,10,30,40,20,,,,,,,,,,
2010,30,11.1,,,,,,,,,,,,,,,,,,,,,,
2010,31,10.5,,,,,,,,,10,20,35,25,10,,,,,,,,,
2010,32,10.9,,,,,,,,1,5,10,18,25,20,12,5,2,1,1,,,,
2010,33,11,,,,,,,,,,,20,30,30,20,,,,,,,,
2010,35,10.7,,,,,,,,,,,20,60,20,,,,,,,,,
2010,36,,,,,,,,,,20,35,30,15,,,,,,,,,,
2010,37,10.4,,,,,,,,,2,22,52,22,2,,,,,,,,,
2010,38,10.9,,,,,,,,,,,20,60,20,,,,,,,,,
2010,39,10,,,,,,,,,15,30,40,15,,,,,,,,,,
2010,40,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.4,,,,,,,,,,10,70,20,,,,,,,,,,
2010,42,11,,,,,,,,,,,5,25,40,20,10,,,,,,,
2010,47,11.5,,,,,,,,,,5,10,15,16,17,15,10,7,5,,,,
2010,48,10.9,,,,,,,,,,,,,,,,,,,,,,
2010,52,11.5,,,,,,,,,,,,5,40,45,10,,,,,,,
2010,54,12,,,,,,,,,,,5,5,20,25,25,15,5,,,,,
2010,57,10.8,,,,,,,,,,,,,,,,,,,,,,
2010,63,11.5,,,,,,,,,,,0,20,50,20,10,,,,,,,
2010,70,11.3,,,,,,,,,,,,20,55,25,,,,,,,,
2010,72,10.7,,,,,,,,,,,,,,,,,,,,,,
2010,73,10.5,,,,,,,,,,20,50,30,,,,,,,,,,
2010,80,10,0,0,0,.002,.023,.226,1.398,5.586,14.398,23.957,25.742,17.864,8.004,2.314,.431,.052,.003,0,,,,
2010,82,11.3,,,,,,,,,,,,,,,,,,,,,,
2010,84,11.2,,,,,,,,,2,5,10,20,30,25,6,2,,,,,,
2010,85,11.5,0,0,0,0,0,0,0,0,0,.06738469,1.3216199,10.11656,30.5669,36.7408,17.5924,3.3375,.2483,.0071,.0001,0,.00133541,
2010,88,10.3,,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2010,89,11.4,,,,,,,,,,,10,15,25,25,15,10,,,,,,
2010,90,11,,,,,,,,,,,,20,50,30,,,,,,,,
2010,93,11,,,,,,,,,,,5,40,45,10,,,,,,,,
2010,94,10.8,,,,,,,,,,5,15,50,25,5,,,,,,,,
2010,95,10.79,,,,,,,,,2,5,13,50,22,6,2,,,,,,,
2010,96,11.6,,,,,,,,,,,,5,10,45,35,5,,,,,,
2010,97,11.3,,,,,,,,,,,,,,,,,,,,,,
2010,98,10.7,,,,,,,,,5,10,20,35,20,10,,,,,,,,
2010,99,10.2,,,,,,,,,10,10,60,10,10,,,,,,,,,
2010,101,10,,,,,,,,,,15,60,20,5,,,,,,,,,
2010,103,10.9,,,,,,,,,,5,10,35,30,15,5,,,,,,,
2010,104,10.5,,,,,,,,,,0,30,40,20,10,,,,,,,,
2010,105,11.2,,,,,,,,,,,,10,60,30,,,,,,,,
2010,106,10.4,,,,,,,,,,,,,,,,,,,,,,
2010,107,11.043,,,,,,,,,.01,.43,7.31,33.43,42.38,14.96,1.44,.04,,,,,,
2010,108,10,,,,,,,,1.4,12.6,25.8,30.2,19.9,9.3,.8,,,,,,,,
2010May,1,10.4,,,,,,,,2,5,20,33,25,10,3,2,,,,,,,
2010May,7,12.1,,,,,,,,,,,,,,,,,,,,,,
2010May,8,11.1,,,,,,,,,,3,7,18,32,27,10,3,,,,,,
2010May,14,10.4,,,,,,,,,,,,,,,,,,,,,,
2010May,15,10.25,,,,,,,,5,5,25,35,15,5,5,5,,,,,,,
2010May,16,11.1,,,,,,,,1,3,6,10,16,20,18,14,8,4,,,,,
2010May,19,11.1,,,,,,,,,,,,,,,,,,,,,,
2010May,20,10.7,,,,,,,,,,,20,50,25,5,,,,,,,,
2010May,22,11.6,,,,,,,,,,,10,15,30,35,10,,,,,,,
2010May,23,11.5,,,,,,,,,,,,20,30,35,15,,,,,,,
2010May,24,10.2,,,,,,,,,10,20,40,20,10,,,,,,,,,
2010May,29,10.2,,,,,,,,,,,,,,,,,,,,,,
2010May,30,,,,,,,,,,,,,,,,,,,,,,,
2010May,31,11,,,,,,,,,,5,20,30,30,10,5,,,,,,,
2010May,32,11,,,,,,,,1,5,10,18,25,20,12,5,2,1,1,,,,
2010May,33,11,,,,,,,,,,10,10,30,30,10,10,,,,,,,
2010May,35,,,,,,,,,,,,,,,,,,,,,,,
2010May,36,,,,,,,,,5,25,35,25,10,,,,,,,,,,
2010May,37,10.5,,,,,,,,,,,30,60,10,,,,,,,,,
2010May,38,10.9,,,,,,,,,,,20,60,20,,,,,,,,,
2010May,39,10.1,,,,,,,,,,25,40,25,10,,,,,,,,,
2010May,40,,,,,,,,,,,,,,,,,,,,,,,
2010May,41,10.5,,,,,,,,,,,,,,,,,,,,,,
2010May,42,11.5,,,,,,,,,,,5,10,30,40,10,5,,,,,,
2010May,47,11.5,,,,,,,,,,5,12,17,17,17,15,10,5,2,,,,
2010May,48,10.8,,,,,,,,,,,,,,,,,,,,,,
2010May,52,11.4,,,,,,,,,,,,5,40,45,10,,,,,,,
2010May,54,11.6,,,,,,,,,,,5,20,30,20,15,10,,,,,,
2010May,57,,,,,,,,,,,,,,,,,,,,,,,
2010May,63,11.4,,,,,,,,,,,0,20,50,20,10,,,,,,,
2010May,70,11.5,,,,,,,,,,,,,35,65,,,,,,,,
2010May,72,10.7,,,,,,,,,,,,,,,,,,,,,,
2010May,73,,,,,,,,,,,,,,,,,,,,,,,
2010May,80,10,,,,,,,,,,,,,,,,,,,,,,
2010May,82,11.3,,,,,,,,,,,,,,,,,,,,,,
2010May,84,,,,,,,,,,,,,,,,,,,,,,,
2010May,85,10.8,0,0,0,0,0,0,0,0,.24828077,3.337492,17.59239,36.7408,30.5669,10.1166,1.3216,.0674,.0013,0,0,0,.00723723,
2010May,88,10.4,,,,,,,,5,10,17.5,30,22.5,10,5,,,,,,,,
2010May,89,11.4,,,,,,,,,,,10,15,25,25,15,10,,,,,,
2010May,90,11,,,,,,,,,,,,30,50,20,,,,,,,,
2010May,93,,,,,,,,,,,,,,,,,,,,,,,
2010May,94,11.1,,,,,,,,,,,10,30,40,20,,,,,,,,
2010May,95,10.84,,,,,,,,,,2,15,48,33,2,,,,,,,,
2010May,96,11.5,,,,,,,,,,,,5,20,40,30,5,,,,,,
2010May,97,11.4,,,,,,,,,,,,,,,,,,,,,,
2010May,98,10.6,,,,,,,,,5,10,30,35,15,5,,,,,,,,
2010May,99,10,,,,,,,,,10,10,60,10,10,,,,,,,,,
2010May,101,10,,,,,,,,,,10,60,20,10,,,,,,,,,
2010May,103,10.9,,,,,,,,,,5,10,35,30,15,5,,,,,,,
2010May,104,10.4,,,,,,,,,,10,40,30,20,,,,,,,,,
2010May,105,10.5,,,,,,,,,,,10,60,30,,,,,,,,,
2010May,106,10.4,,,,,,,,,,,,,,,,,,,,,,
2010May,107,10.677,,,,,,,,,.01,.81,11.15,39.8,37.93,9.64,.64,.02,,,,,,
2010May,108,10.5,,,,,,,,,1.2,10.1,22.8,31,22.1,11,1.8,,,,,,,
2011,1,10.5,,,,,,,,,2,20,28,28,20,2,,,,,,,,
2011,7,12,,,,,,,,,,,,,,,,,,,,,,
2011,8,11,,,,,,,,,5,8,11,17,20,15,11,8,5,,,,,
2011,14,10.5,,,,,,,,,,,,,,,,,,,,,,
2011,15,10.25,,,,,,,,5,5,25,35,15,5,5,5,,,,,,,
2011,16,10.5,,,,,,1,3,6,10,15,18,20,14,8,4,1,,,,,,
2011,19,10.5,,,,,,,,,,,,,,,,,,,,,,
2011,20,11,,,,,,,,,,,10,30,40,15,5,,,,,,,
2011,22,12,,,,,,,,,,,5,10,15,20,30,15,5,,,,,
2011,23,11.8,,,,,,,,,,,,20,30,35,15,,,,,,,
2011,24,9.5,,,,,,,,5,30,40,20,5,,,,,,,,,,
2011,29,10.5,,,,,,,,,,30,30,20,20,,,,,,,,,
2011,30,,,,,,,,,,,,,,,,,,,,,,,
2011,31,10,,,,,,,,5,15,25,35,15,5,,,,,,,,,
2011,32,,,,,,,,,,,,,,,,,,,,,,,
2011,33,10,,,,,,,,,20,30,30,20,,,,,,,,,,
2011,35,,,,,,,,,,,,,,,,,,,,,,,
2011,36,,,,,,,,5,15,35,25,15,5,,,,,,,,,,
2011,37,8.9,,,,,,,18,38,30,12,2,,,,,,,,,,,
2011,38,10.6,,,,,,,,,,,20,60,20,,,,,,,,,
2011,39,9.6,,,,,,,,10,25,35,15,10,5,,,,,,,,,
2011,40,,,,,,,,,,,,,,,,,,,,,,,
2011,41,10.8,,,,,,,,,,,30,70,,,,,,,,,,
2011,42,10.7,,,,,,,,,,,25,50,25,,,,,,,,,
2011,47,11.5,,,,,,,,,,5,8,16,17,18,16,10,5,4,1,,,
2011,48,,,,,,,,,,,,,,,,,,,,,,,
2011,52,12,,,,,,,,,,,,,5,40,45,10,,,,,,
2011,54,11,,,,,,,,,5,10,15,20,25,15,5,5,,,,,,
2011,57,10,,,,,,,,,,,,,,,,,,,,,,
2011,63,11.8,,,,,,,,,,,5,10,15,45,15,10,,,,,,
2011,70,10.5,,,,,,,,,,,20,55,25,,,,,,,,,
2011,72,10.7,,,,,,,,,,,,,,,,,,,,,,
2011,73,10.5,,,,,,,,,,,50,35,15,,,,,,,,,
2011,80,9.9,0,0,.002,.022,.158,.824,3.081,8.274,15.953,22.086,21.961,15.682,8.042,2.961,.782,.148,.02,.004,,,,
2011,82,,,,,,,,,,,,,,,,,,,,,,,
2011,84,11.5,,,,,,,,2,4,6,9,15,20,20,12,7,3,1,1,,,
2011,85,11.6,0,0,0,0,0,0,0,.00549568,.07792207,.6742598,3.56588,11.5417,22.8891,27.8338,20.7568,9.4903,2.6581,.4555,.0477,.0031,.00034245,
2011,88,10.2,,,,,,,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,,,,
2011,89,11.5,,,,,,,,,,5,10,15,20,20,15,10,5,,,,,
2011,90,10.5,,,,,,,,,,,20,50,30,,,,,,,,,
2011,93,10,,,,,,,,,5,35,50,10,,,,,,,,,,
2011,94,10.3,,,,,,,,,7.5,15,40,30,7.5,,,,,,,,,
2011,95,10.09,,,,,,,,,5,25,49,20,1,,,,,,,,,
2011,96,,,,,,,,,,,,,,,,,,,,,,,
2011,97,,,,,,,,,,,,,,,,,,,,,,,
2011,98,10.5,,,,,,,,,5,10,30,35,15,5,,,,,,,,
2011,99,9.5,,,,,,,,10,10,60,10,10,,,,,,,,,,
2011,101,10.2,,,,,,,,,,10,55,25,10,,,,,,,,,
2011,103,10.5,,,,,,,,,2.5,10,25,30,20,10,2.5,,,,,,,
2011,104,10.5,,,,,,,,,,15,30,40,15,,,,,,,,,
2011,105,11.5,,,,,,,,,,,,10,30,50,10,,,,,,,
2011,106,10.4,,,,,,,,,,,,,,,,,,,,,,
2011,107,11.526,,,,,,,,,.04,.49,3.52,13.47,27.61,30.34,17.87,5.64,.95,.07,,,,
2011,108,9.9,,,,,,.43,6.36,13.96,21.55,22.08,16.78,11.48,6.18,1.18,,,,,,,,
2011May,1,10.5,,,,,,,,4,6,20,30,24,10,4,2,,,,,,,
2011May,7,12.1,,,,,,,,,,,,,,,,,,,,,,
2011May,8,11,,,,,,,,,5,7,11,18,20,16,11,7,5,,,,,
2011May,14,10.5,,,,,,,,,,,,,,,,,,,,,,
2011May,15,10.5,,,,,,,,5,5,20,25,25,10,5,5,,,,,,,
2011May,16,10.7,,,,,,1,3,6,10,13,16,20,16,10,4,1,,,,,,
2011May,19,10.6,,,,,,,,,,,,,,,,,,,,,,
2011May,20,11,,,,,,,,,,,10,30,40,15,5,,,,,,,
2011May,22,12,,,,,,,,,,,5,10,15,25,30,15,,,,,,
2011May,23,11.8,,,,,,,,,,,,20,30,35,15,,,,,,,
2011May,24,9.7,,,,,,,,10,20,40,20,10,,,,,,,,,,
2011May,29,10.5,,,,,,,,,,,,,,,,,,,,,,
2011May,30,,,,,,,,,,,,,,,,,,,,,,,
2011May,31,10.3,,,,,,,,,10,30,35,20,5,,,,,,,,,
2011May,32,,,,,,,,,,,,,,,,,,,,,,,
2011May,33,10,,,,,,,,10,10,30,30,10,10,,,,,,,,,
2011May,35,,,,,,,,,,,,,,,,,,,,,,,
2011May,36,,,,,,,,,5,15,35,25,15,5,,,,,,,,,
2011May,37,9.7,,,,,,,2,8,22,42,22,4,,,,,,,,,,
2011May,38,10.5,,,,,,,,,,,20,60,20,,,,,,,,,
2011May,39,9.7,,,,,,,,15,20,30,20,15,,,,,,,,,,
2011May,40,,,,,,,,,,,,,,,,,,,,,,,
2011May,41,10.3,,,,,,,,,,,,,,,,,,,,,,
2011May,42,11.1,,,,,,,,,,,15,30,45,10,,,,,,,,
2011May,47,11.7,,,,,,,,,,2,7,15,16,16,15,10,8,5,3,2,1,
2011May,48,,,,,,,,,,,,,,,,,,,,,,,
2011May,52,12,,,,,,,,,,,,,5,40,45,10,,,,,,
2011May,54,10,,,,,,,5,10,20,20,20,15,5,5,,,,,,,,
2011May,57,,,,,,,,,,,,,,,,,,,,,,,
2011May,63,11.9,,,,,,,,,,,10,15,20,40,10,5,,,,,,
2011May,70,10.7,,,,,,,,,,,30,55,15,,,,,,,,,
2011May,72,10.7,,,,,,,,,,,,,,,,,,,,,,
2011May,73,,,,,,,,,,,,,,,,,,,,,,,
2011May,80,10,,,,,,,,,,,,,,,,,,,,,,
2011May,82,,,,,,,,,,,,,,,,,,,,,,,
2011May,84,,,,,,,,,,,,,,,,,,,,,,,
2011May,85,11.5,0,0,0,0,0,0,0,.0097172,.1248041,.978544,4.6906,13.76406,24.7517,27.2948,18.4582,7.6521,1.9429,.3018,.0286,.0016,.0005747,
2011May,88,10.2,,,,,,,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,,,,
2011May,89,11.5,,,,,,,,,,5,10,15,20,20,15,10,5,,,,,
2011May,90,10.5,,,,,,,,,,,30,50,20,,,,,,,,,
2011May,93,,,,,,,,,,,,,,,,,,,,,,,
2011May,94,10.3,,,,,,,,,5,12.5,42.5,37.5,2.5,,,,,,,,,
2011May,95,10.36,,,,,,,,,2,13,49,30,6,,,,,,,,,
2011May,96,,,,,,,,,,,,,,,,,,,,,,,
2011May,97,,,,,,,,,,,,,,,,,,,,,,,
2011May,98,10.7,,,,,,,,,5,10,20,35,20,10,,,,,,,,
2011May,99,9.8,,,,,,,,10,10,60,10,10,,,,,,,,,,
2011May,101,10.2,,,,,,,,,,10,55,25,10,,,,,,,,,
2011May,103,10.7,,,,,,,,,2.5,10,20,35,20,10,2.5,,,,,,,
2011May,104,10.7,,,,,,,,,,,10,40,30,20,,,,,,,,
2011May,105,10.9,,,,,,,,,,,20,50,30,,,,,,,,,
2011May,106,10.4,,,,,,,,,,,,,,,,,,,,,,
2011May,107,11.496,,,,,,,,,.03,.45,3.38,13.27,27.65,30.6,17.99,5.61,.93,.09,,,,
2011May,108,9.8,,,,,,,3.51,12.75,22.07,24.45,18.32,12.17,6.02,.71,,,,,,,,
2014,1,8,,,,5,15,22,25,18,10,3,2,,,,,,,,,,,
2014,7,8.6,,,,,,,,,,,,,,,,,,,,,,
2014,8,7.8,,,,5,12,23,20,15,10,8,5,2,,,,,,,,,,
2014,14,,,,,,,,,,,,,,,,,,,,,,,
2014,15,9,,,,,,5,10,30,30,15,5,5,,,,,,,,,,
2014,16,9.3,,,1,3,5,7,9,12,18,15,11,9,4,3,2,1,,,,,,
2014,19,8,,,,,,,,,,,,,,,,,,,,,,
2014,20,9.5,,,,,,,5,10,20,30,20,10,5,,,,,,,,,
2014,22,8.5,,,,,5,15,30,30,15,5,,,,,,,,,,,,
2014,23,8.5,,,,3,7,15,20,25,15,8,5,2,,,,,,,,,,
2014,24,8.7,,,,,,10,20,40,20,10,,,,,,,,,,,,
2014,29,10,,,,,,,,,,,,,,,,,,,,,,
2014,30,,,,,,,,,,,,,,,,,,,,,,,
2014,31,7.5,,,,5,10,30,25,15,10,5,,,,,,,,,,,,
2014,32,,,,,,,,,,,,,,,,,,,,,,,
2014,33,7,,10,10,30,30,10,10,,,,,,,,,,,,,,,
2014,35,,,,,,,,,,,,,,,,,,,,,,,
2014,36,,,,,10,25,30,25,10,,,,,,,,,,,,,,
2014,37,8,,,,3,15,26,31,11,8,4,2,,,,,,,,,,,
2014,38,,,,,,,,,,,,,,,,,,,,,,,
2014,39,8.5,,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2014,40,,,,,,,,,,,,,,,,,,,,,,,
2014,41,8,,,,,,,,,,,,,,,,,,,,,,
2014,42,8.2,,,,,10,25,40,20,5,,,,,,,,,,,,,
2014,47,,,,,,,,,,,,,,,,,,,,,,,
2014,48,,,,,,,,,,,,,,,,,,,,,,,
2014,52,8.5,,,,,,5,30,40,20,5,,,,,,,,,,,,
2014,54,7.5,,,5,10,15,20,15,15,10,5,5,,,,,,,,,,,
2014,57,,,,,,,,,,,,,,,,,,,,,,,
2014,63,9,,,,,,,,15,55,15,10,5,,,,,,,,,,
2014,70,7.7,,,,,,55,45,,,,,,,,,,,,,,,
2014,72,9,,,,,,,,,,,,,,,,,,,,,,
2014,73,,,,,,,,,,,,,,,,,,,,,,,
2014,80,,,,,,,,,,,,,,,,,,,,,,,
2014,82,,,,,,,,,,,,,,,,,,,,,,,
2014,84,9,,,,1,2,5,10,20,22,18,9,5,2,1,1,1,1,1,1,,,
2014,85,,,,,,,,,,,,,,,,,,,,,,,
2014,88,8.5,,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2014,89,8.5,,,2.5,5,7.5,15,20,20,15,7.5,5,2.5,,,,,,,,,,
2014,90,9,,,,,,,,25,50,25,,,,,,,,,,,,
2014,93,7.5,,,,20,30,30,20,,,,,,,,,,,,,,,
2014,94,8,,,5,10,15,22.5,15,12.5,10,6,4,,,,,,,,,,,
2014,95,8.05,0,0,1,1,4,29,50,10,4,1,,,,,,,,,,,,
2014,96,,,,,,,,,,,,,,,,,,,,,,,
2014,97,,,,,,,,,,,,,,,,,,,,,,,
2014,98,7.7,,,,10,25,30,25,10,,,,,,,,,,,,,,
2014,99,7.5,,,,10,15,60,10,5,,,,,,,,,,,,,,
2014,101,,,,,,,,,,,,,,,,,,,,,,,
2014,103,,,,,,,,,,,,,,,,,,,,,,,
2014,104,8.5,,,,,,5,30,40,20,5,,,,,,,,,,,,
2014,105,10.8,,,,,,,,,,5,20,50,20,5,,,,,,,,
2014,106,9,,,,,,,,,,,,,,,,,,,,,,
2014,107,9.205,,.04,.2,.82,2.59,6.34,12.04,17.7,20.16,17.79,12.15,6.43,2.64,.84,.21,.04,.01,,,,,
2014,108,8.9,,,,,,14.8,20.9,38.4,20.7,5.2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,IR,USD,LAB,,,,,,,,,,,,,,,,,,,
2009,1,,,,,,,,,,,,,,,,,,,,,,,
2009,7,,,,2.6,,,,,,,,,,,,,,,,,,,
2009,8,,,,2.1,,,,,,,,,,,,,,,,,,,
2009,14,,,,,,,,,,,,,,,,,,,,,,,
2009,15,,,,,,,,,,,,,,,,,,,,,,,
2009,16,,,,3,,,,,,,,,,,,,,,,,,,
2009,19,,,,.9,,,,,,,,,,,,,,,,,,,
2009,20,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,22,,,,1.7,,,,,,,,,,,,,,,,,,,
2009,23,,,,2,,,,,,,,,,,,,,,,,,,
2009,24,,,,1.2,,,,,,,,,,,,,,,,,,,
2009,29,,,,2.7,,,,,,,,,,,,,,,,,,,
2009,30,,,,,,,,,,,,,,,,,,,,,,,
2009,31,,,,,,,,,,,,,,,,,,,,,,,
2009,32,,,,1.6,,,,,,,,,,,,,,,,,,,
2009,33,,,,,,,,,,,,,,,,,,,,,,,
2009,35,,,,,,,,,,,,,,,,,,,,,,,
2009,36,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,37,,,,,,,,,,,,,,,,,,,,,,,
2009,38,,,,1.6,,,,,,,,,,,,,,,,,,,
2009,39,,,,2.7,,,,,,,,,,,,,,,,,,,
2009,40,,,,,,,,,,,,,,,,,,,,,,,
2009,41,,,,,,,,,,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,,,,,,,,,,
2009,47,,,,1.2,,,,,,,,,,,,,,,,,,,
2009,48,,,,,,,,,,,,,,,,,,,,,,,
2009,52,,,,4.4,,,,,,,,,,,,,,,,,,,
2009,54,,,,,,,,,,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,,,,,,,,,,
2009,63,,,,1,,,,,,,,,,,,,,,,,,,
2009,70,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,72,,,,,,,,,,,,,,,,,,,,,,,
2009,73,,,,2,,,,,,,,,,,,,,,,,,,
2009,80,,,,2.6,,,,,,,,,,,,,,,,,,,
2009,82,,,,,,,,,,,,,,,,,,,,,,,
2009,84,,,,2.8,,,,,,,,,,,,,,,,,,,
2009,85,,,,,,,,,,,,,,,,,,,,,,,
2009,88,,,,2.7,,,,,,,,,,,,,,,,,,,
2009,89,,,,,,,,,,,,,,,,,,,,,,,
2009,90,,,,1.8,,,,,,,,,,,,,,,,,,,
2009,93,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,94,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,95,,,,2,,,,,,,,,,,,,,,,,,,
2009,96,,,,,,,,,,,,,,,,,,,,,,,
2009,97,,,,,,,,,,,,,,,,,,,,,,,
2009,98,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,99,,,,1.7,,,,,,,,,,,,,,,,,,,
2009,101,,,,,,,,,,,,,,,,,,,,,,,
2009,103,,,,1.3,,,,,,,,,,,,,,,,,,,
2009,104,,,,2,,,,,,,,,,,,,,,,,,,
2009,105,,,,3.8,,,,,,,,,,,,,,,,,,,
2009,106,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,107,,,,,,,,,,,,,,,,,,,,,,,
2009,108,,,,3.5,,,,,,,,,,,,,,,,,,,
2009Q3,1,50,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,7,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,8,66.7,1,1.42,,,,,,,,,,,,,,,,,,,,
2009Q3,14,60,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,15,65,,,,,,,,,,,,,,,,,,,,,,
2009Q3,16,61,1,1.39,,,,,,,,,,,,,,,,,,,,
2009Q3,19,,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,20,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,22,60,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,23,63,1,1.26,,,,,,,,,,,,,,,,,,,,
2009Q3,24,65.5,1,1.3467,,,,,,,,,,,,,,,,,,,,
2009Q3,29,62,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,30,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,31,65,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,32,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,35,,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,36,62,.75,,,,,,,,,,,,,,,,,,,,,
2009Q3,37,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,38,65,1,1.41,,,,,,,,,,,,,,,,,,,,
2009Q3,39,62.239783,1,1.3567972,,,,,,,,,,,,,,,,,,,,
2009Q3,40,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,41,68,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,42,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,47,60.53653,1,1.43,,,,,,,,,,,,,,,,,,,,
2009Q3,48,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q3,52,69,1,1.5,,,,,,,,,,,,,,,,,,,,
2009Q3,54,,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,57,60,1,1.36,,,,,,,,,,,,,,,,,,,,
2009Q3,63,,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,70,55,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,72,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,73,50,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,80,67,1.14,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,82,67,1,1.45,,,,,,,,,,,,,,,,,,,,
2009Q3,84,58,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,85,63.3,.75,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,88,60,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,89,65,1,1.36,,,,,,,,,,,,,,,,,,,,
2009Q3,90,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,93,65,1,1.39,,,,,,,,,,,,,,,,,,,,
2009Q3,94,60,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,95,64,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,96,65,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,97,67,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q3,98,65,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,99,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,101,65,1,1.369863,,,,,,,,,,,,,,,,,,,,
2009Q3,103,60,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q3,104,58,1,1.31,,,,,,,,,,,,,,,,,,,,
