INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2010Aug,15,7.7,,,5,15,30,25,15,10,,,,,
2010Aug,16,8.2,0,1,2,4,8,20,27,24,11,3,0,0,0
2010Aug,19,,,,,,,,,,,,,,
2010Aug,20,8.5,,,,,,20,30,35,15,,,,
2010Aug,22,9.2,,,,,,10,15,25,40,10,,,
2010Aug,23,8,,,,5,15,25,30,20,5,,,,
2010Aug,24,7.6,,,5,15,25,25,15,10,5,,,,
2010Aug,26,7.9,,,,,,35,50,15,,,,,
2010Aug,29,7.9,,,,,,60,40,,,,,,
2010Aug,30,,,,,,,,,,,,,,
2010Aug,31,8,,,,,,,,,,,,,
2010Aug,32,,,,,,,,,,,,,,
2010Aug,36,7.6,,,,,30,40,25,5,,,,,
2010Aug,38,7.5,,,,,10,60,30,,,,,,
2010Aug,39,8.3,,,,,,20,50,30,,,,,
2010Aug,40,,,,,,,,,,,,,,
2010Aug,41,7.1,,,,,,,,,,,,,
2010Aug,42,7.8,,,,,15,40,30,15,,,,,
2010Aug,47,,,,,,,,,,,,,,
2010Aug,48,,,,,,,,,,,,,,
2010Aug,52,8.7,,,,,,,15,80,5,,,,
2010Aug,54,8.9,,,,,,15,35,35,15,,,,
2010Aug,56,8,,,,,,30,50,20,,,,,
2010Aug,57,,,,,,,,,,,,,,
2010Aug,58,,,,,,,,,,,,,,
2010Aug,59,8.7,,,,,,15,30,40,15,,,,
2010Aug,60,8.4,,,,,,10,60,25,5,,,,
2010Aug,61,,,,,,,,,,,,,,
2010Aug,67,,,,,,,,,,,,,,
2010Aug,68,,,,,,,,,,,,,,
2010Aug,70,8.1,,,,,,25,65,10,,,,,
2010Aug,72,9.3,,,,,,,,,,,,,
2010Aug,73,,,,,,,,,,,,,,
2010Aug,82,,,,,,,,,,,,,,
2010Aug,84,,,,,,,,,,,,,,
2010Aug,88,8.3,,,,,12.5,20,30,20,12.5,5,,,
2010Aug,89,7.4,,,,10,40,30,20,,,,,,
2010Aug,90,7.6,0,0,0,0,30,60,10,0,0,0,0,0,0
2010Aug,93,,,,,,,,,,,,,,
2010Aug,94,9.6,,,,,4,6,8,10,12,25,20,15,
2010Aug,95,8.48815569139482,0,0,0,0,0,4,41,47,7,1,0,0,0
2010Aug,96,,,,,,,,,,,,,,
2010Aug,98,8,,,,,5,30,35,25,5,,,,
2010Aug,100,,,,,,,,,,,,,,
2010Aug,101,,,,,,,,,,,,,,
2010Aug,103,7.7,,,,,10,45,35,10,,,,,
2010Aug,104,7.5,0,0,0,20,30,30,20,0,0,0,0,0,0
2010Aug,107,7.31304324725123,.0000172204204444604,.00633306172785967,.756028582750345,14.6075581861664,49.6201805846183,31.3436352725261,3.59670670765451,.0693314598897543,.000208830362491419,.0000000938776723025114,0,0,0
2010Aug,108,8.010824,,,,4,16,21,15,15,12,9,8,,
2013,1,6.7,10,19,25,20,16,7,3,,,,,,
2013,2,6.2,22,30,22,9,6,4,3,2,1,1,,,
2013,3,,,,,,50,40,10,,,,,,
2013,4,7.5,,,,20,30,30,20,,,,,,
2013,5,7,,,,10,40,40,10,,,,,,
2013,7,7.3,,,,,,,,,,,,,
2013,8,7.4,,1,9,17,35,30,7,1,,,,,
2013,10,7.7,1.37269995458555,2.18102869663528,6.04092020068074,11.4463287861541,16.9773364838594,19.7120366456648,17.916891497524,12.7484001434671,7.10058951728088,3.09559313478194,1.05622692637262,.282026153899373,.0699218590941464
2013,14,7,,,,,,,,,,,,,
2013,15,7,,5,15,25,30,15,5,5,,,,,
2013,16,7,3,7,9,16,19,16,11,8,5,4,2,0,0
2013,19,7.4,,,,,,,,,,,,,
2013,20,7.5,,,,,20,35,25,15,5,,,,
2013,22,7,,,10,20,40,20,5,5,,,,,
2013,23,7.5,,3,5,10,20,24,18,12,5,3,,,
2013,24,7,5,10,15,15,20,15,10,5,5,,,,
2013,26,7.5,,,,,10,45,35,5,5,,,,
2013,29,7.4,,,,10,50,40,,,,,,,
2013,30,,,,,,,,,,,,,,
2013,31,7.3,,,,,,,,,,,,,
2013,32,,,,,,,,,,,,,,
2013,36,7,,,,25,30,25,15,5,,,,,
2013,38,,,,,,,,,,,,,,
2013,39,7.1,,,,10,40,30,20,,,,,,
2013,40,,,,,,,,,,,,,,
2013,41,6.5,,,,,,,,,,,,,
2013,42,6.8,,,20,40,20,15,5,,,,,,
2013,47,7.6,,,,,,,,,,,,,
2013,48,,,,,,,,,,,,,,
2013,52,8.1,,,,,,25,70,5,,,,,
2013,54,7.1,,,,10,25,25,20,10,5,5,,,
2013,56,6.5,,,25,60,15,,,,,,,,
2013,57,,,,,,,,,,,,,,
2013,58,,,,,,,,,,,,,,
2013,59,7.6,,,,,20,50,20,10,,,,,
2013,60,7.6,,,,,20,60,20,,,,,,
2013,61,,,,,,,,,,,,,,
2013,67,,,,,,,,,,,,,,
2013,68,7.3,,,,10,50,40,,,,,,,
2013,70,7,,,,25,50,25,,,,,,,
2013,72,7,,,,,,,,,,,,,
2013,73,,,,,,,,,,,,,,
2013,82,,,,,,,,,,,,,,
2013,84,7.5,,,2,10,25,35,18,8,2,,,,
2013,88,7.2,,5,15,20,25,15,10,5,5,,,,
2013,89,7,,,,20,30,30,20,,,,,,
2013,90,7.4,0,0,0,20,50,20,10,0,0,0,0,0,0
2013,93,6.5,,5,25,40,25,5,,,,,,,
2013,94,7.1,2.5,5,12.5,25,22.5,15,10,5,2.5,,,,
2013,95,6.98308318997085,0,0,3,40,53,4,0,0,0,0,0,0,0
2013,96,,,,,,,,,,,,,,
2013,98,6.5,,15,30,35,20,,,,,,,,
2013,100,6.5,,5,15,35,25,10,7.5,2.5,,,,,
2013,101,,,,,,,,,,,,,,
2013,103,,,,,,,,,,,,,,
2013,104,7,0,0,10,20,20,20,10,10,10,0,0,0,0
2013,107,6.81117147490554,.420372254387946,3.75379837941032,19.2208555582897,37.5936551213476,29.053299887634,8.85367540366425,1.05492093676564,.0485635113687266,.000853271347145412,0,.00000566170280658085,.0000000000130118138486068,0
2013,108,7.23,5,8,10,23,28,10,6,6,4,,,,
,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,USD,IR,LAB,,,,,,,,,,
2008,1,,,,,,,,,,,,,,
2008,2,,,,3,,,,,,,,,,
2008,3,,,,3,,,,,,,,,,
2008,4,,,,3,,,,,,,,,,
2008,5,,,,3,,,,,,,,,,
2008,7,,,,3.5,,,,,,,,,,
2008,8,,,,3.5,,,,,,,,,,
2008,10,,,,3.1,,,,,,,,,,
2008,14,,,,3.4,,,,,,,,,,
2008,15,,,,,,,,,,,,,,
2008,16,,,,3.4,,,,,,,,,,
2008,19,,,,2.6,,,,,,,,,,
2008,20,,,,2.7,,,,,,,,,,
2008,22,,,,3.3,,,,,,,,,,
2008,23,,,,3.2,,,,,,,,,,
2008,24,,,,,,,,,,,,,,
2008,26,,,,,,,,,,,,,,
2008,29,,,,3.2,,,,,,,,,,
2008,30,,,,,,,,,,,,,,
2008,31,,,,,,,,,,,,,,
2008,32,,,,3,,,,,,,,,,
2008,36,,,,4,,,,,,,,,,
2008,38,,,,,,,,,,,,,,
2008,39,,,,3.1,,,,,,,,,,
2008,40,,,,,,,,,,,,,,
2008,41,,,,,,,,,,,,,,
2008,42,,,,,,,,,,,,,,
2008,47,,,,3,,,,,,,,,,
2008,48,,,,,,,,,,,,,,
2008,52,,,,3.2,,,,,,,,,,
2008,54,,,,,,,,,,,,,,
2008,56,,,,,,,,,,,,,,
2008,57,,,,,,,,,,,,,,
2008,58,,,,,,,,,,,,,,
2008,59,,,,,,,,,,,,,,
2008,60,,,,3.6,,,,,,,,,,
2008,61,,,,,,,,,,,,,,
2008,67,,,,,,,,,,,,,,
2008,68,,,,,,,,,,,,,,
2008,70,,,,2.5,,,,,,,,,,
2008,72,,,,,,,,,,,,,,
2008,73,,,,3,,,,,,,,,,
2008,82,,,,3.2,,,,,,,,,,
2008,84,,,,3.1,,,,,,,,,,
2008,88,,,,3.1,,,,,,,,,,
2008,89,,,,,,,,,,,,,,
2008,90,,,,2.7,,,,,,,,,,
2008,93,,,,2.8,,,,,,,,,,
2008,94,,,,2.7,,,,,,,,,,
2008,95,,,,3.1,,,,,,,,,,
2008,96,,,,,,,,,,,,,,
2008,98,,,,3.1,,,,,,,,,,
2008,100,,,,3.5,,,,,,,,,,
2008,101,,,,,,,,,,,,,,
2008,103,,,,3.4,,,,,,,,,,
2008,104,,,,3.1,,,,,,,,,,
2008,107,,,,,,,,,,,,,,
2008,108,,,,2.9,,,,,,,,,,
2008Q4,1,70,1.38,3.25,,,,,,,,,,,
2008Q4,2,,,3.75,,,,,,,,,,,
2008Q4,3,90,1.4,3.25,,,,,,,,,,,
2008Q4,4,90,1.4,3.25,,,,,,,,,,,
2008Q4,5,75,1.4,3.5,,,,,,,,,,,
2008Q4,7,60,1.35,3.6,,,,,,,,,,,
2008Q4,8,72,1.35,3.25,,,,,,,,,,,
2008Q4,10,78,1.4,3.5,,,,,,,,,,,
2008Q4,14,75,1.35,3.6,,,,,,,,,,,
2008Q4,15,85,1.35,,,,,,,,,,,,
2008Q4,16,68,1.34,3.5,,,,,,,,,,,
2008Q4,19,,,3.25,,,,,,,,,,,
2008Q4,20,90,1.35,3.5,,,,,,,,,,,
2008Q4,22,103,1.35,3.5,,,,,,,,,,,
2008Q4,23,90,1.32,3.75,,,,,,,,,,,
2008Q4,24,,,,,,,,,,,,,,
2008Q4,26,75,1.38,3.25,,,,,,,,,,,
2008Q4,29,90,1.38,3.75,,,,,,,,,,,
2008Q4,30,100,1.45,3.75,,,,,,,,,,,
2008Q4,31,80,1.37,3.75,,,,,,,,,,,
2008Q4,32,80,1.58,3.5,,,,,,,,,,,
2008Q4,36,80,1.35,3.75,,,,,,,,,,,
2008Q4,38,80,1.37,2.5,,,,,,,,,,,
2008Q4,39,89.1266,1.3406,3.25,,,,,,,,,,,
2008Q4,40,100,1.41,3.75,,,,,,,,,,,
2008Q4,41,70,1.35,3.75,,,,,,,,,,,
2008Q4,42,78,1.33,3.65,,,,,,,,,,,
2008Q4,47,85,1.42512266666667,3.5,,,,,,,,,,,
2008Q4,48,,,,,,,,,,,,,,
2008Q4,52,75.2,1.33,3.25,,,,,,,,,,,
2008Q4,54,75,1.34,3.25,,,,,,,,,,,
2008Q4,56,85,1.3,3.25,,,,,,,,,,,
2008Q4,57,85,1.37,3,,,,,,,,,,,
2008Q4,58,80,1.35,3.25,,,,,,,,,,,
2008Q4,59,80,1.32,3.25,,,,,,,,,,,
2008Q4,60,100,1.4,3.5,,,,,,,,,,,
2008Q4,61,,,,,,,,,,,,,,
2008Q4,67,,,,,,,,,,,,,,
2008Q4,68,116,1.56,4.25,,,,,,,,,,,
2008Q4,70,80,1.33333333333333,3,,,,,,,,,,,
2008Q4,72,,,,,,,,,,,,,,
2008Q4,73,75,1.34,3.75,,,,,,,,,,,
2008Q4,82,80,1.36,3.25,,,,,,,,,,,
2008Q4,84,,1.4,3.25,,,,,,,,,,,
2008Q4,88,80,1.37,3.25,,,,,,,,,,,
2008Q4,89,86.23,1.39,4.33333333333333,,,,,,,,,,,
2008Q4,90,80,1.34,3.25,,,,,,,,,,,
2008Q4,93,80,1.4,3.5,,,,,,,,,,,
2008Q4,94,60,1.3,3.25,,,,,,,,,,,
2008Q4,95,70,1.37,3.25,,,,,,,,,,,
2008Q4,96,75,1.42,3.25,,,,,,,,,,,
2008Q4,98,80,1.4,3.5,,,,,,,,,,,
2008Q4,100,106,1.44,3.25,,,,,,,,,,,
2008Q4,101,100,1.21951219512195,3.5,,,,,,,,,,,
2008Q4,103,70,1.35,3.5,,,,,,,,,,,
2008Q4,104,99,1.46,3.5,,,,,,,,,,,
2008Q4,107,,,,,,,,,,,,,,
2008Q4,108,102,1.35,3.75,,,,,,,,,,,
2009,1,,,,,,,,,,,,,,
2009,2,,,,2.8,,,,,,,,,,
2009,3,,,,2,,,,,,,,,,
2009,4,,,,2.7,,,,,,,,,,
2009,5,,,,2.8,,,,,,,,,,
2009,7,,,,3.6,,,,,,,,,,
2009,8,,,,2.6,,,,,,,,,,
2009,10,,,,2.8,,,,,,,,,,
2009,14,,,,3,,,,,,,,,,
2009,15,,,,,,,,,,,,,,
2009,16,,,,3.3,,,,,,,,,,
2009,19,,,,1.8,,,,,,,,,,
2009,20,,,,2.2,,,,,,,,,,
2009,22,,,,2.7,,,,,,,,,,
2009,23,,,,3.3,,,,,,,,,,
2009,24,,,,,,,,,,,,,,
2009,26,,,,,,,,,,,,,,
2009,29,,,,3.4,,,,,,,,,,
2009,30,,,,,,,,,,,,,,
2009,31,,,,,,,,,,,,,,
2009,32,,,,3,,,,,,,,,,
2009,36,,,,3.5,,,,,,,,,,
2009,38,,,,,,,,,,,,,,
2009,39,,,,2.5,,,,,,,,,,
2009,40,,,,,,,,,,,,,,
2009,41,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,
2009,47,,,,2.5,,,,,,,,,,
2009,48,,,,,,,,,,,,,,
2009,52,,,,2.5,,,,,,,,,,
2009,54,,,,,,,,,,,,,,
2009,56,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,
2009,58,,,,,,,,,,,,,,
2009,59,,,,,,,,,,,,,,
2009,60,,,,3.5,,,,,,,,,,
2009,61,,,,,,,,,,,,,,
2009,67,,,,,,,,,,,,,,
2009,68,,,,,,,,,,,,,,
2009,70,,,,2.4,,,,,,,,,,
2009,72,,,,,,,,,,,,,,
2009,73,,,,2.7,,,,,,,,,,
2009,82,,,,3.1,,,,,,,,,,
2009,84,,,,3.1,,,,,,,,,,
2009,88,,,,2.7,,,,,,,,,,
2009,89,,,,,,,,,,,,,,
2009,90,,,,1.8,,,,,,,,,,
2009,93,,,,2.5,,,,,,,,,,
2009,94,,,,2.4,,,,,,,,,,
2009,95,,,,2.5,,,,,,,,,,
2009,96,,,,,,,,,,,,,,
2009,98,,,,3.6,,,,,,,,,,
2009,100,,,,3,,,,,,,,,,
2009,101,,,,,,,,,,,,,,
2009,103,,,,2.6,,,,,,,,,,
2009,104,,,,2,,,,,,,,,,
2009,107,,,,,,,,,,,,,,
2009,108,,,,2.7,,,,,,,,,,
2009Q1,1,65,1.36,2.75,,,,,,,,,,,
2009Q1,2,,,3.25,,,,,,,,,,,
2009Q1,3,80,1.35,2.5,,,,,,,,,,,
2009Q1,4,90,1.4,3,,,,,,,,,,,
2009Q1,5,70,1.45,3,,,,,,,,,,,
2009Q1,7,60,1.35,3.2,,,,,,,,,,,
2009Q1,8,74,1.33,3,,,,,,,,,,,
2009Q1,10,80,1.35,3.25,,,,,,,,,,,
2009Q1,14,75,1.4,3.25,,,,,,,,,,,
2009Q1,15,90,1.4,,,,,,,,,,,,
2009Q1,16,72,1.32,3,,,,,,,,,,,
2009Q1,19,,,2.75,,,,,,,,,,,
2009Q1,20,100,1.35,3.25,,,,,,,,,,,
2009Q1,22,75,1.4,3,,,,,,,,,,,
2009Q1,23,85,1.33,3.3,,,,,,,,,,,
2009Q1,24,,,,,,,,,,,,,,
2009Q1,26,70,1.38,2.75,,,,,,,,,,,
2009Q1,29,100,1.38,3.5,,,,,,,,,,,
2009Q1,30,100,1.45,3.5,,,,,,,,,,,
2009Q1,31,80,1.35,3.25,,,,,,,,,,,
2009Q1,32,85,1.58,3.25,,,,,,,,,,,
2009Q1,36,85,1.35,3.5,,,,,,,,,,,
2009Q1,38,85,1.38,2,,,,,,,,,,,
2009Q1,39,82.6666666666667,1.31333333333333,2.75,,,,,,,,,,,
2009Q1,40,100,1.37,3.5,,,,,,,,,,,
2009Q1,41,80,1.35,3.5,,,,,,,,,,,
2009Q1,42,75,1.28,3.4,,,,,,,,,,,
2009Q1,47,84.15,1.36,3.25,,,,,,,,,,,
2009Q1,48,,,,,,,,,,,,,,
2009Q1,52,79.3,1.29,2.75,,,,,,,,,,,
2009Q1,54,75,1.34,3,,,,,,,,,,,
2009Q1,56,80.6666666666667,1.28,3,,,,,,,,,,,
2009Q1,57,90,1.36,3,,,,,,,,,,,
2009Q1,58,70,1.35,2.5,,,,,,,,,,,
2009Q1,59,80,1.3,2.75,,,,,,,,,,,
2009Q1,60,110,1.37,3,,,,,,,,,,,
2009Q1,61,,,,,,,,,,,,,,
2009Q1,67,,,,,,,,,,,,,,
2009Q1,68,115,1.55,4.25,,,,,,,,,,,
2009Q1,70,85,1.31578947368421,2.5,,,,,,,,,,,
2009Q1,72,,,,,,,,,,,,,,
2009Q1,73,75,1.3,3.25,,,,,,,,,,,
2009Q1,82,80,1.36,3,,,,,,,,,,,
2009Q1,84,,1.4,3,,,,,,,,,,,
2009Q1,88,75,1.35,2.75,,,,,,,,,,,
2009Q1,89,94,1.38,3.5,,,,,,,,,,,
2009Q1,90,85,1.35,2.75,,,,,,,,,,,
2009Q1,93,70,1.38,3.25,,,,,,,,,,,
2009Q1,94,55,1.25,2.75,,,,,,,,,,,
2009Q1,95,71,1.37,3,,,,,,,,,,,
2009Q1,96,70,1.35,2.5,,,,,,,,,,,
2009Q1,98,85,1.38,3.25,,,,,,,,,,,
2009Q1,100,90,1.42,3,,,,,,,,,,,
2009Q1,101,100,1.20481927710843,3,,,,,,,,,,,
2009Q1,103,70,1.35,3,,,,,,,,,,,
2009Q1,104,102,1.4,3.5,,,,,,,,,,,
2009Q1,107,,,,,,,,,,,,,,
2009Q1,108,103,1.35,3.75,,,,,,,,,,,
2009Q2,1,75,1.36,2.5,,,,,,,,,,,
2009Q2,2,,,3,,,,,,,,,,,
2009Q2,3,75,1.3,2.5,,,,,,,,,,,
2009Q2,4,90,1.35,2.75,,,,,,,,,,,
2009Q2,5,65,1.4,3,,,,,,,,,,,
2009Q2,7,60,1.35,3,,,,,,,,,,,
2009Q2,8,77,1.32,2.5,,,,,,,,,,,
2009Q2,10,80,1.3,2.75,,,,,,,,,,,
2009Q2,14,75,1.4,3,,,,,,,,,,,
2009Q2,15,90,1.4,,,,,,,,,,,,
2009Q2,16,74,1.3,2.75,,,,,,,,,,,
2009Q2,19,,,2.5,,,,,,,,,,,
2009Q2,20,100,1.35,3,,,,,,,,,,,
2009Q2,22,70,1.35,2.5,,,,,,,,,,,
2009Q2,23,90,1.32,3,,,,,,,,,,,
2009Q2,24,,,,,,,,,,,,,,
2009Q2,26,65,1.3,2.5,,,,,,,,,,,
2009Q2,29,100,1.38,3.5,,,,,,,,,,,
2009Q2,30,100,1.45,3.5,,,,,,,,,,,
2009Q2,31,70,1.3,3,,,,,,,,,,,
2009Q2,32,85,1.58,3,,,,,,,,,,,
2009Q2,36,100,1.3,3.25,,,,,,,,,,,
2009Q2,38,87,1.4,2,,,,,,,,,,,
2009Q2,39,79.3333333333333,1.30333333333333,2.5,,,,,,,,,,,
2009Q2,40,100,1.35,3.25,,,,,,,,,,,
2009Q2,41,80,1.35,3.5,,,,,,,,,,,
2009Q2,42,70.8,1.26,2.95,,,,,,,,,,,
2009Q2,47,83.3085,1.35333333333333,3,,,,,,,,,,,
2009Q2,48,,,,,,,,,,,,,,
2009Q2,52,86.7,1.22,2.5,,,,,,,,,,,
2009Q2,54,75,1.34,2.75,,,,,,,,,,,
2009Q2,56,73.6666666666667,1.32,3,,,,,,,,,,,
2009Q2,57,84,1.36,3,,,,,,,,,,,
2009Q2,58,70,1.35,2.5,,,,,,,,,,,
2009Q2,59,80,1.28,2.25,,,,,,,,,,,
2009Q2,60,110,1.35,2.5,,,,,,,,,,,
2009Q2,61,,,,,,,,,,,,,,
2009Q2,67,,,,,,,,,,,,,,
2009Q2,68,114,1.54,4,,,,,,,,,,,
2009Q2,70,75,1.2987012987013,2.25,,,,,,,,,,,
2009Q2,72,,,,,,,,,,,,,,
2009Q2,73,70,1.3,3,,,,,,,,,,,
2009Q2,82,80,1.36,3,,,,,,,,,,,
2009Q2,84,,1.4,2.75,,,,,,,,,,,
2009Q2,88,78,1.35,2.5,,,,,,,,,,,
2009Q2,89,90,1.35666666666667,3,,,,,,,,,,,
2009Q2,90,85,1.34,2.5,,,,,,,,,,,
2009Q2,93,70,1.35,3,,,,,,,,,,,
2009Q2,94,55,1.2,2.25,,,,,,,,,,,
2009Q2,95,74,1.35,3,,,,,,,,,,,
2009Q2,96,65,1.29,2.5,,,,,,,,,,,
2009Q2,98,85,1.37,3,,,,,,,,,,,
2009Q2,100,85,1.4,2.75,,,,,,,,,,,
2009Q2,101,100,1.19047619047619,3,,,,,,,,,,,
2009Q2,103,80,1.35,3,,,,,,,,,,,
2009Q2,104,96,1.37,3.25,,,,,,,,,,,
2009Q2,107,,,,,,,,,,,,,,
2009Q2,108,103,1.35,3.75,,,,,,,,,,,
2009Q3,1,80,1.36,2,,,,,,,,,,,
2009Q3,2,,,3,,,,,,,,,,,
2009Q3,3,75,1.3,2.5,,,,,,,,,,,
2009Q3,4,90,1.3,2.75,,,,,,,,,,,
2009Q3,5,70,1.4,2.75,,,,,,,,,,,
2009Q3,7,60,1.35,3,,,,,,,,,,,
2009Q3,8,80,1.3,2.5,,,,,,,,,,,
2009Q3,10,85,1.25,2.5,,,,,,,,,,,
2009Q3,14,80,1.4,2.75,,,,,,,,,,,
2009Q3,15,100,1.4,,,,,,,,,,,,
2009Q3,16,76,1.32,2.75,,,,,,,,,,,
2009Q3,19,,,2.5,,,,,,,,,,,
2009Q3,20,100,1.35,3,,,,,,,,,,,
2009Q3,22,70,1.3,2.5,,,,,,,,,,,
2009Q3,23,95,1.31,2.75,,,,,,,,,,,
2009Q3,24,,,,,,,,,,,,,,
2009Q3,26,65,1.3,2.5,,,,,,,,,,,
2009Q3,29,100,1.38,3.25,,,,,,,,,,,
2009Q3,30,100,1.45,3.25,,,,,,,,,,,
2009Q3,31,70,1.3,3,,,,,,,,,,,
2009Q3,32,85,1.58,3,,,,,,,,,,,
2009Q3,36,110,1.25,3.25,,,,,,,,,,,
2009Q3,38,93,1.45,2,,,,,,,,,,,
2009Q3,39,80.3333333333333,1.33333333333333,2.5,,,,,,,,,,,
2009Q3,40,100,1.33,3.25,,,,,,,,,,,
2009Q3,41,80,1.35,3.5,,,,,,,,,,,
2009Q3,42,67.5,1.25,2.75,,,,,,,,,,,
2009Q3,47,88.30701,1.38833333333333,3,,,,,,,,,,,
2009Q3,48,,,,,,,,,,,,,,
2009Q3,52,102.7,1.18,2.5,,,,,,,,,,,
2009Q3,54,75,1.34,2.5,,,,,,,,,,,
2009Q3,56,73,1.36,3,,,,,,,,,,,
2009Q3,57,76,1.35,3,,,,,,,,,,,
2009Q3,58,75,1.35,2.75,,,,,,,,,,,
2009Q3,59,80,1.26,2,,,,,,,,,,,
2009Q3,60,110,1.33,2.5,,,,,,,,,,,
2009Q3,61,,,,,,,,,,,,,,
2009Q3,67,,,,,,,,,,,,,,
2009Q3,68,114,1.54,3.75,,,,,,,,,,,
2009Q3,70,80,1.2987012987013,2,,,,,,,,,,,
2009Q3,72,,,,,,,,,,,,,,
2009Q3,73,55,1.2,2.75,,,,,,,,,,,
2009Q3,82,80,1.36,3,,,,,,,,,,,
2009Q3,84,,1.4,2.75,,,,,,,,,,,
2009Q3,88,83,1.35,2.5,,,,,,,,,,,
2009Q3,89,94.3333333333333,1.33,3,,,,,,,,,,,
2009Q3,90,85,1.33,2.5,,,,,,,,,,,
2009Q3,93,80,1.32,3,,,,,,,,,,,
2009Q3,94,55,1.15,2,,,,,,,,,,,
2009Q3,95,76,1.3,3,,,,,,,,,,,
2009Q3,96,60,1.25,2.5,,,,,,,,,,,
2009Q3,98,90,1.35,3,,,,,,,,,,,
2009Q3,100,88,1.38,2.75,,,,,,,,,,,
2009Q3,101,100,1.17647058823529,3,,,,,,,,,,,
2009Q3,103,90,1.35,3.25,,,,,,,,,,,
2009Q3,104,100,1.31,3,,,,,,,,,,,
2009Q3,107,,,,,,,,,,,,,,
2009Q3,108,105,1.35,3.75,,,,,,,,,,,
2009Q4,1,85,1.36,2,,,,,,,,,,,
2009Q4,2,,,3,,,,,,,,,,,
2009Q4,3,75,1.3,2.5,,,,,,,,,,,
2009Q4,4,90,1.3,2.75,,,,,,,,,,,
2009Q4,5,80,1.3,3,,,,,,,,,,,
2009Q4,7,60,1.35,3,,,,,,,,,,,
2009Q4,8,80,1.28,2.5,,,,,,,,,,,
2009Q4,10,90,1.25,2.5,,,,,,,,,,,
2009Q4,14,85,1.4,2.75,,,,,,,,,,,
2009Q4,15,100,1.4,,,,,,,,,,,,
2009Q4,16,78,1.35,2.75,,,,,,,,,,,
2009Q4,19,,,2.5,,,,,,,,,,,
2009Q4,20,100,1.35,3,,,,,,,,,,,
2009Q4,22,70,1.3,2.5,,,,,,,,,,,
2009Q4,23,95,1.27,2.75,,,,,,,,,,,
2009Q4,24,,,,,,,,,,,,,,
2009Q4,26,60,1.3,2.5,,,,,,,,,,,
2009Q4,29,100,1.38,3.25,,,,,,,,,,,
2009Q4,30,100,1.45,3.25,,,,,,,,,,,
2009Q4,31,70,1.3,3,,,,,,,,,,,
2009Q4,32,85,1.58,3,,,,,,,,,,,
2009Q4,36,120,1.25,3.25,,,,,,,,,,,
2009Q4,38,95,1.49,2,,,,,,,,,,,
2009Q4,39,83.6666666666667,1.35,2.5,,,,,,,,,,,
2009Q4,40,100,1.3,3.25,,,,,,,,,,,
2009Q4,41,80,1.35,3.5,,,,,,,,,,,
2009Q4,42,65,1.24,2.75,,,,,,,,,,,
2009Q4,47,95.3715708,1.45,3,,,,,,,,,,,
2009Q4,48,,,,,,,,,,,,,,
2009Q4,52,104.5,1.14,2.5,,,,,,,,,,,
2009Q4,54,75,1.34,2.25,,,,,,,,,,,
2009Q4,56,78,1.4,3,,,,,,,,,,,
2009Q4,57,80,1.34,3,,,,,,,,,,,
2009Q4,58,80,1.35,3,,,,,,,,,,,
2009Q4,59,80,1.24,2,,,,,,,,,,,
2009Q4,60,110,1.3,2.5,,,,,,,,,,,
2009Q4,61,,,,,,,,,,,,,,
2009Q4,67,,,,,,,,,,,,,,
2009Q4,68,113,1.53,3.75,,,,,,,,,,,
2009Q4,70,90,1.28205128205128,2,,,,,,,,,,,
2009Q4,72,,,,,,,,,,,,,,
2009Q4,73,55,,2.5,,,,,,,,,,,
2009Q4,82,80,1.36,3,,,,,,,,,,,
2009Q4,84,,1.4,2.75,,,,,,,,,,,
2009Q4,88,88,1.35,2.5,,,,,,,,,,,
2009Q4,89,99.3333333333333,1.31,3,,,,,,,,,,,
2009Q4,90,85,1.32,2.5,,,,,,,,,,,
2009Q4,93,95,1.3,3,,,,,,,,,,,
2009Q4,94,55,1,1.5,,,,,,,,,,,
2009Q4,95,78,1.27,3,,,,,,,,,,,
2009Q4,96,60,1.2,2.5,,,,,,,,,,,
2009Q4,98,90,1.32,3,,,,,,,,,,,
2009Q4,100,97,1.33,2.75,,,,,,,,,,,
2009Q4,101,100,1.17647058823529,3,,,,,,,,,,,
2009Q4,103,100,1.35,3.5,,,,,,,,,,,
2009Q4,104,105,1.31,3,,,,,,,,,,,
2009Q4,107,,,,,,,,,,,,,,
2009Q4,108,105,1.35,3.75,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,
2010,2,,,,2,,,,,,,,,,
2010,3,,,,2,,,,,,,,,,
2010,4,,,,2.3,,,,,,,,,,
2010,5,,,,2.5,,,,,,,,,,
2010,7,,,,3.3,,,,,,,,,,
2010,8,,,,2.3,,,,,,,,,,
2010,10,,,,2.5,,,,,,,,,,
2010,14,,,,2.5,,,,,,,,,,
2010,15,,,,,,,,,,,,,,
