INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,
2001,87,8.2,0,0,15,40,30,15,0,0,0,0,0,
2001,89,8.5,0,0,0,20,60,20,0,0,0,0,0,
2001,90,8.5,0,0,0,0,80,20,0,0,0,0,0,
2001,91,8.5,.6012024048,9.9198396794,39.4789579158,39.4789579158,9.9198396794,.6012024048,0,0,0,0,0,
2001,92,8.91,0,.13,2.04,13.22,33.82,34.44,13.97,2.24,.14,0,0,
2001,93,9,0,0,0,10,60,25,5,0,0,0,0,
2001,94,9.3,0,0,0,0,10,70,20,0,0,0,0,
2001,95,8,5.9405940594,15.8415841584,29.702970297,29.702970297,14.8514851485,2.9702970297,.9900990099,0,0,0,0,
2001,96,8.2,0,0,20,40,32,8,0,0,0,0,0,
2001Aug,1,8.4,0,8,20,30,25,15,2,0,0,0,0,
2001Aug,2,8.5,0,0,0,0,80,20,0,0,0,0,0,
2001Aug,3,,0,0,0,60,40,0,0,0,0,0,0,
2001Aug,4,8.3,0,0,20,60,20,0,0,0,0,0,0,
2001Aug,5,8.6,0,0,0,3,45,50,2,0,0,0,0,
2001Aug,6,8.4,0,0,10,25,40,25,0,0,0,0,0,
2001Aug,7,8.2,,,,,,,,,,,,
2001Aug,9,8.4,0,0,0,60,40,0,0,0,0,0,0,
2001Aug,10,8.6,0,0,0,30,40,20,10,0,0,0,0,
2001Aug,11,8.8,0,0,0,30,30,40,0,0,0,0,0,
2001Aug,14,8.3,0,0,0,60,40,0,0,0,0,0,0,
2001Aug,15,8.8,0,0,0,19.0476190476,42.8571428571,33.3333333333,4.7619047619,0,0,0,0,
2001Aug,16,8.5,0,0,0,0,20,80,0,0,0,0,0,
2001Aug,17,8.7,0,5,10,30,45,10,0,0,0,0,0,
2001Aug,18,,,,,,,,,,,,,
2001Aug,19,8.5,0,0,0,20,80,0,0,0,0,0,0,
2001Aug,20,8.8,0,0,0,35,65,0,0,0,0,0,0,
2001Aug,22,8.6,0,0,5,10,25,25,20,10,3,1,1,
2001Aug,23,8.4,0,0,0,0,50,50,0,0,0,0,0,
2001Aug,24,8.1,0,0,15,50,30,5,0,0,0,0,0,
2001Aug,26,8.5,0,0,0,45,50,5,0,0,0,0,0,
2001Aug,28,,0,0,20,30,30,20,0,0,0,0,0,
2001Aug,29,8.5,,,,,,,,,,,,
2001Aug,30,,,,,,,,,,,,,
2001Aug,31,8.9,0,0,20,70,10,0,0,0,0,0,0,
2001Aug,32,8.2,0,0,10,40,30,15,5,0,0,0,0,
2001Aug,33,8.5,0,0,0,10,90,0,0,0,0,0,0,
2001Aug,34,8.4,0,0,0,90,10,0,0,0,0,0,0,
2001Aug,35,8.4,0,0,0,60,40,0,0,0,0,0,0,
2001Aug,36,8.8,0,0,0,5,45,35,15,0,0,0,0,
2001Aug,37,8.4,0,0,0,80,20,0,0,0,0,0,0,
2001Aug,38,8.4,0,0,10,80,10,0,0,0,0,0,0,
2001Aug,39,8.5,0,0,2,33,60,5,0,0,0,0,0,
2001Aug,40,8.2,0,5,25,35,25,10,0,0,0,0,0,
2001Aug,41,8.1,0,0,15,80,5,0,0,0,0,0,0,
2001Aug,42,8.6,,,,,,,,,,,,
2001Aug,45,,,,,,,,,,,,,
2001Aug,46,9.22,0,0,0,0,.4,99.56,.04,0,0,0,0,
2001Aug,48,8.2,0,0,20,50,30,0,0,0,0,0,0,
2001Aug,50,,0,0,0,50,50,0,0,0,0,0,0,
2001Aug,52,8.6,0,0,5,20,40,30,5,0,0,0,0,
2001Aug,53,8.4,0,0,0,70,30,0,0,0,0,0,0,
2001Aug,54,8.3,0,0,40,40,20,0,0,0,0,0,0,
2001Aug,55,8.7,0,0,0,9.4094094094,84.984984985,5.6056056056,0,0,0,0,0,
2001Aug,56,8.2,0,0,10,60,30,0,0,0,0,0,0,
2001Aug,57,,,,,,,,,,,,,
2001Aug,59,8.5,0,0,10,40,40,10,0,0,0,0,0,
2001Aug,60,8.5,0,0,0,50,50,0,0,0,0,0,0,
2001Aug,61,8.6,0,0,0,30,70,0,0,0,0,0,0,
2001Aug,62,,,,,,,,,,,,,
2001Aug,64,8.4,0,3,10,35,37,10,3,2,0,0,0,
2001Aug,65,,,,,,,,,,,,,
2001Aug,67,8.8,0,0,0,30,70,0,0,0,0,0,0,
2001Aug,70,8.4,0,0,10,70,20,0,0,0,0,0,0,
2001Aug,71,8.2,0,0,5,10,35,30,15,5,0,0,0,
2001Aug,72,8.4,0,5,30,40,20,5,0,0,0,0,0,
2001Aug,73,8.2,0,0,0,80,20,0,0,0,0,0,0,
2001Aug,76,8.1,0,10,25,40,15,10,0,0,0,0,0,
2001Aug,85,9.6,0,0,0,0,0,20,40,30,10,0,0,
2001Aug,87,8.1,0,0,15,40,30,15,0,0,0,0,0,
2001Aug,89,8.5,0,0,0,20,60,20,0,0,0,0,0,
2001Aug,90,8.7,0,0,0,0,90,10,0,0,0,0,0,
2001Aug,91,8,4.8048048048,45.2452452452,45.2452452452,4.7047047047,0,0,0,0,0,0,0,
2001Aug,92,8.9,0,.1300260052,2.1404280856,13.5927185437,34.1368273655,34.1368273655,13.5927185437,2.1404280856,.1300260052,0,0,
2001Aug,93,9,0,0,0,10,60,25,5,0,0,0,0,
2001Aug,94,9.3,0,0,0,0,10,70,20,0,0,0,0,
2001Aug,95,8.3,3,9,19,26,23,15,5,0,0,0,0,
2001Aug,96,8.3,0,0,20,40,30,8,2,0,0,0,0,
2002,1,8,0,10,20,30,20,15,4,1,0,0,0,
2002,2,8,0,0,10,50,40,0,0,0,0,0,0,
2002,3,,0,0,60,30,10,0,0,0,0,0,0,
2002,4,7.6,,,,,,,,,,,,
2002,5,8.5,0,0,0,7,60,30,3,0,0,0,0,
2002,6,8.1,0,10,20,30,30,10,0,0,0,0,0,
2002,7,7.8,,,,,,,,,,,,
2002,9,7.6,0,0,70,30,0,0,0,0,0,0,0,
2002,10,8,0,0,0,40,50,10,0,0,0,0,0,
2002,11,,,,,,,,,,,,,
2002,14,8.3,0,0,0,60,40,0,0,0,0,0,0,
2002,15,8.5,0,0,0,40,50,10,0,0,0,0,0,
2002,16,8.1,0,5,20,30,20,10,10,5,0,0,0,
2002,17,7.9,0,10,40,35,15,0,0,0,0,0,0,
2002,18,7.8,5,20,30,25,15,5,0,0,0,0,0,
2002,19,8.3,0,0,0,90,10,0,0,0,0,0,0,
2002,20,8.4,0,0,0,60,40,0,0,0,0,0,0,
2002,22,8.5,0,0,5,20,20,20,20,10,3,1,1,
2002,23,8,0,0,0,30,50,20,0,0,0,0,0,
2002,24,7.7,0,5,45,30,15,5,0,0,0,0,0,
2002,26,7.8,0,0,55,40,5,0,0,0,0,0,0,
2002,28,,,,,,,,,,,,,
2002,29,,,,,,,,,,,,,
2002,30,7.6,0,5,80,15,0,0,0,0,0,0,0,
2002,31,7.6,0,0,20,60,20,0,0,0,0,0,0,
2002,32,7.9,0,10,35,25,15,10,5,0,0,0,0,
2002,33,8,0,0,10,90,0,0,0,0,0,0,0,
2002,34,7.5,0,0,90,10,0,0,0,0,0,0,0,
2002,35,,,,,,,,,,,,,
2002,36,9,0,0,0,0,25,55,20,0,0,0,0,
2002,37,7.9,0,0,70,30,0,0,0,0,0,0,0,
2002,38,8.1,0,0,20,80,0,0,0,0,0,0,0,
2002,39,8.1,0,0,26,60,14,0,0,0,0,0,0,
2002,40,7.7,0,10,40,20,15,10,5,0,0,0,0,
2002,41,7.8,0,0,70,30,0,0,0,0,0,0,0,
2002,42,8.5,0,0,0,0,80,20,0,0,0,0,0,
2002,45,7.9,0,0,50,50,0,0,0,0,0,0,0,
2002,46,9.19,0,0,0,.8800880088,25.1825182518,60.1660166017,13.5313531353,.2400240024,0,0,0,
2002,48,7.7,0,30,40,30,0,0,0,0,0,0,0,
2002,50,8.25,0,0,0,75,25,0,0,0,0,0,0,
2002,52,8.2,5,10,20,30,20,10,5,0,0,0,0,
2002,53,8,0,0,40,60,0,0,0,0,0,0,0,
2002,54,7.1,45,45,10,0,0,0,0,0,0,0,0,
2002,55,8.5,0,0,.3003003003,16.8168168168,54.6546546547,25.025025025,3.2032032032,0,0,0,0,
2002,56,,,,,,,,,,,,,
2002,57,,,,,,,,,,,,,
2002,59,8.2,0,10,20,40,20,10,0,0,0,0,0,
2002,60,7.9,0,0,50,50,0,0,0,0,0,0,0,
2002,61,8.1,0,0,20,50,30,0,0,0,0,0,0,
2002,62,8.5,0,0,0,15,60,25,0,0,0,0,0,
2002,64,8.1,1,4,20,30,14,10,7,7,5,1,1,
2002,65,8.7,0,0,0,0,90,10,0,0,0,0,0,
2002,67,8.4,0,0,30,70,0,0,0,0,0,0,0,
2002,70,7.8,0,20,60,20,0,0,0,0,0,0,0,
2002,71,7.8,0,5,15,30,30,10,10,0,0,0,0,
2002,72,7.9,5.5555555556,16.6666666667,27.7777777778,27.7777777778,16.6666666667,5.5555555556,0,0,0,0,0,
2002,73,8,0,0,20,75,5,0,0,0,0,0,0,
2002,76,7.6,15,20,30,20,10,5,0,0,0,0,0,
2002,85,9.8,0,0,0,0,10,25,45,15,5,0,0,
2002,87,7.5,0,15,35,30,10,5,5,0,0,0,0,
2002,89,8.5,0,0,0,20,60,20,0,0,0,0,0,
2002,90,,,,,,,,,,,,,
2002,91,7.5,50,49.4,.6,0,0,0,0,0,0,0,0,
2002,92,8.7,,,,,,,,,,,,
2002,93,8.8,0,0,0,5,65,30,0,0,0,0,0,
2002,94,9.4,0,0,0,0,10,60,30,0,0,0,0,
2002,95,7.3,38,22,20,13,6,1,0,0,0,0,0,
2002,96,7.9,0,5,30,35,20,7,3,0,0,0,0,
2002Aug,1,7.9,10,20,25,20,15,5,3,2,0,0,0,
2002Aug,2,8,0,0,10,60,30,0,0,0,0,0,0,
2002Aug,3,,0,0,40,50,10,0,0,0,0,0,0,
2002Aug,4,7.6,10,20,50,20,0,0,0,0,0,0,0,
2002Aug,5,8.6,0,0,0,8,60,30,2,0,0,0,0,
2002Aug,6,7.8,0,10,30,30,30,0,0,0,0,0,0,
2002Aug,7,7.7,,,,,,,,,,,,
2002Aug,9,7.7,0,0,70,30,0,0,0,0,0,0,0,
2002Aug,10,8.2,0,0,0,40,50,10,0,0,0,0,0,
2002Aug,11,,,,,,,,,,,,,
2002Aug,14,,,,,,,,,,,,,
2002Aug,15,8.7,0,0,0,20,50,25,5,0,0,0,0,
2002Aug,16,8.2,0,0,10,40,30,10,10,0,0,0,0,
2002Aug,17,8.3,0,5,20,50,25,0,0,0,0,0,0,
2002Aug,18,,,,,,,,,,,,,
2002Aug,19,8.3,0,0,0,100,0,0,0,0,0,0,0,
2002Aug,20,8.5,0,0,0,50,50,0,0,0,0,0,0,
2002Aug,22,8.5,0,2,3,20,25,20,20,5,3,1,1,
2002Aug,23,8,0,0,0,30,50,20,0,0,0,0,0,
2002Aug,24,7.7,0,5,45,30,15,5,0,0,0,0,0,
2002Aug,26,7.9,0,0,50,45,5,0,0,0,0,0,0,
2002Aug,28,,,,,,,,,,,,,
2002Aug,29,,,,,,,,,,,,,
2002Aug,30,,,,,,,,,,,,,
2002Aug,31,8.1,0,30,60,10,0,0,0,0,0,0,0,
2002Aug,32,7.8,0,10,35,25,15,10,5,0,0,0,0,
2002Aug,33,8,0,0,10,90,0,0,0,0,0,0,0,
2002Aug,34,7.8,0,0,80,20,0,0,0,0,0,0,0,
2002Aug,35,,,,,,,,,,,,,
2002Aug,36,8.7,0,0,0,10,45,35,10,0,0,0,0,
2002Aug,37,7.8,0,0,60,40,0,0,0,0,0,0,0,
2002Aug,38,8,0,0,20,80,0,0,0,0,0,0,0,
2002Aug,39,8,0,0,30,65,5,0,0,0,0,0,0,
2002Aug,40,7.5,0,10,35,25,15,10,5,0,0,0,0,
2002Aug,41,7.7,0,0,90,10,0,0,0,0,0,0,0,
2002Aug,42,8.5,,,,,,,,,,,,
2002Aug,45,,,,,,,,,,,,,
2002Aug,46,9.17,0,0,0,0,1.92,98.08,0,0,0,0,0,
2002Aug,48,7.7,10,20,50,20,0,0,0,0,0,0,0,
2002Aug,50,,0,0,0,80,20,0,0,0,0,0,0,
2002Aug,52,8.2,5,10,20,30,20,10,5,0,0,0,0,
2002Aug,53,8,0,0,40,60,0,0,0,0,0,0,0,
2002Aug,54,7.4,30,50,20,0,0,0,0,0,0,0,0,
2002Aug,55,8.4,0,0,.5,19,56.3,22.3,1.9,0,0,0,0,
2002Aug,56,,,,,,,,,,,,,
2002Aug,57,,,,,,,,,,,,,
2002Aug,59,8.2,0,10,20,40,20,10,0,0,0,0,0,
2002Aug,60,8,0,0,50,50,0,0,0,0,0,0,0,
2002Aug,61,8,0,0,20,50,30,0,0,0,0,0,0,
2002Aug,62,,,,,,,,,,,,,
2002Aug,64,8,1,4,20,30,14,10,7,7,5,1,1,
2002Aug,65,,,,,,,,,,,,,
2002Aug,67,8.4,0,0,30,70,0,0,0,0,0,0,0,
2002Aug,70,7.7,0,20,60,20,0,0,0,0,0,0,0,
2002Aug,71,7.8,0,5,15,25,30,10,10,5,0,0,0,
2002Aug,72,7.8,5,20,30,25,15,5,0,0,0,0,0,
2002Aug,73,8,0,0,15,80,5,0,0,0,0,0,0,
2002Aug,76,7.5,17.5,30,35,10,5,2.5,0,0,0,0,0,
2002Aug,85,9.8,0,0,0,0,0,15,35,35,10,5,0,
2002Aug,87,7.5,0,15,35,30,10,5,5,0,0,0,0,
2002Aug,89,8.5,0,0,0,20,60,20,0,0,0,0,0,
2002Aug,90,,,,,,,,,,,,,
2002Aug,91,7.7,30.8691308691,46.4535464535,20.3796203796,2.1978021978,.0999000999,0,0,0,0,0,0,
2002Aug,92,8.87,0,1.79,6.51,16.81,26.61,25.84,15.39,5.62,1.26,.17,0,
2002Aug,93,8.8,0,0,0,5,65,30,0,0,0,0,0,
2002Aug,94,9.5,0,0,0,0,20,40,40,0,0,0,0,
2002Aug,95,7.5,30.303030303,21.2121212121,21.2121212121,15.1515151515,8.0808080808,4.0404040404,0,0,0,0,0,
2002Aug,96,7.9,0,5,30,35,20,7,3,0,0,0,0,
,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,
