INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2009,18,,,,2,,,,,,,,,,
2009,20,,,,2.3,,,,,,,,,,
2009,22,,,,2.5,,,,,,,,,,
2009,23,,,,3,,,,,,,,,,
2009,24,,,,2.2,,,,,,,,,,
2009,26,,,,,,,,,,,,,,
2009,28,,,,1.9,,,,,,,,,,
2009,29,,,,3.3,,,,,,,,,,
2009,32,,,,2.6,,,,,,,,,,
2009,33,,,,,,,,,,,,,,
2009,35,,,,,,,,,,,,,,
2009,36,,,,3,,,,,,,,,,
2009,37,,,,,,,,,,,,,,
2009,38,,,,,,,,,,,,,,
2009,39,,,,2.5,,,,,,,,,,
2009,41,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,
2009,47,,,,3.1,,,,,,,,,,
2009,48,,,,,,,,,,,,,,
2009,52,,,,2.6,,,,,,,,,,
2009,56,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,
2009,58,,,,3.1,,,,,,,,,,
2009,60,,,,2.9,,,,,,,,,,
2009,61,,,,,,,,,,,,,,
2009,65,,,,,,,,,,,,,,
2009,67,,,,,,,,,,,,,,
2009,68,,,,,,,,,,,,,,
2009,70,,,,2,,,,,,,,,,
2009,72,,,,2,,,,,,,,,,
2009,73,,,,2,,,,,,,,,,
2009,82,,,,3.2,,,,,,,,,,
2009,84,,,,,,,,,,,,,,
2009,85,,,,,,,,,,,,,,
2009,88,,,,2.6,,,,,,,,,,
2009,89,,,,,,,,,,,,,,
2009,90,,,,1.8,,,,,,,,,,
2009,91,,,,2.2,,,,,,,,,,
2009,93,,,,2,,,,,,,,,,
2009,94,,,,1.9,,,,,,,,,,
2009,95,,,,2.5,,,,,,,,,,
2009,96,,,,,,,,,,,,,,
2009,97,,,,1.1,,,,,,,,,,
2009,98,,,,3,,,,,,,,,,
2009,99,,,,2,,,,,,,,,,
2009,100,,,,2.7,,,,,,,,,,
2009,101,,,,2.5,,,,,,,,,,
2009,103,,,,2,,,,,,,,,,
2009,105,,,,3.2,,,,,,,,,,
2009,107,,,,,,,,,,,,,,
2009,108,,,,3.2,,,,,,,,,,
2009Q1,1,40,1.4,2,,,,,,,,,,,
2009Q1,2,44,,2,,,,,,,,,,,
2009Q1,3,50,1.3,2,,,,,,,,,,,
2009Q1,4,45,1.35,1.5,,,,,,,,,,,
2009Q1,5,40,,1.5,,,,,,,,,,,
2009Q1,7,42,1.34,1.8,,,,,,,,,,,
2009Q1,8,48,1.3,1.5,,,,,,,,,,,
2009Q1,10,57,1.3917,2.5,,,,,,,,,,,
2009Q1,11,,,1.5,,,,,,,,,,,
2009Q1,14,40,1.3,1.75,,,,,,,,,,,
2009Q1,15,45,1.3,,,,,,,,,,,,
2009Q1,16,47,1.4,1.75,,,,,,,,,,,
2009Q1,18,40,1.3,1.5,,,,,,,,,,,
2009Q1,20,45,1.3,1.5,,,,,,,,,,,
2009Q1,22,40,1.35,1.5,,,,,,,,,,,
2009Q1,23,44,1.34,1.5,,,,,,,,,,,
2009Q1,24,48,1.6,1.5,,,,,,,,,,,
2009Q1,26,40,1.25,1.25,,,,,,,,,,,
2009Q1,28,31,1.3,1.75,,,,,,,,,,,
2009Q1,29,40,1.35,2,,,,,,,,,,,
2009Q1,32,45,1.4,1.3,,,,,,,,,,,
2009Q1,33,,,,,,,,,,,,,,
2009Q1,35,,1.3,2,,,,,,,,,,,
2009Q1,36,,,2,,,,,,,,,,,
2009Q1,37,45,1.3,1.5,,,,,,,,,,,
2009Q1,38,33.0882352941176,1.36,1.25,,,,,,,,,,,
2009Q1,39,54.7874358974359,1.31,1.5,,,,,,,,,,,
2009Q1,41,45,1.35,1.75,,,,,,,,,,,
2009Q1,42,42,1.29,1.8,,,,,,,,,,,
2009Q1,47,53.9386,1.23,1.5,,,,,,,,,,,
2009Q1,48,,,,,,,,,,,,,,
2009Q1,52,49,1.3,1.5,,,,,,,,,,,
2009Q1,56,60,1.3,1.5,,,,,,,,,,,
2009Q1,57,41,,1.5,,,,,,,,,,,
2009Q1,58,,,,,,,,,,,,,,
2009Q1,60,43,1.33,1.5,,,,,,,,,,,
2009Q1,61,40,1.35,1.5,,,,,,,,,,,
2009Q1,65,40,,1.5,,,,,,,,,,,
2009Q1,67,50,1.4,2,,,,,,,,,,,
2009Q1,68,49,1.29,2.3216,,,,,,,,,,,
2009Q1,70,50,1.25,1.5,,,,,,,,,,,
2009Q1,72,40,1.33,1.5,,,,,,,,,,,
2009Q1,73,35,1.3,2,,,,,,,,,,,
2009Q1,82,,1.45,1.75,,,,,,,,,,,
2009Q1,84,38,1.34,1.5,,,,,,,,,,,
2009Q1,85,44.4297156530386,1.24196398258209,1.5,,,,,,,,,,,
2009Q1,88,40,1.3,1.5,,,,,,,,,,,
2009Q1,89,46,1.33,2.1,,,,,,,,,,,
2009Q1,90,45,1.33,1.75,,,,,,,,,,,
2009Q1,91,40,1.33,1.5,,,,,,,,,,,
2009Q1,93,42,1.3,1.5,,,,,,,,,,,
2009Q1,94,40,1.2,1.75,,,,,,,,,,,
2009Q1,95,46,1.32,1.5,,,,,,,,,,,
2009Q1,96,45,1.25,1.5,,,,,,,,,,,
2009Q1,97,50,1.41,2.15,,,,,,,,,,,
2009Q1,98,45,1.29,1.75,,,,,,,,,,,
2009Q1,99,42,1.33,1.5,,,,,,,,,,,
2009Q1,100,43,1.15,1.5,,,,,,,,,,,
2009Q1,101,,,2,,,,,,,,,,,
2009Q1,103,40,1.35,1.5,,,,,,,,,,,
2009Q1,105,38,1.3,1.5,,,,,,,,,,,
2009Q1,107,,,,,,,,,,,,,,
2009Q1,108,45,1.3,2,,,,,,,,,,,
2009Q2,1,40,1.4,1.5,,,,,,,,,,,
2009Q2,2,40,,1.6,,,,,,,,,,,
2009Q2,3,50,1.5,1.5,,,,,,,,,,,
2009Q2,4,38,1.3,1.5,,,,,,,,,,,
2009Q2,5,38,,1,,,,,,,,,,,
2009Q2,7,42,1.34,1,,,,,,,,,,,
2009Q2,8,52,1.3,1,,,,,,,,,,,
2009Q2,10,47,1.3,1.5,,,,,,,,,,,
2009Q2,11,,,1,,,,,,,,,,,
2009Q2,14,35,1.3,1,,,,,,,,,,,
2009Q2,15,50,1.3,,,,,,,,,,,,
2009Q2,16,52,1.36,1.25,,,,,,,,,,,
2009Q2,18,40,1.3,1,,,,,,,,,,,
2009Q2,20,45,1.3,1.5,,,,,,,,,,,
2009Q2,22,42,1.3,1,,,,,,,,,,,
2009Q2,23,48,1.31,1,,,,,,,,,,,
2009Q2,24,50,1.3,1,,,,,,,,,,,
2009Q2,26,35,1.25,.5,,,,,,,,,,,
2009Q2,28,36,1.37,1.5,,,,,,,,,,,
2009Q2,29,42,1.35,2,,,,,,,,,,,
2009Q2,32,45,1.4,.5,,,,,,,,,,,
2009Q2,33,,,,,,,,,,,,,,
2009Q2,35,,1.3,1.75,,,,,,,,,,,
2009Q2,36,,,1.5,,,,,,,,,,,
2009Q2,37,40,1.2,1,,,,,,,,,,,
2009Q2,38,34.7826086956522,1.38,1.25,,,,,,,,,,,
2009Q2,39,66.6666666666667,1.32666666666667,1,,,,,,,,,,,
2009Q2,41,50,1.35,1.75,,,,,,,,,,,
2009Q2,42,40,1.26,1.25,,,,,,,,,,,
2009Q2,47,53.399214,1.3,1.5,,,,,,,,,,,
2009Q2,48,,,,,,,,,,,,,,
2009Q2,52,41,1.2,1,,,,,,,,,,,
2009Q2,56,66,1.35,1.5,,,,,,,,,,,
2009Q2,57,34,,1.5,,,,,,,,,,,
2009Q2,58,,,,,,,,,,,,,,
2009Q2,60,52,1.32,1.5,,,,,,,,,,,
2009Q2,61,45,1.3,1.5,,,,,,,,,,,
2009Q2,65,48,,1.5,,,,,,,,,,,
2009Q2,67,50,1.35,1.5,,,,,,,,,,,
2009Q2,68,51,1.27,1.6531,,,,,,,,,,,
2009Q2,70,45,1.25,.5,,,,,,,,,,,
2009Q2,72,42,1.33,.5,,,,,,,,,,,
2009Q2,73,35,1.3,1.5,,,,,,,,,,,
2009Q2,82,,1.45,1.5,,,,,,,,,,,
2009Q2,84,32,1.33,1,,,,,,,,,,,
2009Q2,85,46.9577457794564,1.20902752876282,1,,,,,,,,,,,
2009Q2,88,40,1.28,1,,,,,,,,,,,
2009Q2,89,57.4,1.34,1.5,,,,,,,,,,,
2009Q2,90,45,1.3,1,,,,,,,,,,,
2009Q2,91,30,1.3,1,,,,,,,,,,,
2009Q2,93,42,1.3,1.25,,,,,,,,,,,
2009Q2,94,40,1.15,1.25,,,,,,,,,,,
2009Q2,95,48,1.27,1.5,,,,,,,,,,,
2009Q2,96,45,1.22,1.5,,,,,,,,,,,
2009Q2,97,50,1.36,1.6,,,,,,,,,,,
2009Q2,98,45,1.28,1.5,,,,,,,,,,,
2009Q2,99,46,1.35,1.5,,,,,,,,,,,
2009Q2,100,45,1.12,1.5,,,,,,,,,,,
2009Q2,101,,,1.5,,,,,,,,,,,
2009Q2,103,45,1.35,1.5,,,,,,,,,,,
2009Q2,105,35,1.28,1,,,,,,,,,,,
2009Q2,107,,,,,,,,,,,,,,
2009Q2,108,45,1.3,2,,,,,,,,,,,
2009Q3,1,50,1.4,1.25,,,,,,,,,,,
2009Q3,2,42,,1.5,,,,,,,,,,,
2009Q3,3,50,1.4,1,,,,,,,,,,,
2009Q3,4,45,1.25,1.5,,,,,,,,,,,
2009Q3,5,41,,1,,,,,,,,,,,
2009Q3,7,42,1.34,1,,,,,,,,,,,
2009Q3,8,54,1.3,1,,,,,,,,,,,
2009Q3,10,50,1.35,1.5,,,,,,,,,,,
2009Q3,11,,,1,,,,,,,,,,,
2009Q3,14,30,1.3,.5,,,,,,,,,,,
2009Q3,15,55,1.3,,,,,,,,,,,,
2009Q3,16,55,1.38,.75,,,,,,,,,,,
2009Q3,18,40,1.4,1,,,,,,,,,,,
2009Q3,20,45,1.3,1.5,,,,,,,,,,,
2009Q3,22,45,1.25,1,,,,,,,,,,,
2009Q3,23,56,1.22,1,,,,,,,,,,,
2009Q3,24,50,1.3,1,,,,,,,,,,,
2009Q3,26,40,1.28,.5,,,,,,,,,,,
2009Q3,28,46,1.42,1.5,,,,,,,,,,,
2009Q3,29,45,1.35,2,,,,,,,,,,,
2009Q3,32,45,1.4,.5,,,,,,,,,,,
2009Q3,33,,,,,,,,,,,,,,
2009Q3,35,,,1.5,,,,,,,,,,,
2009Q3,36,,,1,,,,,,,,,,,
2009Q3,37,40,1.15,1,,,,,,,,,,,
2009Q3,38,35.9712230215827,1.39,1.25,,,,,,,,,,,
2009Q3,39,71.3333333333333,1.36666666666667,1,,,,,,,,,,,
2009Q3,41,55,1.35,1.75,,,,,,,,,,,
2009Q3,42,38,1.25,1,,,,,,,,,,,
2009Q3,47,56.60316684,1.4,1.5,,,,,,,,,,,
2009Q3,48,,,,,,,,,,,,,,
2009Q3,52,48,1.22,1,,,,,,,,,,,
2009Q3,56,68,1.4,1.5,,,,,,,,,,,
2009Q3,57,40,,1.5,,,,,,,,,,,
2009Q3,58,,,,,,,,,,,,,,
2009Q3,60,61,1.31,1.5,,,,,,,,,,,
2009Q3,61,45,1.25,1.5,,,,,,,,,,,
2009Q3,65,52,,1.5,,,,,,,,,,,
2009Q3,67,60,1.3,1,,,,,,,,,,,
2009Q3,68,53,1.27,1.5,,,,,,,,,,,
2009Q3,70,40,1.4,.5,,,,,,,,,,,
2009Q3,72,45,1.33,.25,,,,,,,,,,,
2009Q3,73,35,1.2,1.5,,,,,,,,,,,
2009Q3,82,,1.5,1.5,,,,,,,,,,,
2009Q3,84,36,1.31,1,,,,,,,,,,,
2009Q3,85,48.968229987301,1.17677986621857,1,,,,,,,,,,,
2009Q3,88,43,1.27,1,,,,,,,,,,,
2009Q3,89,64.1,1.33,1.5,,,,,,,,,,,
2009Q3,90,45,1.287,1,,,,,,,,,,,
2009Q3,91,25,1.27,1,,,,,,,,,,,
2009Q3,93,45,1.25,1.25,,,,,,,,,,,
2009Q3,94,40,1.13,1.25,,,,,,,,,,,
2009Q3,95,51,1.25,1.5,,,,,,,,,,,
2009Q3,96,50,1.2,1.5,,,,,,,,,,,
2009Q3,97,50,1.28,1.5,,,,,,,,,,,
2009Q3,98,47.5,1.27,1.5,,,,,,,,,,,
2009Q3,99,52,1.4,1.5,,,,,,,,,,,
2009Q3,100,51,1.18,1.5,,,,,,,,,,,
2009Q3,101,,,1.5,,,,,,,,,,,
2009Q3,103,50,1.35,1.5,,,,,,,,,,,
2009Q3,105,35,1.2,1,,,,,,,,,,,
2009Q3,107,,,,,,,,,,,,,,
2009Q3,108,45,1.3,2,,,,,,,,,,,
2009Q4,1,60,1.4,1.5,,,,,,,,,,,
2009Q4,2,45,,1.1,,,,,,,,,,,
2009Q4,3,50,1.4,1,,,,,,,,,,,
2009Q4,4,53,1.2,1.5,,,,,,,,,,,
2009Q4,5,48,,1,,,,,,,,,,,
2009Q4,7,42,1.34,1,,,,,,,,,,,
2009Q4,8,56,1.3,1,,,,,,,,,,,
2009Q4,10,53,1.35,1.5,,,,,,,,,,,
2009Q4,11,,,1,,,,,,,,,,,
2009Q4,14,30,1.4,.5,,,,,,,,,,,
2009Q4,15,60,1.3,,,,,,,,,,,,
2009Q4,16,58,1.42,.75,,,,,,,,,,,
2009Q4,18,40,1.4,1,,,,,,,,,,,
2009Q4,20,45,1.3,1.5,,,,,,,,,,,
2009Q4,22,55,1.3,1,,,,,,,,,,,
2009Q4,23,65,1.1,1,,,,,,,,,,,
2009Q4,24,55,1.3,1,,,,,,,,,,,
2009Q4,26,35,1.32,.5,,,,,,,,,,,
2009Q4,28,63.5,1.44,1.5,,,,,,,,,,,
2009Q4,29,44,1.35,2,,,,,,,,,,,
2009Q4,32,45,1.4,.5,,,,,,,,,,,
2009Q4,33,,,,,,,,,,,,,,
2009Q4,35,,,,,,,,,,,,,,
2009Q4,36,,,.75,,,,,,,,,,,
2009Q4,37,45,1.2,1,,,,,,,,,,,
2009Q4,38,37.5886524822695,1.41,1.5,,,,,,,,,,,
2009Q4,39,74,1.39166666666667,1,,,,,,,,,,,
2009Q4,41,60,1.35,1.75,,,,,,,,,,,
2009Q4,42,40,1.24,1,,,,,,,,,,,
2009Q4,47,60.5653885188,1.45,1.5,,,,,,,,,,,
2009Q4,48,,,,,,,,,,,,,,
2009Q4,52,69,1.24,1,,,,,,,,,,,
2009Q4,56,73,1.45,1.5,,,,,,,,,,,
2009Q4,57,50,,1.5,,,,,,,,,,,
2009Q4,58,,,,,,,,,,,,,,
2009Q4,60,70,1.3,1.5,,,,,,,,,,,
2009Q4,61,50,1.2,1.5,,,,,,,,,,,
2009Q4,65,53,,1.5,,,,,,,,,,,
2009Q4,67,75,1.3,.5,,,,,,,,,,,
2009Q4,68,55,1.28,1.5,,,,,,,,,,,
2009Q4,70,60,1.45,.5,,,,,,,,,,,
2009Q4,72,47,1.33,.25,,,,,,,,,,,
2009Q4,73,35,,1.25,,,,,,,,,,,
2009Q4,82,,1.5,1.5,,,,,,,,,,,
2009Q4,84,39,1.3,1,,,,,,,,,,,
2009Q4,85,48.8602423946725,1.14999997615814,1,,,,,,,,,,,
2009Q4,88,52,1.25,1,,,,,,,,,,,
2009Q4,89,66.8,1.30633333333333,1.6,,,,,,,,,,,
2009Q4,90,45,1.28,1,,,,,,,,,,,
2009Q4,91,30,1.24,1,,,,,,,,,,,
2009Q4,93,50,1.25,1.25,,,,,,,,,,,
2009Q4,94,40,1.1,1.25,,,,,,,,,,,
2009Q4,95,54,1.3,1.5,,,,,,,,,,,
2009Q4,96,55,1.2,1.5,,,,,,,,,,,
2009Q4,97,50,1.31,1.6,,,,,,,,,,,
2009Q4,98,50,1.27,1.5,,,,,,,,,,,
2009Q4,99,58,1.42,1.5,,,,,,,,,,,
2009Q4,100,61,1.24,1.5,,,,,,,,,,,
2009Q4,101,,,1.5,,,,,,,,,,,
2009Q4,103,55,1.35,1.75,,,,,,,,,,,
2009Q4,105,40,1.15,1,,,,,,,,,,,
2009Q4,107,,,,,,,,,,,,,,
2009Q4,108,45,1.3,2,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,
2010,2,,,,1.6,,,,,,,,,,
2010,3,,,,2,,,,,,,,,,
2010,4,,,,2,,,,,,,,,,
2010,5,,,,1.7,,,,,,,,,,
2010,7,,,,1.7,,,,,,,,,,
2010,8,,,,1.9,,,,,,,,,,
2010,10,,,,1.5,,,,,,,,,,
2010,11,,,,,,,,,,,,,,
2010,14,,,,1.8,,,,,,,,,,
2010,15,,,,,,,,,,,,,,
2010,16,,,,2.7,,,,,,,,,,
2010,18,,,,1.5,,,,,,,,,,
2010,20,,,,2,,,,,,,,,,
2010,22,,,,2,,,,,,,,,,
2010,23,,,,2.8,,,,,,,,,,
2010,24,,,,1.8,,,,,,,,,,
2010,26,,,,,,,,,,,,,,
2010,28,,,,.2,,,,,,,,,,
2010,29,,,,3.2,,,,,,,,,,
2010,32,,,,1.9,,,,,,,,,,
2010,33,,,,,,,,,,,,,,
2010,35,,,,,,,,,,,,,,
2010,36,,,,2.5,,,,,,,,,,
2010,37,,,,,,,,,,,,,,
2010,38,,,,,,,,,,,,,,
2010,39,,,,2.3,,,,,,,,,,
2010,41,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,
2010,47,,,,2.2,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,52,,,,1.6,,,,,,,,,,
2010,56,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,
2010,58,,,,1.2,,,,,,,,,,
2010,60,,,,2,,,,,,,,,,
2010,61,,,,,,,,,,,,,,
2010,65,,,,,,,,,,,,,,
2010,67,,,,,,,,,,,,,,
2010,68,,,,,,,,,,,,,,
2010,70,,,,1.9,,,,,,,,,,
2010,72,,,,2,,,,,,,,,,
2010,73,,,,1.5,,,,,,,,,,
2010,82,,,,2.7,,,,,,,,,,
2010,84,,,,,,,,,,,,,,
2010,85,,,,,,,,,,,,,,
2010,88,,,,1.9,,,,,,,,,,
2010,89,,,,,,,,,,,,,,
2010,90,,,,1.9,,,,,,,,,,
2010,91,,,,1.9,,,,,,,,,,
2010,93,,,,2,,,,,,,,,,
2010,94,,,,1.5,,,,,,,,,,
2010,95,,,,2,,,,,,,,,,
2010,96,,,,,,,,,,,,,,
2010,97,,,,1.7,,,,,,,,,,
2010,98,,,,1.5,,,,,,,,,,
2010,99,,,,3,,,,,,,,,,
2010,100,,,,2.2,,,,,,,,,,
2010,101,,,,2.5,,,,,,,,,,
2010,103,,,,1.8,,,,,,,,,,
2010,105,,,,3,,,,,,,,,,
2010,107,,,,,,,,,,,,,,
2010,108,,,,3.1,,,,,,,,,,
2010Q1,1,60,1.4,1.75,,,,,,,,,,,
2010Q1,2,50,,1,,,,,,,,,,,
2010Q1,3,60,1.3,1,,,,,,,,,,,
2010Q1,4,60,1.2,1.75,,,,,,,,,,,
2010Q1,5,55,,1.5,,,,,,,,,,,
2010Q1,7,42,1.34,1,,,,,,,,,,,
2010Q1,8,58,1.3,1,,,,,,,,,,,
2010Q1,10,56,1.2,1.5,,,,,,,,,,,
2010Q1,11,,,1,,,,,,,,,,,
2010Q1,14,35,1.4,.5,,,,,,,,,,,
2010Q1,15,65,1.3,,,,,,,,,,,,
2010Q1,16,60,1.43,.75,,,,,,,,,,,
2010Q1,18,40,1.5,1,,,,,,,,,,,
2010Q1,20,45,1.3,1.5,,,,,,,,,,,
2010Q1,22,55,1.35,1.25,,,,,,,,,,,
2010Q1,23,72,1.07,1,,,,,,,,,,,
2010Q1,24,65,1.25,2,,,,,,,,,,,
2010Q1,26,35,1.4,.5,,,,,,,,,,,
2010Q1,28,74,1.45,1.5,,,,,,,,,,,
2010Q1,29,50,1.35,2,,,,,,,,,,,
2010Q1,32,45,1.4,.5,,,,,,,,,,,
2010Q1,33,,,,,,,,,,,,,,
2010Q1,35,,,,,,,,,,,,,,
2010Q1,36,,,.75,,,,,,,,,,,
2010Q1,37,55,1.2,1.5,,,,,,,,,,,
2010Q1,38,41.1347517730497,1.41,1.5,,,,,,,,,,,
2010Q1,39,74,1.39666666666667,1,,,,,,,,,,,
2010Q1,41,63,1.35,2,,,,,,,,,,,
2010Q1,42,42.5,1.28,1,,,,,,,,,,,
2010Q1,47,58,1.5,1.5,,,,,,,,,,,
2010Q1,48,,,,,,,,,,,,,,
2010Q1,52,76,1.28,1,,,,,,,,,,,
2010Q1,56,73,1.47,1.5,,,,,,,,,,,
2010Q1,57,55,,1.5,,,,,,,,,,,
2010Q1,58,,,,,,,,,,,,,,
2010Q1,60,73,1.29,1.5,,,,,,,,,,,
2010Q1,61,,,,,,,,,,,,,,
2010Q1,65,55,,1.5,,,,,,,,,,,
2010Q1,67,75,1.3,.5,,,,,,,,,,,
2010Q1,68,58,1.29,1.5,,,,,,,,,,,
2010Q1,70,65,1.53,.5,,,,,,,,,,,
2010Q1,72,50,1.33,.25,,,,,,,,,,,
2010Q1,73,,,,,,,,,,,,,,
2010Q1,82,,1.5,1.5,,,,,,,,,,,
2010Q1,84,44,1.32,1.25,,,,,,,,,,,
2010Q1,85,49.6772144178016,1.10860238249243,1,,,,,,,,,,,
2010Q1,88,58,1.24,1,,,,,,,,,,,
2010Q1,89,70.3,1.28,2.2,,,,,,,,,,,
2010Q1,90,48,1.28,1,,,,,,,,,,,
2010Q1,91,35,1.2,1,,,,,,,,,,,
2010Q1,93,60,1.22,1.25,,,,,,,,,,,
2010Q1,94,45,1.1,1.25,,,,,,,,,,,
2010Q1,95,57,1.32,1.5,,,,,,,,,,,
2010Q1,96,60,,1.5,,,,,,,,,,,
2010Q1,97,50,1.3,2.3,,,,,,,,,,,
2010Q1,98,55,1.3,1.75,,,,,,,,,,,
2010Q1,99,64,1.45,1.5,,,,,,,,,,,
2010Q1,100,65,1.3,2,,,,,,,,,,,
2010Q1,101,,,1.5,,,,,,,,,,,
2010Q1,103,60,1.35,2,,,,,,,,,,,
2010Q1,105,55,1.18,1.5,,,,,,,,,,,
2010Q1,107,,,,,,,,,,,,,,
2010Q1,108,47,1.3,2,,,,,,,,,,,
2013,1,,,,,,,,,,,,,,
2013,2,,,,2,,,,,,,,,,
2013,3,,,,3,,,,,,,,,,
2013,4,,,,2.5,,,,,,,,,,
2013,5,,,,2,,,,,,,,,,
2013,7,,,,3,,,,,,,,,,
2013,8,,,,2.3,,,,,,,,,,
2013,10,,,,,,,,,,,,,,
2013,11,,,,,,,,,,,,,,
2013,14,,,,3,,,,,,,,,,
2013,15,,,,,,,,,,,,,,
2013,16,,,,3,,,,,,,,,,
2013,18,,,,2.5,,,,,,,,,,
2013,20,,,,2.5,,,,,,,,,,
2013,22,,,,2,,,,,,,,,,
2013,23,,,,2.8,,,,,,,,,,
2013,24,,,,3.5,,,,,,,,,,
2013,26,,,,,,,,,,,,,,
2013,28,,,,1.9,,,,,,,,,,
2013,29,,,,3,,,,,,,,,,
2013,32,,,,,,,,,,,,,,
2013,33,,,,,,,,,,,,,,
2013,35,,,,,,,,,,,,,,
2013,36,,,,3,,,,,,,,,,
2013,37,,,,,,,,,,,,,,
2013,38,,,,,,,,,,,,,,
2013,39,,,,2.6,,,,,,,,,,
2013,41,,,,,,,,,,,,,,
2013,42,,,,,,,,,,,,,,
2013,47,,,,1,,,,,,,,,,
2013,48,,,,,,,,,,,,,,
2013,52,,,,,,,,,,,,,,
2013,56,,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,
2013,58,,,,1.6,,,,,,,,,,
2013,60,,,,3,,,,,,,,,,
2013,61,,,,,,,,,,,,,,
2013,65,,,,,,,,,,,,,,
2013,67,,,,,,,,,,,,,,
2013,68,,,,,,,,,,,,,,
2013,70,,,,2.3,,,,,,,,,,
2013,72,,,,3,,,,,,,,,,
2013,73,,,,,,,,,,,,,,
2013,82,,,,,,,,,,,,,,
2013,84,,,,,,,,,,,,,,
2013,85,,,,,,,,,,,,,,
2013,88,,,,2,,,,,,,,,,
2013,89,,,,,,,,,,,,,,
2013,90,,,,2,,,,,,,,,,
2013,91,,,,3,,,,,,,,,,
2013,93,,,,2.5,,,,,,,,,,
2013,94,,,,2,,,,,,,,,,
2013,95,,,,2,,,,,,,,,,
2013,96,,,,,,,,,,,,,,
2013,97,,,,2.5,,,,,,,,,,
2013,98,,,,3,,,,,,,,,,
2013,99,,,,,,,,,,,,,,
2013,100,,,,3,,,,,,,,,,
2013,101,,,,,,,,,,,,,,
2013,103,,,,,,,,,,,,,,
2013,105,,,,2.1,,,,,,,,,,
2013,107,,,,,,,,,,,,,,
2013,108,,,,2.2,,,,,,,,,,
