INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2010Feb,96,11.1,,,,,,,,,,,10,45,40,5,,,,,,,,
2010Feb,98,9,,,,,,,5,25,30,30,10,,,,,,,,,,,
2010Feb,101,9.4,,,,,,,,,35,60,5,,,,,,,,,,,
2010Feb,102,10.2,,,,,,,,,,5,60,20,15,,,,,,,,,
2010Feb,103,9.8,,,,,,,,,10,35,30,20,5,,,,,,,,,
2010Feb,107,9.4,0,0,0,.00000001,.00000767,.00224751,.17795843,3.89533017,24.2535572,44.10548688,23.68465586,3.71321466,.16549677,.00203805,.00000678,.00000001,0,0,0,0,0,
2010Feb,108,10.0245,0,0,0,0,0,0,0,.12797037,12.40629107,32.66476768,35.53346122,17.3821912,1.88531846,0,0,0,0,0,0,0,0,
2011Feb,1,8.8,,,,,3,10,21,33,24,5,2,2,,,,,,,,,,
2011Feb,3,9,,,,,,,,30,30,30,10,,,,,,,,,,,
2011Feb,4,10.5,,,,,,,,,,20,50,20,10,,,,,,,,,
2011Feb,5,9,,,,,,,,15,40,25,20,,,,,,,,,,,
2011Feb,7,12.8,,,,,,,,,,,,,,,,,,,,,,
2011Feb,8,11,,,,,,,,3,5,7,10,20,25,18,9,3,,,,,,
2011Feb,10,12.1,.00002304,.00008683,.00057134,.0029843,.01346755,.05250979,.17688926,.51484199,1.29467007,2.81293327,5.28056649,8.56507909,12.00385076,14.53614826,15.20971288,13.75106073,10.74217416,7.250838,4.22882623,2.13097104,1.43179492,
2011Feb,14,12.4,,,,,,,,,,,,,,,,,,,,,,
2011Feb,15,10.25,,,,,,,5,5,15,15,25,15,15,5,,,,,,,,
2011Feb,16,10.2,,,,,,2,4,8,12,15,22,17,9,5,4,2,,,,,,
2011Feb,19,10,,,,,,,,,,,,,,,,,,,,,,
2011Feb,20,10,,,,,,,,,,10,30,30,20,10,,,,,,,,
2011Feb,22,12,,,,,,,,,,,,5,20,25,35,10,5,,,,,
2011Feb,23,11.7,,,,,,,,,,,,10,25,30,25,10,,,,,,
2011Feb,24,9.8,,,,,,,,20,20,20,20,20,,,,,,,,,,
2011Feb,26,11.4,,,,,,,,,,,5,15,50,15,10,5,,,,,,
2011Feb,29,9.8,,,,,,,,,,40,30,30,,,,,,,,,,
2011Feb,31,8.5,,,,,,10,20,30,25,10,5,,,,,,,,,,,
2011Feb,32,9.9,,,,,,,,,,,,,,,,,,,,,,
2011Feb,33,9,,,,,10,10,10,20,20,10,10,10,,,,,,,,,,
2011Feb,35,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,36,,,,,,,10,25,30,25,10,,,,,,,,,,,,
2011Feb,37,10.7,,,,,,,,,,5,30,30,30,5,,,,,,,,
2011Feb,38,10.5,,,,,,,,,,,30,60,10,,,,,,,,,
2011Feb,39,9.7,,,,,,,,10,25,30,25,10,,,,,,,,,,
2011Feb,41,10.1,,,,,,,,,,,,,,,,,,,,,,
2011Feb,42,9.6,,,,,,,,5,30,35,25,5,,,,,,,,,,
2011Feb,47,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,52,12,,,,,,,,,,,,,,30,40,20,10,,,,,
2011Feb,54,11.6,,,,,,,,,,,5,15,20,25,20,15,,,,,,
2011Feb,56,9.7,,,,,,,,,20,60,20,,,,,,,,,,,
2011Feb,57,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,58,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,60,10.7,,,,,,,,,,,20,45,35,,,,,,,,,
2011Feb,61,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,65,11.5,,,,,,,,,,,,,,,,,,,,,,
2011Feb,70,10.8,,,,,,,,,,,15,50,35,,,,,,,,,
2011Feb,72,11.4,,,,,,,,,,,,,,,,,,,,,,
2011Feb,82,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,85,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,88,9.8,,,,,,,5,12.5,20,25,20,12.5,5,,,,,,,,,
2011Feb,90,10,,,,,,,,,,30,50,20,,,,,,,,,,
2011Feb,93,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,94,9.8,,,,,,,,2.5,17.5,47.5,20,10,2.5,,,,,,,,,
2011Feb,95,10.8989810988941,,,,,,,,,1,5,11,37,34,8,3,1,,,,,,
2011Feb,96,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,98,10.4,,,,,,,,,15,30,35,15,5,,,,,,,,,
2011Feb,101,,,,,,,,,,,,,,,,,,,,,,,
2011Feb,102,11.2,,,,,,,,,,,,10,70,20,,,,,,,,
2011Feb,103,10,,,,,,,,,10,25,30,25,10,,,,,,,,,
2011Feb,107,10.3,0,0,.00000008,.00000668,.0003332,.00930978,.14613333,1.29188804,6.4478614,18.20824809,29.14051745,26.45118216,13.6157085,3.97013488,.65452455,.06087111,.00318561,0,.00000154,.00000001,.00009359,
2011Feb,108,10.0805,0,0,0,0,0,0,0,.83784759,10.50571171,22.53698943,27.6678715,20.34765076,12.77333169,5.19901261,.13158471,0,0,0,0,0,0,
2013,1,7.5,,,5,15,22,25,18,10,3,2,,,,,,,,,,,,
2013,3,7.5,,,,,25,25,25,25,,,,,,,,,,,,,,
2013,4,9.5,,,,,,,,,20,30,20,20,10,,,,,,,,,
2013,5,7.5,,,,,20,40,20,20,,,,,,,,,,,,,,
2013,7,8.8,,,,,,,,,,,,,,,,,,,,,,
2013,8,7.8,,,,5,12,23,20,15,10,8,5,2,,,,,,,,,,
2013,10,10.5,.00003622,.00022597,.0022458,.016395,.09363417,.41840439,1.46300197,4.0033611,8.57396425,14.37346075,18.86218667,19.37709366,15.58304787,9.81004371,4.83415653,1.86448097,.56277682,.13292637,.02456609,.00355187,.00043982,
2013,14,11.5,,,,,,,,,,,,,,,,,,,,,,
2013,15,7.75,,5,15,15,25,15,15,10,,,,,,,,,,,,,,
2013,16,9,,,1,3,5,7,9,12,18,15,11,9,4,3,2,1,,,,,,
2013,19,7.8,,,,,,,,,,,,,,,,,,,,,,
2013,20,8.5,,,,,5,10,20,30,25,10,,,,,,,,,,,,
2013,22,8.5,,,,,5,10,15,35,20,10,5,,,,,,,,,,,
2013,23,9,,,,,3,7,15,20,25,15,8,5,2,,,,,,,,,
2013,24,8.3,,,,,5,20,35,25,10,5,,,,,,,,,,,,
2013,26,9.7,,,,,,,,5,10,30,20,15,10,5,5,,,,,,,
2013,29,9,,,,,,,,30,50,20,,,,,,,,,,,,
2013,31,8,,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2013,32,8.7,,,,,,,,,,,,,,,,,,,,,,
2013,33,7,,10,20,20,20,20,10,,,,,,,,,,,,,,,
2013,35,,,,,,,,,,,,,,,,,,,,,,,
2013,36,,,,,10,25,30,25,10,,,,,,,,,,,,,,
2013,37,8.5,,,,,2,7,20,25,25,15,6,,,,,,,,,,,
2013,38,9.3,,,,,,,,30,60,10,,,,,,,,,,,,
2013,39,8.2,,,,,10,25,30,25,10,,,,,,,,,,,,,
2013,41,7,,,,,,,,,,,,,,,,,,,,,,
2013,42,7.6,,,,,20,35,30,10,5,,,,,,,,,,,,,
2013,47,,,,,,,,,,,,,,,,,,,,,,,
2013,52,11.5,,,,,,,,,,,5,10,20,40,20,5,,,,,,
2013,54,7.5,,,5,10,15,20,15,15,10,5,5,,,,,,,,,,,
2013,56,6.5,,,30,60,10,,,,,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,,,,,,,,,,
2013,58,9.1,,,,,,,,,,,,,,,,,,,,,,
2013,60,7.7,,,,,20,30,30,20,,,,,,,,,,,,,,
2013,61,,,,,,,,,,,,,,,,,,,,,,,
2013,65,8.5,,,,,,,,,,,,,,,,,,,,,,
2013,70,7.9,,,,,,51,49,,,,,,,,,,,,,,,
2013,72,8,,,,,,,,,,,,,,,,,,,,,,
2013,82,,,,,,,,,,,,,,,,,,,,,,,
2013,85,,,,,,,,,,,,,,,,,,,,,,,
2013,88,8.2,,,,5,12.5,17.5,25,20,15,5,,,,,,,,,,,,
2013,90,9,,,,,,,,30,50,20,,,,,,,,,,,,
2013,93,7.5,,,,20,30,30,20,,,,,,,,,,,,,,,
2013,94,8.3,,,7,10,12,15,14,12,10,8,6,4,2,,,,,,,,,
2013,95,7.95622178788596,,,1,2,8,34,45,6,3,1,,,,,,,,,,,,
2013,96,,,,,,,,,,,,,,,,,,,,,,,
2013,98,7.5,,,,10,25,30,25,10,,,,,,,,,,,,,,
2013,101,,,,,,,,,,,,,,,,,,,,,,,
2013,102,,,,,,,,,,,10,60,20,10,,,,,,,,,
2013,103,,,,,,,,,,,,,,,,,,,,,,,
2013,107,8.6,.09225693,.29759139,1.16043676,3.36366514,7.60331595,13.40421199,18.43155317,19.76885918,16.53886037,10.79249496,5.49299031,2.18033305,.67486142,.16286845,.03064368,.00449439,.00051376,0,.00000318,.00000017,.00004575,
2013,108,9.5932,0,0,0,0,0,.04973294,5.11553455,13.51818657,21.92083859,29.79477688,22.18738342,7.41352311,.00002393,0,0,0,0,0,0,0,.00000001,
,,,,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,IR,USD,LAB,,,,,,,,,,,,,,,,,,,
2009,1,,,,,,,,,,,,,,,,,,,,,,,
2009,3,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,4,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,5,,,,3,,,,,,,,,,,,,,,,,,,
2009,7,,,,2.6,,,,,,,,,,,,,,,,,,,
2009,8,,,,2.4,,,,,,,,,,,,,,,,,,,
2009,10,,,,2.8,,,,,,,,,,,,,,,,,,,
2009,14,,,,2,,,,,,,,,,,,,,,,,,,
2009,15,,,,,,,,,,,,,,,,,,,,,,,
2009,16,,,,2.8,,,,,,,,,,,,,,,,,,,
2009,19,,,,2,,,,,,,,,,,,,,,,,,,
2009,20,,,,2.3,,,,,,,,,,,,,,,,,,,
2009,22,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,23,,,,2.8,,,,,,,,,,,,,,,,,,,
2009,24,,,,,,,,,,,,,,,,,,,,,,,
2009,26,,,,,,,,,,,,,,,,,,,,,,,
2009,29,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,31,,,,,,,,,,,,,,,,,,,,,,,
2009,32,,,,1.1,,,,,,,,,,,,,,,,,,,
2009,33,,,,,,,,,,,,,,,,,,,,,,,
2009,35,,,,,,,,,,,,,,,,,,,,,,,
2009,36,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,37,,,,,,,,,,,,,,,,,,,,,,,
2009,38,,,,1,,,,,,,,,,,,,,,,,,,
2009,39,,,,2.4,,,,,,,,,,,,,,,,,,,
2009,41,,,,,,,,,,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,,,,,,,,,,
2009,47,,,,3.1,,,,,,,,,,,,,,,,,,,
2009,52,,,,4.8,,,,,,,,,,,,,,,,,,,
2009,54,,,,,,,,,,,,,,,,,,,,,,,
2009,56,,,,,,,,,,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,,,,,,,,,,
2009,58,,,,2.9,,,,,,,,,,,,,,,,,,,
2009,60,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,61,,,,,,,,,,,,,,,,,,,,,,,
2009,65,,,,,,,,,,,,,,,,,,,,,,,
2009,70,,,,2,,,,,,,,,,,,,,,,,,,
2009,72,,,,2,,,,,,,,,,,,,,,,,,,
2009,82,,,,,,,,,,,,,,,,,,,,,,,
2009,85,,,,,,,,,,,,,,,,,,,,,,,
2009,88,,,,2.7,,,,,,,,,,,,,,,,,,,
2009,90,,,,2,,,,,,,,,,,,,,,,,,,
2009,93,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,94,,,,1.7,,,,,,,,,,,,,,,,,,,
2009,95,,,,2,,,,,,,,,,,,,,,,,,,
2009,96,,,,,,,,,,,,,,,,,,,,,,,
2009,98,,,,3,,,,,,,,,,,,,,,,,,,
2009,101,,,,,,,,,,,,,,,,,,,,,,,
2009,102,,,,2.7,,,,,,,,,,,,,,,,,,,
2009,103,,,,2,,,,,,,,,,,,,,,,,,,
2009,107,,,,,,,,,,,,,,,,,,,,,,,
2009,108,,,,3.49,,,,,,,,,,,,,,,,,,,
2009Q2,1,45,1,1.28,,,,,,,,,,,,,,,,,,,,
2009Q2,3,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,4,45,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q2,5,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,7,51.75,1.1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q2,8,51,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,10,53,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q2,14,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,15,45,,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,16,54,1.25,1.28,,,,,,,,,,,,,,,,,,,,
2009Q2,19,45,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q2,20,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,22,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,23,53,1,1.43,,,,,,,,,,,,,,,,,,,,
2009Q2,24,50,1.1,1.29,,,,,,,,,,,,,,,,,,,,
2009Q2,26,41,.75,1.25,,,,,,,,,,,,,,,,,,,,
2009Q2,29,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,31,50,1.25,1.33,,,,,,,,,,,,,,,,,,,,
2009Q2,32,50,1.125,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q2,35,,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,36,55,1,,,,,,,,,,,,,,,,,,,,,
2009Q2,37,52,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,38,54,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q2,39,50.7438888888889,1,1.29832727272727,,,,,,,,,,,,,,,,,,,,
2009Q2,41,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,42,46,1.1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q2,47,43.3,,1.29,,,,,,,,,,,,,,,,,,,,
2009Q2,52,36,1,1.42,,,,,,,,,,,,,,,,,,,,
2009Q2,54,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,56,47,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q2,57,51,1,1.31,,,,,,,,,,,,,,,,,,,,
2009Q2,58,,,,,,,,,,,,,,,,,,,,,,,
2009Q2,60,50,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q2,61,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,65,52,1.25,1.29,,,,,,,,,,,,,,,,,,,,
2009Q2,70,50,.75,1.29,,,,,,,,,,,,,,,,,,,,
2009Q2,72,51,.7,1.32,,,,,,,,,,,,,,,,,,,,
2009Q2,82,,.75,1.4,,,,,,,,,,,,,,,,,,,,
2009Q2,85,46.1,.75,1.28,,,,,,,,,,,,,,,,,,,,
2009Q2,88,45,1,1.29,,,,,,,,,,,,,,,,,,,,
2009Q2,90,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,93,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q2,94,50,1,1.2,,,,,,,,,,,,,,,,,,,,
2009Q2,95,53,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q2,96,50,.75,1.25,,,,,,,,,,,,,,,,,,,,
2009Q2,98,50,1,,,,,,,,,,,,,,,,,,,,,
2009Q2,101,43,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q2,102,45,1,1.2987012987013,,,,,,,,,,,,,,,,,,,,
2009Q2,103,50,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q2,107,,,,,,,,,,,,,,,,,,,,,,,
2009Q2,108,40.1,1.25,1.27,,,,,,,,,,,,,,,,,,,,
2009Q3,1,50,.75,1.28,,,,,,,,,,,,,,,,,,,,
2009Q3,3,50,.5,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,4,53,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,5,58,.75,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,7,51.75,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q3,8,54,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,10,55,1,1.2,,,,,,,,,,,,,,,,,,,,
2009Q3,14,45,.5,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,15,45,,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,16,57,.75,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,19,51,1,1.5,,,,,,,,,,,,,,,,,,,,
2009Q3,20,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,22,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,23,64,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,24,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,26,40,.5,1.28,,,,,,,,,,,,,,,,,,,,
2009Q3,29,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,31,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q3,32,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,35,,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,36,62,.75,,,,,,,,,,,,,,,,,,,,,
2009Q3,37,55,.75,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,38,73,1,1.42,,,,,,,,,,,,,,,,,,,,
2009Q3,39,51.3333333333333,1,1.31166666666667,,,,,,,,,,,,,,,,,,,,
2009Q3,41,52,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,42,41.8333333333333,1,1.3433,,,,,,,,,,,,,,,,,,,,
2009Q3,47,45.8,,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,52,44,.25,1.45,,,,,,,,,,,,,,,,,,,,
2009Q3,54,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,56,53,1,1.38,,,,,,,,,,,,,,,,,,,,
2009Q3,57,52,1,1.29,,,,,,,,,,,,,,,,,,,,
2009Q3,58,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,60,55,1,1.33,,,,,,,,,,,,,,,,,,,,
2009Q3,61,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,65,53,.75,1.27,,,,,,,,,,,,,,,,,,,,
2009Q3,70,45,.5,1.25,,,,,,,,,,,,,,,,,,,,
2009Q3,72,51,.25,1.32,,,,,,,,,,,,,,,,,,,,
2009Q3,82,,.75,1.45,,,,,,,,,,,,,,,,,,,,
2009Q3,85,48.6,.75,1.25,,,,,,,,,,,,,,,,,,,,
2009Q3,88,45,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q3,90,52,1,1.33,,,,,,,,,,,,,,,,,,,,
2009Q3,93,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q3,94,50,1,1.15,,,,,,,,,,,,,,,,,,,,
2009Q3,95,55.5,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q3,96,50,.5,1.22,,,,,,,,,,,,,,,,,,,,
2009Q3,98,50,1,,,,,,,,,,,,,,,,,,,,,
2009Q3,101,46.3,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q3,102,50,1,1.35135135135135,,,,,,,,,,,,,,,,,,,,
2009Q3,103,52,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,107,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,108,43,1.25,1.27,,,,,,,,,,,,,,,,,,,,
2009Q4,1,50,.75,1.28,,,,,,,,,,,,,,,,,,,,
2009Q4,3,55,.5,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,4,60,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,5,59,.75,1.2,,,,,,,,,,,,,,,,,,,,
2009Q4,7,51.75,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,8,57,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,10,55,1,1.2,,,,,,,,,,,,,,,,,,,,
2009Q4,14,45,.5,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,15,50,,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,16,60,.75,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,19,55,1,1.5,,,,,,,,,,,,,,,,,,,,
2009Q4,20,50,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,22,50,1,1.2,,,,,,,,,,,,,,,,,,,,
2009Q4,23,69,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q4,24,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,26,35,.5,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,29,60,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,31,55,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,32,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,35,,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,36,70,.75,,,,,,,,,,,,,,,,,,,,,
2009Q4,37,55,.75,1.34,,,,,,,,,,,,,,,,,,,,
2009Q4,38,79,1,1.5,,,,,,,,,,,,,,,,,,,,
2009Q4,39,53.3333333333333,1,1.32666666666667,,,,,,,,,,,,,,,,,,,,
2009Q4,41,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,42,44,1,1.355,,,,,,,,,,,,,,,,,,,,
2009Q4,47,48.8,,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,52,57,.25,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,54,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,56,63,1,1.42,,,,,,,,,,,,,,,,,,,,
2009Q4,57,56,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,58,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,60,60,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,61,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,65,54,.5,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,70,55,.5,1.15,,,,,,,,,,,,,,,,,,,,
2009Q4,72,52,.25,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,82,,.75,1.5,,,,,,,,,,,,,,,,,,,,
2009Q4,85,48.7,.75,1.22,,,,,,,,,,,,,,,,,,,,
2009Q4,88,52,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,90,58,1,1.38,,,,,,,,,,,,,,,,,,,,
2009Q4,93,55,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,94,50,1,1.13,,,,,,,,,,,,,,,,,,,,
2009Q4,95,58.2,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,96,55,.5,1.2,,,,,,,,,,,,,,,,,,,,
2009Q4,98,55,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,101,55.5,1,1.27,,,,,,,,,,,,,,,,,,,,
2009Q4,102,55,1,1.38888888888889,,,,,,,,,,,,,,,,,,,,
2009Q4,103,55,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,107,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,108,46,1.5,1.27,,,,,,,,,,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,,,,,,,,,,
2010,3,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,4,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,5,,,,2.2,,,,,,,,,,,,,,,,,,,
2010,7,,,,1.7,,,,,,,,,,,,,,,,,,,
2010,8,,,,1.3,,,,,,,,,,,,,,,,,,,
2010,10,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,14,,,,1,,,,,,,,,,,,,,,,,,,
2010,15,,,,,,,,,,,,,,,,,,,,,,,
2010,16,,,,2.2,,,,,,,,,,,,,,,,,,,
2010,19,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,20,,,,2,,,,,,,,,,,,,,,,,,,
2010,22,,,,2,,,,,,,,,,,,,,,,,,,
2010,23,,,,2.5,,,,,,,,,,,,,,,,,,,
2010,24,,,,,,,,,,,,,,,,,,,,,,,
2010,26,,,,,,,,,,,,,,,,,,,,,,,
2010,29,,,,3,,,,,,,,,,,,,,,,,,,
2010,31,,,,,,,,,,,,,,,,,,,,,,,
2010,32,,,,.8,,,,,,,,,,,,,,,,,,,
2010,33,,,,,,,,,,,,,,,,,,,,,,,
2010,35,,,,,,,,,,,,,,,,,,,,,,,
2010,36,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,37,,,,,,,,,,,,,,,,,,,,,,,
2010,38,,,,1.6,,,,,,,,,,,,,,,,,,,
2010,39,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,41,,,,,,,,,,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,,,,,,,,,,
2010,47,,,,2,,,,,,,,,,,,,,,,,,,
2010,52,,,,.7,,,,,,,,,,,,,,,,,,,
2010,54,,,,,,,,,,,,,,,,,,,,,,,
2010,56,,,,,,,,,,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,,,,,,,,,,
2010,58,,,,0,,,,,,,,,,,,,,,,,,,
2010,60,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,61,,,,,,,,,,,,,,,,,,,,,,,
2010,65,,,,,,,,,,,,,,,,,,,,,,,
2010,70,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,72,,,,2,,,,,,,,,,,,,,,,,,,
2010,82,,,,,,,,,,,,,,,,,,,,,,,
2010,85,,,,,,,,,,,,,,,,,,,,,,,
2010,88,,,,2.5,,,,,,,,,,,,,,,,,,,
2010,90,,,,1.9,,,,,,,,,,,,,,,,,,,
2010,93,,,,2,,,,,,,,,,,,,,,,,,,
2010,94,,,,.2,,,,,,,,,,,,,,,,,,,
2010,95,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,96,,,,,,,,,,,,,,,,,,,,,,,
2010,98,,,,1,,,,,,,,,,,,,,,,,,,
2010,101,,,,,,,,,,,,,,,,,,,,,,,
2010,102,,,,1.4,,,,,,,,,,,,,,,,,,,
2010,103,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,107,,,,,,,,,,,,,,,,,,,,,,,
2010,108,,,,2.73,,,,,,,,,,,,,,,,,,,
2010Q1,1,55,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q1,3,60,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,4,65,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,5,63,1,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,7,51.75,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q1,8,63,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,10,60,1,1.15,,,,,,,,,,,,,,,,,,,,
2010Q1,14,45,.5,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,15,55,,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,16,60,.75,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,19,61,1.25,1.5,,,,,,,,,,,,,,,,,,,,
