INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2009Q1,10,1.1,5,10,30,40,10,5,,,,,,,
2009Q1,14,.8,,,,,,,,,,,,,
2009Q1,15,1.2,,5,25,30,20,15,5,,,,,,
2009Q1,16,.8,3,20,30,25,8,8,3,2,1,0,,,
2009Q1,19,.9,,,,,,,,,,,,,
2009Q1,20,.7,,15,40,30,15,,,,,,,,
2009Q1,23,.9,2,21,37,28,12,,,,,,,,
2009Q1,24,.7,5,20,55,15,5,,,,,,,,
2009Q1,26,.1,30,30,25,10,5,,,,,,,,
2009Q1,28,1.1,2.5,9,17,34,23,10,3,1,.5,,,,
2009Q1,29,1.4,,,,30,60,10,,,,,,,
2009Q1,30,,,,,,,,,,,,,,
2009Q1,31,1,,15,30,35,15,5,,,,,,,
2009Q1,32,1,4,10,20,26,20,12,7,1,,,,,
2009Q1,33,1.6,,,,30,70,,,,,,,,
2009Q1,35,,,,,,,,,,,,,,
2009Q1,37,1.4,,,,60,40,,,,,,,,
2009Q1,38,.8,,10,60,30,,,,,,,,,
2009Q1,41,1.2,,,,,,,,,,,,,
2009Q1,42,.8,,5,50,35,10,,,,,,,,
2009Q1,45,,,,,,,,,,,,,,
2009Q1,47,.6,15,20,30,20,10,5,0,0,0,,,,
2009Q1,48,2.2,,,,5,30,60,5,,,,,,
2009Q1,52,.7,,5,80,15,,,,,,,,,
2009Q1,54,.7,,20,50,25,5,,,,,,,,
2009Q1,56,1.1,0,0,20,70,10,0,0,0,0,0,,,
2009Q1,57,,,,,,,,,,,,,,
2009Q1,58,1,,,,,,,,,,,,,
2009Q1,59,.3,,,,,,,,,,,,,
2009Q1,60,.7,,30,40,30,,,,,,,,,
2009Q1,61,1.2,,10,20,40,20,10,,,,,,,
2009Q1,63,.5,10,30,50,10,0,0,0,0,0,0,,,
2009Q1,70,.9,,,55,45,,,,,,,,,
2009Q1,72,1.2,5,10,20,30,20,10,4,1,,,,,
2009Q1,73,,,,,,,,,,,,,,
2009Q1,76,.5,20.6,26.6,24.5,12.7,9.7,3.7,1.4,.3,.3,.2,,,
2009Q1,82,.8,2.5,20,55,20,2.5,,,,,,,,
2009Q1,84,,,,,,,,,,,,,,
2009Q1,88,.7,10,20,30,25,10,5,,,,,,,
2009Q1,89,1.3,,,20,45,30,5,,,,,,,
2009Q1,90,.5,0,25,50,15,10,0,0,0,0,0,,,
2009Q1,93,,,,,,,,,,,,,,
2009Q1,94,.2,20,62,8,6,4,,,,,,,,
2009Q1,95,1.1,4,9,27,35,18,7,0,0,0,0,,,
2009Q1,96,.4,15,45,35,5,,,,,,,,,
2009Q1,97,.6,10,15,35,20,10,5,5,0,0,0,,,
2009Q1,98,1.1,,,30,40,30,,,,,,,,
2009Q1,100,1.4,,7.5,15,50,20,7.5,,,,,,,
2009Q1,101,.9,5,15,50,30,0,0,0,0,0,0,,,
2009Q1,102,-.4,40,35,15,10,,,,,,,,,
2009Q1,103,1,,10,35,45,10,,,,,,,,
2009Q1,104,1.3,0,0,15,40,30,15,0,0,0,0,,,
2009Q1,107,.887255536225127,7.51093178398574,16.4038428275461,30.1372885887714,27.8736470247082,13.8328440183491,3.67779816533682,.522493549683944,.0395326197109913,.00158733556911983,.000034086338507322,,,
2009Q1,108,.5,,33,59,8,,,,,,,,,
2010,5,1.9,,,,25,50,25,,,,,,,
2010,7,2,,,,,,,,,,,,,
2010,8,1.5,,8,15,25,30,15,7,,,,,,
2010,10,2.1,,5,10,20,30,20,10,5,,,,,
2010,14,1.5,,,,,,,,,,,,,
2010,15,1.75,,,5,20,35,25,10,5,,,,,
2010,16,1.5,0,1,15,20,31,20,9,3,1,0,,,
2010,19,1.9,,5,10,30,35,20,,,,,,,
2010,20,2,,5,10,20,25,30,10,,,,,,
2010,23,1.5,,5,20,25,25,19,4,2,,,,,
2010,24,1.7,,,5,25,45,25,,,,,,,
2010,26,2.2,,,5,10,20,30,20,10,5,,,,
2010,28,,,,,,,,,,,,,,
2010,29,1.8,,,,10,60,30,,,,,,,
2010,30,,,,,,,,,,,,,,
2010,31,1.5,,,10,20,40,20,10,,,,,,
2010,32,,,,,,,,,,,,,,
2010,33,2,,,,10,40,40,10,,,,,,
2010,35,,,,,,,,,,,,,,
2010,37,1.7,,,,20,60,20,,,,,,,
2010,38,1.8,,,,20,60,20,,,,,,,
2010,41,,,,,20,60,20,,,,,,,
2010,42,1.7,,,5,20,50,20,5,,,,,,
2010,45,,,,,,,,,,,,,,
2010,47,,,,,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,52,2.3,,,,,10,75,15,,,,,,
2010,54,1.8,,,15,30,30,15,10,,,,,,
2010,56,2,0,0,0,0,35,65,0,0,0,0,,,
2010,57,1.8,,,,,,,,,,,,,
2010,58,2.1,.1,1.2,7.2,16.8,26,27,15.5,5.6,.6,0,,,
2010,59,1.7,,,,,,,,,,,,,
2010,60,2,,,,,30,40,30,,,,,,
2010,61,,,,,,,,,,,,,,
2010,63,2.1,0,0,0,10,30,40,20,0,0,0,,,
2010,70,1.4,,,10,75,15,,,,,,,,
2010,72,1.4,5,5,15,20,20,15,10,5,3,2,,,
2010,73,,,,,,,,,,,,,,
2010,76,1.6,10.7376649912483,10.5184957591725,14.8909828759276,17.5596407366364,17.4789834190534,13.5364070036759,8.47135647058693,4.28398466382686,1.75050808222691,.771975997645069,,,
2010,82,1.9,,,,20,60,20,,,,,,,
2010,84,1.8,1,2,5,23,30,26,10,2,1,0,,,
2010,88,1.9,,5,15,20,25,20,10,5,,,,,
2010,89,1.8,,,5,25,40,25,5,,,,,,
2010,90,1.7,0,0,0,20,50,25,5,0,0,0,,,
2010,93,1.8,,,,25,40,35,,,,,,,
2010,94,1.7,,7,10,12,35,21,15,,,,,,
2010,95,1.8,0,0,8,19,37,25,11,0,0,0,,,
2010,96,1.9,,,5,20,40,30,5,,,,,,
2010,97,2,0,0,5,35,40,15,5,0,0,0,,,
2010,98,2.4,,,,10,30,40,20,,,,,,
2010,100,,,,,,,,,,,,,,
2010,101,1.6,0,5,10,30,50,5,0,0,0,0,,,
2010,102,1.5,,,10,30,30,20,10,,,,,,
2010,103,2.2,,,5,10,30,40,10,5,,,,,
2010,104,2.1,0,0,0,0,30,40,20,10,0,0,,,
2010,107,2.0225841234236,.0344819454150658,.381743191228745,3.17938286383219,13.2387680021893,28.3189746805289,31.1827287656274,17.6796815559573,5.1533136667575,.76988717450327,.0610381539602356,,,
2010,108,2.2,,,,1,44,55,,,,,,,
2010Q1,5,1.7,,,5,20,50,20,5,,,,,,
2010Q1,7,1.8,,,,,,,,,,,,,
2010Q1,8,1.4,,3,22,35,25,10,5,,,,,,
2010Q1,10,2,,,5,10,20,30,20,10,5,,,,
2010Q1,14,1.1,,,,,,,,,,,,,
2010Q1,15,1.75,,,5,20,35,20,15,5,,,,,
2010Q1,16,1.4,0,1,15,30,23,18,9,3,1,0,,,
2010Q1,19,1.9,,,,,,,,,,,,,
2010Q1,20,1.6,,10,15,25,35,15,,,,,,,
2010Q1,23,1.3,,5,25,30,20,14,4,2,,,,,
2010Q1,24,1.6,,,5,30,45,15,5,,,,,,
2010Q1,26,1.9,,5,10,15,20,20,15,10,5,,,,
2010Q1,28,,,,,,,,,,,,,,
2010Q1,29,1.5,,,,10,60,30,,,,,,,
2010Q1,30,,,,,,,,,,,,,,
2010Q1,31,1.7,,,10,20,40,20,10,,,,,,
2010Q1,32,2,2,7,10,17,20,22,16,5,1,,,,
2010Q1,33,2.1,,,,10,30,60,,,,,,,
2010Q1,35,,,,,,,,,,,,,,
2010Q1,37,1.8,,,,10,60,30,,,,,,,
2010Q1,38,1.8,,,,10,60,30,,,,,,,
2010Q1,41,2,,,,,,,,,,,,,
2010Q1,42,1.4,,,15,45,30,10,,,,,,,
2010Q1,45,,,,,,,,,,,,,,
2010Q1,47,,,,,,,,,,,,,,
2010Q1,48,,,,,,,,,,,,,,
2010Q1,52,,,,,,,,,,,,,,
2010Q1,54,1.5,,,15,30,30,15,10,,,,,,
2010Q1,56,,,,,,,,,,,,,,
2010Q1,57,,,,,,,,,,,,,,
2010Q1,58,1.8,,,,,,,,,,,,,
2010Q1,59,1.8,,,,,,,,,,,,,
2010Q1,60,1.9,,,,25,50,25,,,,,,,
2010Q1,61,,,,,,,,,,,,,,
2010Q1,63,1.7,0,0,10,30,50,10,0,0,0,0,,,
2010Q1,70,1.4,,,10,55,35,,,,,,,,
2010Q1,72,1.3,5,5,15,20,20,15,10,5,3,2,,,
2010Q1,73,,,,,,,,,,,,,,
2010Q1,76,1.3,13.6,17.6,18.5,17.7,11.7,12.7,4.4,2.3,1.3,.2,,,
2010Q1,82,1.4,,5,20,52,20,3,,,,,,,
2010Q1,84,,,,,,,,,,,,,,
2010Q1,88,1.5,,7.5,12.5,22.5,27.5,20,10,,,,,,
2010Q1,89,1.6,,,5,20,40,30,5,,,,,,
2010Q1,90,1.2,0,0,10,50,40,0,0,0,0,0,,,
2010Q1,93,,,,,,,,,,,,,,
2010Q1,94,1.6,,7,12,17,29,20,15,,,,,,
2010Q1,95,1.7,0,0,8,13,36,29,14,0,0,0,,,
2010Q1,96,,,,,,,,,,,,,,
2010Q1,97,1.9,5,5,10,20,25,20,10,5,0,0,,,
2010Q1,98,2.5,,,,,5,30,45,20,,,,,
2010Q1,100,,,,,,,,,,,,,,
2010Q1,101,1.4,0,5,25,50,20,0,0,0,0,0,,,
2010Q1,102,1.3,,5,30,30,30,5,,,,,,,
2010Q1,103,2.1,,,,15,35,40,10,,,,,,
2010Q1,104,1.9,0,0,0,15,40,30,15,0,0,0,,,
2010Q1,107,1.98054606527764,.182082467387379,.980971205535841,4.77908233094815,13.8191198110359,24.6436924645954,27.1190878194674,18.4175353894615,7.71617944937166,1.99259000610013,.349659056096585,,,
2010Q1,108,2.1,,,1,16,37,41,5,,,,,,
2013,5,2,,,,10,40,40,10,,,,,,
2013,7,1.9,,,,,,,,,,,,,
2013,8,2,,2,5,13,25,30,18,7,,,,,
2013,10,2.2,,,5,10,20,30,20,10,5,,,,
2013,14,,,,,,,,,,,,,,
2013,15,2.25,,,5,5,15,35,25,10,5,,,,
2013,16,2.2,5,6,7,8,14,17,16,11,10,6,,,
2013,19,1.8,,,,,,,,,,,,,
2013,20,2.3,,,5,15,25,30,20,5,,,,,
2013,23,1.8,2,3,8,15,25,20,15,8,3,1,,,
2013,24,1.7,,,5,20,50,20,5,,,,,,
2013,26,2.2,,,5,10,20,30,20,10,5,,,,
2013,28,2.3,5,6,8,9,16,18,16,9,8,5,,,
2013,29,2,,,,,30,50,20,,,,,,
2013,30,,,,,,,,,,,,,,
2013,31,2.2,,,10,15,20,25,20,10,,,,,
2013,32,,,,,,,,,,,,,,
2013,33,2.5,,,,,10,40,40,10,,,,,
2013,35,,,,,,,,,,,,,,
2013,37,2,,,,,50,50,,,,,,,
2013,38,,,,,,,,,,,,,,
2013,41,2.3,,,,,,,,,,,,,
2013,42,2.2,,,,,25,50,25,,,,,,
2013,45,,,,,,,,,,,,,,
2013,47,1.8,,,,,,,,,,,,,
2013,48,2.2,,,,,,,,,,,,,
2013,52,2,,,,,30,70,,,,,,,
2013,54,2.2,,,,10,40,40,10,,,,,,
2013,56,2,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,
2013,58,1.5,5,9.8,17.6,20.2,21.8,13.4,7.2,3.7,1.2,.1,,,
2013,59,2.2,,,,,,,,,,,,,
2013,60,1.9,,,,25,50,25,,,,,,,
2013,61,,,,,,,,,,,,,,
2013,63,2.2,0,0,0,10,30,50,10,0,0,0,,,
2013,70,2,,,,15,35,50,,,,,,,
2013,72,1.5,5,5,15,20,20,15,10,5,3,2,,,
2013,73,,,,,,,,,,,,,,
2013,76,2.2,0,0,.5,9,40,40,10,.5,0,0,,,
2013,82,1.9,,,5,12.5,65,12.5,5,,,,,,
2013,84,1.9,1,2,5,12,33,25,16,5,1,0,,,
2013,88,2,,,5,12.5,25,30,17.5,10,,,,,
2013,89,2,,,5,5,20,40,25,5,,,,,
2013,90,2,0,0,0,25,35,40,0,0,0,0,,,
2013,93,2.5,,,,,10,30,60,,,,,,
2013,94,2,,4,8,12,20,30,15,8,3,,,,
2013,95,2.2,1,2,5,10,15,24,18,14,8,3,,,
2013,96,,,,,,,,,,,,,,
2013,97,2.2,1,4,5,15,25,30,10,5,4,1,,,
2013,98,2.1,,,,10,30,50,10,,,,,,
2013,100,2.2,.5,1,3,10,20,40,20,4,1,.5,,,
2013,101,2,0,0,0,5,30,50,15,0,0,0,,,
2013,102,2,,,10,15,25,30,15,5,,,,,
2013,103,2.2,,,,5,25,40,25,5,,,,,
2013,104,2.3,0,0,0,0,20,40,30,10,0,0,,,
2013,107,1.77967412420618,.136761071844749,1.12277365531814,6.86518815004417,20.8201357421491,32.3395102881987,25.7596237130083,10.5152799387414,2.19451102021877,.233290867830838,.0129255526457595,,,
2013,108,2.2,,,,,5,84,11,,,,,,
,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0
2008,5,7.2,,,,20,65,15,,,,,,,
2008,7,7.3,,,,,,,,,,,,,
2008,8,7.2,,,,2,96,2,,,,,,,
2008,10,7,,,5,15,50,20,10,,,,,,
2008,14,7.4,,,,,,,,,,,,,
2008,15,7.2,,,,,80,20,,,,,,,
2008,16,7.3,0,0,0,15,45,31,8,1,0,0,0,0,0
2008,19,7.2,,,,15,65,20,,,,,,,
2008,20,7.3,,,,5,60,35,,,,,,,
2008,23,7.2,,,,5,80,15,,,,,,,
2008,24,7.3,,,,15,60,25,,,,,,,
2008,26,7,,,20,30,30,20,,,,,,,
2008,28,7.3,,1,3,19,36,23,12,5,1,,,,
2008,29,7.2,,,,10,60,30,,,,,,,
2008,30,7.1,,,,40,60,,,,,,,,
2008,31,7,,,15,30,40,15,,,,,,,
2008,32,7.2,,,1,18,40,30,10,1,,,,,
2008,33,7.3,,,,10,50,40,,,,,,,
2008,35,7,,,,30,70,,,,,,,,
2008,37,7.3,,,,,80,20,,,,,,,
2008,38,7.1,,,,10,80,10,,,,,,,
2008,41,7.1,,,,20,80,,,,,,,,
2008,42,7.1,,,,20,80,,,,,,,,
2008,45,6.9,,,10,80,10,,,,,,,,
2008,47,7.2,0,2,10,16,44,16,10,2,0,0,0,0,0
2008,48,7.1,,,,5,80,15,,,,,,,
2008,52,7.2,,,,,90,10,,,,,,,
2008,54,6.9,,,,50,50,,,,,,,,
2008,56,7.1,0,0,0,15,70,15,0,0,0,0,0,0,0
2008,57,7.3,,,,,,,,,,,,,
2008,58,7.3,0,0,0,0,100,0,0,0,0,0,0,0,0
2008,59,7.23,,,,,,,,,,,,,
2008,60,7.2,,,,10,80,10,,,,,,,
2008,61,7.2,,,,20,50,25,5,,,,,,
2008,63,7.2,0,0,0,30,50,20,0,0,0,0,0,0,0
2008,70,7.1,,,,15,85,,,,,,,,
2008,72,7.2,,,,5,90,5,,,,,,,
2008,73,,,,,95,5,,,,,,,,
2008,76,7.4,,,,,,,,,,,,,
2008,82,7.2,,,,10,65,25,,,,,,,
2008,84,7.2,0,0,0,0,95,5,0,0,0,0,0,0,0
2008,88,7.3,,,10,20,35,25,10,,,,,,
2008,89,7.2,,,,20,50,30,,,,,,,
2008,90,7.2,0,0,0,10,60,30,0,0,0,0,0,0,0
2008,93,7.3,,,,,80,20,,,,,,,
2008,94,7.3,,,,,70,30,,,,,,,
2008,95,7.25366241447639,0,0,0,5,76,19,0,0,0,0,0,0,0
2008,96,7.4,,,,,60,40,,,,,,,
2008,97,7.3,0,0,0,5,50,35,10,0,0,0,0,0,0
2008,98,7.3,,,,30,50,20,,,,,,,
2008,100,7.3,,,,10,60,30,,,,,,,
2008,101,7.2,0,0,0,0,55,40,5,0,0,0,0,0,0
2008,102,7.2,,,,5,80,15,,,,,,,
2008,103,7.3,,,,5,75,20,,,,,,,
2008,104,7.3,0,0,0,15,40,30,15,0,0,0,0,0,0
2008,107,7.17273722502344,.00000000000000000000000000000000000000000000000000000000000628857720217505,.0000000000000000000000000000000477065314995491,.0000000000412276552170816,1.37029330831044,98.3277371279564,.301969563691207,.000000000000699440505513849,0,0,0,0,0,0
2008,108,7.47,,,,,77,23,,,,,,,
2009,5,7.3,,,,15,60,25,,,,,,,
2009,7,7.6,,,,,,,,,,,,,
2009,8,7.4,,,,5,50,35,10,,,,,,
2009,10,7.3,,,10,15,40,20,10,5,,,,,
2009,14,7.9,,,,,,,,,,,,,
2009,15,7.4,,,,10,45,30,10,5,,,,,
2009,16,7.8,0,1,5,10,22,30,25,5,1,1,0,0,0
2009,19,7.8,,,,10,40,45,5,,,,,,
2009,20,7.7,,,,,20,50,25,5,,,,,
2009,23,7.5,,,,5,35,45,15,,,,,,
2009,24,7.5,,,,15,35,35,15,,,,,,
2009,26,7.2,,,,25,50,25,,,,,,,
2009,28,7.4,,1,2,16,28,22,14,9,7,1,,,
2009,29,7.2,,,,20,60,20,,,,,,,
2009,30,6.9,,,,60,40,,,,,,,,
2009,31,7,,,10,30,40,20,,,,,,,
2009,32,7.6,,1,5,15,25,28,20,3,2,1,,,
2009,33,7.1,,,10,30,40,20,,,,,,,
2009,35,7.1,,,,20,70,10,,,,,,,
2009,37,7.6,,,,,45,55,,,,,,,
2009,38,7.2,,,,10,80,10,,,,,,,
2009,41,6.9,,,,70,30,,,,,,,,
2009,42,7.2,,,15,30,50,5,,,,,,,
2009,45,7.1,,,10,30,50,10,,,,,,,
2009,47,7.6,0,0,5,15,20,30,20,10,0,0,0,0,0
2009,48,6.9,,,,60,30,10,,,,,,,
2009,52,7.6,,,,,10,90,,,,,,,
2009,54,6.9,,,20,50,30,,,,,,,,
2009,56,6.9,0,0,0,70,30,0,0,0,0,0,0,0,0
2009,57,7.5,,,,,,,,,,,,,
2009,58,7.4,0,0,0,13,79.6,7.4,0,0,0,0,0,0,0
2009,59,7.316,,,,,,,,,,,,,
2009,60,7.4,,,,5,65,30,,,,,,,
2009,61,7.4,,,5,25,30,30,10,0,,,,,
2009,63,7.5,0,0,0,10,30,50,10,0,0,0,0,0,0
2009,70,7.3,,,,10,70,20,,,,,,,
2009,72,7.4,,,,10,70,17,3,,,,,,
2009,73,,,,,60,40,,,,,,,,
2009,76,8.1,,,,,,,,,,,,,
2009,82,7.5,,,,,15,65,20,,,,,,
2009,84,7.4,0,0,0,2,46,42,10,0,0,0,0,0,0
2009,88,7.5,,,5,17,25,30,18,5,,,,,
2009,89,7.6,,,,20,30,35,10,5,,,,,
2009,90,7.4,0,0,0,10,50,40,0,0,0,0,0,0,0
2009,93,7.6,,,,,40,50,10,,,,,,
2009,94,7.8,,,,5,15,45,35,,,,,,
2009,95,7.36913041938088,0,0,0,3,61,31,5,0,0,0,0,0,0
2009,96,7.7,,,,,10,60,30,,,,,,
2009,97,7.6,0,0,0,5,30,35,15,10,5,0,0,0,0
2009,98,7.5,,,,10,40,35,15,,,,,,
2009,100,7.4,,,,10,50,30,10,,,,,,
2009,101,7.5,0,0,0,0,20,55,25,0,0,0,0,0,0
2009,102,7.4,,,,5,55,40,,,,,,,
2009,103,7.3,,,,5,50,30,10,5,,,,,
2009,104,7.5,0,0,0,10,40,40,10,0,0,0,0,0,0
2009,107,7.1506252457901,.00000000251195968369431,.000088071400059354,.26442954985465,20.9622388454676,67.1032229747841,11.5968563964105,.0731525851646486,.0000115743668538393,.0000000000396682686698568,0,0,0,0
2009,108,7.4,,,,16,52,31,1,,,,,,
2009May,5,7.2,,,5,20,50,20,5,,,,,,
2009May,7,7.6,,,,,,,,,,,,,
2009May,8,7.3,,,,10,55,35,,,,,,,
2009May,10,7.3,,,10,15,40,20,10,5,,,,,
2009May,14,7.7,,,,,,,,,,,,,
2009May,15,7.4,,,5,15,40,20,15,5,,,,,
2009May,16,7.6,0,1,5,10,22,30,25,5,1,1,0,0,0
2009May,19,,,,,,,,,,,,,,
2009May,20,7.7,,,,,25,55,20,,,,,,
2009May,23,7.5,,,,5,35,45,15,,,,,,
2009May,24,7.5,,,,20,30,30,20,,,,,,
2009May,26,7.2,,,10,20,40,20,10,,,,,,
2009May,28,7.4,,1,2,16,28,22,14,9,7,1,,,
2009May,29,7.2,,,,20,60,20,,,,,,,
2009May,30,,,,,,,,,,,,,,
2009May,31,7,,,15,35,40,10,,,,,,,
2009May,32,7.6,,,3,17,24,30,20,3,2,1,,,
2009May,33,7.1,,,10,30,40,20,,,,,,,
2009May,35,,,,,,,,,,,,,,
2009May,37,7.6,,,,,45,55,,,,,,,
2009May,38,7.2,,,,10,80,10,,,,,,,
2009May,41,6.3,,,,,,,,,,,,,
2009May,42,7.2,,5,15,30,40,10,,,,,,,
2009May,45,,,,,,,,,,,,,,
2009May,47,7.5,0,0,5,15,20,30,20,10,0,0,0,0,0
2009May,48,6.9,,,,,,,,,,,,,
2009May,52,7.6,,,,,10,90,,,,,,,
2009May,54,6.3,,,50,50,,,,,,,,,
2009May,56,7,0,0,0,30,70,0,0,0,0,0,0,0,0
2009May,57,,,,,,,,,,,,,,
2009May,58,,,,,,,,,,,,,,
2009May,59,7.4,,,,,,,,,,,,,
2009May,60,7.3,,,,5,65,30,,,,,,,
2009May,61,7.4,,,,,,,,,,,,,
2009May,63,7.4,0,0,0,10,40,30,20,0,0,0,0,0,0
2009May,70,7.2,,,,10,75,15,,,,,,,
2009May,72,7.3,,,,10,70,17,3,,,,,,
2009May,73,,,,,,,,,,,,,,
2009May,76,8,,,,,,,,,,,,,
2009May,82,7.5,,,,,10,65,25,,,,,,
2009May,84,,,,,,,,,,,,,,
2009May,88,7.5,,,2.5,12.5,25,32.5,20,7.5,,,,,
2009May,89,7.5,,,,,20,40,30,10,,,,,
2009May,90,7.4,0,0,0,10,50,40,0,0,0,0,0,0,0
2009May,93,,,,,,,,,,,,,,
2009May,94,7.8,,,,7.5,17.5,35,25,15,,,,,
2009May,95,7.3932408461682,0,0,0,2,53,40,5,0,0,0,0,0,0
2009May,96,7.7,,,,,10,50,40,,,,,,
2009May,97,7.6,0,0,0,5,30,35,15,10,5,0,0,0,0
2009May,98,7.5,,,,10,40,35,15,,,,,,
2009May,100,7.5,,,,10,30,50,10,,,,,,
2009May,101,7.6,0,0,0,0,20,55,25,0,0,0,0,0,0
2009May,102,7.4,,,,10,50,30,10,,,,,,
2009May,103,7.3,,,,5,40,35,20,,,,,,
2009May,104,7.4,0,0,0,20,40,30,10,0,0,0,0,0,0
2009May,107,7.17346711280485,.00000000287155223255595,.0000838511469988114,.231356709059027,18.8555887715173,66.9593060207704,13.8351792864072,.118456182933224,.0000291751163228327,.000000000177924341926428,0,0,0,0
2009May,108,7.2,,,2,31,52,15,,,,,,,
2010,5,7.5,,,,15,30,40,15,,,,,,
2010,7,7.4,,,,,,,,,,,,,
2010,8,7.7,,,,10,25,40,20,5,,,,,
2010,10,7,,5,10,20,30,20,10,5,,,,,
2010,14,8.2,,,,,,,,,,,,,
2010,15,7.25,,,5,15,40,20,15,5,,,,,
2010,16,8,0,1,2,6,10,26,28,20,6,1,0,0,0
2010,19,7.6,,,,,,,,,,,,,
2010,20,8,,,,,10,30,40,15,5,,,,
2010,23,7.8,,,,5,20,40,30,5,,,,,
2010,24,7.5,,,,20,30,30,20,,,,,,
2010,26,7,,5,15,30,30,15,5,,,,,,
2010,28,,,,,,,,,,,,,,
2010,29,7,,,,40,50,10,,,,,,,
2010,30,,,,,,,,,,,,,,
2010,31,7.2,,,10,25,40,20,5,,,,,,
2010,32,,,,,,,,,,,,,,
2010,33,6.9,,,20,40,40,,,,,,,,
2010,35,,,,,,,,,,,,,,
2010,37,7.4,,,,,70,30,,,,,,,
2010,38,6.7,,,,60,40,,,,,,,,
2010,41,6.7,,,10,80,10,,,,,,,,
2010,42,7,,5,15,35,40,5,,,,,,,
2010,45,,,,,,,,,,,,,,
2010,47,,,,,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,52,7.7,,,,,20,75,5,,,,,,
2010,54,6.9,,,20,50,30,,,,,,,,
2010,56,,,,,,,,,,,,,,
2010,57,7.4,,,,,,,,,,,,,
2010,58,7.7,0,0,0,3,44.3,48,4.7,0,0,0,0,0,0
2010,59,7.2,,,,,,,,,,,,,
2010,60,7.4,,,,20,60,20,,,,,,,
2010,61,,,,,,,,,,,,,,
2010,63,7.9,0,0,0,10,20,50,20,0,0,0,0,0,0
2010,70,7.2,,,,15,70,15,,,,,,,
2010,72,7.5,,,,10,50,35,5,,,,,,
2010,73,,,,,,,,,,,,,,
2010,76,8.2,,,,,,,,,,,,,
2010,82,,,,,,,,,,,,,,
2010,84,7.6,0,0,0,2,33,40,20,5,0,0,0,0,0
2010,88,7.2,,,10,20,35,25,10,,,,,,
2010,89,7.5,,,,15,25,40,10,5,5,,,,
2010,90,7.4,0,0,0,10,60,30,0,0,0,0,0,0,0
2010,93,7.4,,,,,60,35,5,,,,,,
2010,94,7.9,,,,7.5,17.5,30,25,20,,,,,
2010,95,7.52019535132472,0,0,1,3,36,54,4,2,0,0,0,0,0
2010,96,,,,,,,,,,,,,,
2010,97,7.4,0,0,0,5,35,30,15,10,5,0,0,0,0
2010,98,7.2,,,,30,50,20,,,,,,,
2010,100,,,,,,,,,,,,,,
2010,101,7.3,0,0,0,0,45,30,20,5,0,0,0,0,0
2010,102,7.3,,,,10,60,30,,,,,,,
2010,103,7.1,,,,20,40,30,10,,,,,,
2010,104,7.1,0,0,5,30,40,20,5,0,0,0,0,0,0
2010,107,6.96179709687439,.00128871065021574,.177958583052329,6.85489629240377,41.6113495355163,43.358420890445,7.77376992333355,.221397930560274,.000917611408890462,.000000522590104523601,.0000000000396016552883793,.0000000000396016552883793,0,0
2010,108,6.9,,,6,45,39,10,,,,,,,
2010May,5,7.4,,,10,20,40,20,10,,,,,,
2010May,7,7.4,,,,,,,,,,,,,
2010May,8,7.6,,,,12,25,45,18,,,,,,
2010May,10,7,,5,10,20,30,20,10,5,,,,,
2010May,14,8.4,,,,,,,,,,,,,
2010May,15,7.3,,,5,20,30,25,15,5,,,,,
2010May,16,8,0,1,2,6,10,26,28,20,6,1,0,0,0
2010May,19,,,,,,,,,,,,,,
2010May,20,8,,,,,10,30,40,15,5,,,,
2010May,23,7.8,,,,5,20,40,30,5,,,,,
2010May,24,7.6,,,,10,30,40,20,,,,,,
2010May,26,7.2,,5,10,20,30,20,10,5,,,,,
2010May,28,,,,,,,,,,,,,,
2010May,29,7,,,,40,50,10,,,,,,,
2010May,30,,,,,,,,,,,,,,
2010May,31,7.1,,,10,25,40,20,5,,,,,,
2010May,32,,,,,,,,,,,,,,
2010May,33,6.9,,,20,40,40,,,,,,,,
2010May,35,,,,,,,,,,,,,,
2010May,37,7.5,,,,,50,50,,,,,,,
2010May,38,6.9,,,,60,40,,,,,,,,
2010May,41,6.7,,,,,,,,,,,,,
2010May,42,7.1,,5,20,30,35,10,,,,,,,
2010May,45,,,,,,,,,,,,,,
2010May,47,,,,,,,,,,,,,,
2010May,48,,,,,,,,,,,,,,
2010May,52,,,,,,,,,,,,,,
2010May,54,6,,10,50,40,,,,,,,,,
2010May,56,,,,,,,,,,,,,,
2010May,57,,,,,,,,,,,,,,
2010May,58,,,,,,,,,,,,,,
