INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2009,61,,,,,,,,,,,,,,,,,,,,,,,
2009,63,,,,,,,,,,,,,,,,,,,,,,,
2009,65,9.8,,,,,,,,,,70,30,,,,,,,,,,,
2009,68,9.7,,,,,,,,,25,50,25,,,,,,,,,,,
2009,70,9.4,,,,,,,,,90,10,,,,,,,,,,,,
2009,73,10,,,,,,,,,,30,70,,,,,,,,,,,
2009,82,9.6,,,,,,,,,,,,,,,,,,,,,,
2009,84,9.4,,,,,,,,,55,45,,,,,,,,,,,,
2009,88,9.4,,,,,,2.5,10,17.5,40,17.5,10,2.5,,,,,,,,,,
2009,89,9.32,,,,,,,,10,40,40,10,,,,,,,,,,,
2009,90,9.5,,,,,,,,,20,60,20,,,,,,,,,,,
2009,91,9.3,,,,,,,,,40,55,5,,,,,,,,,,,
2009,93,10,,,,,,,,,,50,50,,,,,,,,,,,
2009,94,9.4,,,,,,,,2.5,70,20,5,2.5,,,,,,,,,,
2009,95,9.44572167,,,,,,,,6,46,40,8,,,,,,,,,,,
2009,96,9.5,,,,,,,,,,70,30,,,,,,,,,,,
2009,97,9.4,,,,,,,,,,,,,,,,,,,,,,
2009,98,9.4,,,,,,,,5,50,40,5,,,,,,,,,,,
2009,99,9.9,,,,,,,,,,70,30,,,,,,,,,,,
2009,101,9.4,,,,,,,,,50,45,5,,,,,,,,,,,
2009,102,9.4,,,,,,,,,65,30,5,,,,,,,,,,,
2009,103,9.5,,,,,,,,,30,60,10,,,,,,,,,,,
2009,104,9.5,,,,,,,,,30,40,20,10,,,,,,,,,,
2009,106,9.4,,,,,,,,,90,10,,,,,,,,,,,,
2009,107,9.5597,,,,,,,,,6.51,93.49,,,,,,,,,,,,
2009,108,9.24,,,,,,,,.58,82.09,17.33,,,,,,,,,,,,
2010,1,10.5,,,,,,,,,2,18,30,30,18,2,,,,,,,,
2010,3,9.8,,,,,,,,10,30,50,10,,,,,,,,,,,
2010,4,10.6,,,,,,,,,,10,30,40,20,,,,,,,,,
2010,5,10.5,,,,,,,,,,10,40,40,10,,,,,,,,,
2010,7,10.9,,,,,,,,,,,,,,,,,,,,,,
2010,8,10.7,,,,,,,,1,3,12,23,27,21,11,2,,,,,,,
2010,10,11.4,,,,,,.02,.13,.55,1.82,4.75,9.7,15.48,19.34,18.92,14.49,8.68,4.07,1.5,.43,.1,.02,
2010,14,10.7,,,,,,,,,,,20,60,20,,,,,,,,,
2010,15,10.5,,,,,,,,,10,25,30,20,10,5,,,,,,,,
2010,16,11.1,,,,,,,,1,3,6,10,16,20,18,14,8,4,,,,,
2010,20,10.4,,,,,,,,,,10,50,40,,,,,,,,,,
2010,22,11.5,,,,,,,,,,5,10,15,20,35,10,5,,,,,,
2010,23,11.3,,,,,,,,,,5,10,20,30,20,10,5,,,,,,
2010,29,10.9,,,,,,,,,,,10,60,30,,,,,,,,,
2010,31,10.4,,,,,,,,,,20,30,40,10,,,,,,,,,
2010,33,10.5,,,,,,,,,,20,30,30,20,,,,,,,,,
2010,35,10.3,,,,,,,,,,10,60,30,,,,,,,,,,
2010,37,10.3,,,,,,,,,2,22,52,22,2,,,,,,,,,
2010,38,10.5,,,,,,,,,,,20,60,20,,,,,,,,,
2010,39,10.4,,,,,,,,,,15,40,35,10,,,,,,,,,
2010,40,,,,,,,,,,,,,,,,,,,,,,,
2010,41,10.5,,,,,,,,,,,30,50,20,,,,,,,,,
2010,42,10.4,,,,,,,,,,20,50,30,,,,,,,,,,
2010,48,10.1,,,,,,,,,,,,,,,,,,,,,,
2010,49,10.4,,,,,,,,,2.5,10,60,20,5,2.5,,,,,,,,
2010,50,10.2,,,,,,,,,,20,80,,,,,,,,,,,
2010,52,10.7,,,,,,.2,.9,3,6,11,15,22,20,13,6,2,.9,,,,,
2010,54,11.3,,,,,,,,,,,20,20,50,10,,,,,,,,
2010,57,10.2,,,,,,,,,,,,,,,,,,,,,,
2010,58,9.9,,,,,,,,,,,,,,,,,,,,,,
2010,59,10.2,,,,,,,,,,10,45,30,15,,,,,,,,,
2010,61,,,,,,,,,,,,,,,,,,,,,,,
2010,63,,,,,,,,,,,,,,,,,,,,,,,
2010,65,11.2,,,,,,,,,,,,25,50,25,,,,,,,,
2010,68,12,,,,,,,,,,,,,20,30,30,20,,,,,,
2010,70,10.8,,,,,,,,,,,15,70,15,,,,,,,,,
2010,73,10.5,,,,,,,,,,20,50,30,,,,,,,,,,
2010,82,11,,,,,,,,,,,,,,,,,,,,,,
2010,84,10.6,,,,,,,,,4,12,23,33,20,7,1,,,,,,,
2010,88,10.2,,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2010,89,10.2,,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2010,90,11,,,,,,,,,,,,30,50,20,,,,,,,,
2010,91,9.7,,,,,,,,,10,50,30,10,,,,,,,,,,
2010,93,11,,,,,,,,,,,5,40,45,10,,,,,,,,
2010,94,10.8,,,,,,,,,2.5,5,15,42.5,25,7.5,2.5,,,,,,,
2010,95,10.16640038,,,,,,,,,5,19,51,23,2,,,,,,,,,
2010,96,10.8,,,,,,,,,,5,15,45,35,,,,,,,,,
2010,97,10.1,,,,,,,,,,,,,,,,,,,,,,
2010,98,10.6,,,,,,,,,2.5,10,27.5,32.5,17.5,10,,,,,,,,
2010,99,10.2,,,,,,,,,,20,60,20,,,,,,,,,,
2010,101,10.2,,,,,,,,,,30,50,20,,,,,,,,,,
2010,102,10.5,,,,,,,,,,10,30,40,15,5,,,,,,,,
2010,103,10.8,,,,,,,,,,5,15,35,25,15,5,,,,,,,
2010,104,10.5,,,,,,,,,,,30,40,20,10,,,,,,,,
2010,106,10,,,,,,,,,,25,50,25,,,,,,,,,,
2010,107,11.3874,,,,,,,,,,,.41,10.49,46.09,37.35,5.52,.14,,,,,,
2010,108,9.93,,,,,,,,,9.69,34.53,38.43,16.62,.73,,,,,,,,,
2010Aug,1,10.2,,,,,,,,2,5,20,33,25,10,3,2,,,,,,,
2010Aug,3,9.9,,,,,,,,,30,50,20,,,,,,,,,,,
2010Aug,4,10.6,,,,,,,,,,10,30,40,20,,,,,,,,,
2010Aug,5,10.3,,,,,,,,,5,30,40,20,5,,,,,,,,,
2010Aug,7,11,,,,,,,,,,,,,,,,,,,,,,
2010Aug,8,10.7,,,,,,,,1,5,11,23,27,25,7,1,,,,,,,
2010Aug,10,11.7,,,,,.02,.07,.25,.75,1.93,4.17,7.6,11.68,15.12,16.5,15.18,11.76,7.68,4.23,1.96,.77,.33,
2010Aug,14,10.8,,,,,,,,,,,,,,,,,,,,,,
2010Aug,15,10.3,,,,,,,,5,5,25,35,15,5,5,5,,,,,,,
2010Aug,16,11.1,,,,,,,,1,3,6,10,16,20,18,14,8,4,,,,,
2010Aug,20,10.6,,,,,,,,,5,10,35,45,5,,,,,,,,,
2010Aug,22,11.6,,,,,,,,,,,10,15,30,35,10,,,,,,,
2010Aug,23,11.4,,,,,,,,,,5,10,20,30,20,10,5,,,,,,
2010Aug,29,10.9,,,,,,,,,,,10,60,30,,,,,,,,,
2010Aug,31,10.8,,,,,,,,,,10,20,35,25,10,,,,,,,,
2010Aug,33,10.5,,,,,,,,,,20,30,30,20,,,,,,,,,
2010Aug,35,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,37,10.3,,,,,,,,,,10,56,30,4,,,,,,,,,
2010Aug,38,10.8,,,,,,,,,,,20,60,20,,,,,,,,,
2010Aug,39,10.3,,,,,,,,,,15,40,35,10,,,,,,,,,
2010Aug,40,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,41,10.6,,,,,,,,,,,,,,,,,,,,,,
2010Aug,42,10.5,,,,,,,,,5,10,30,50,5,,,,,,,,,
2010Aug,48,10.2,,,,,,,,,,,,,,,,,,,,,,
2010Aug,49,10.4,,,,,,,,,,12.5,60,20,5,2.5,,,,,,,,
2010Aug,50,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,52,10.9,,,,,,.1,.8,3,6,11,16,22,19.2,13,6,2,.9,,,,,
2010Aug,54,11.5,,,,,,,,,,,10,20,35,35,,,,,,,,
2010Aug,57,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,58,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,59,10.1,,,,,,,,,10,30,45,15,,,,,,,,,,
2010Aug,61,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,63,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,65,11,,,,,,,,,,,,,,,,,,,,,,
2010Aug,68,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,70,10.6,,,,,,,,,,,30,60,10,,,,,,,,,
2010Aug,73,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,82,11.2,,,,,,,,,,,,,,,,,,,,,,
2010Aug,84,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,88,10.2,,,,,,,,5,10,17.5,30,22.5,10,5,,,,,,,,
2010Aug,89,10.3,,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2010Aug,90,11,,,,,,,,,,,,30,50,20,,,,,,,,
2010Aug,91,9.7,,,,,,,,,10,50,30,10,,,,,,,,,,
2010Aug,93,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,94,11,,,,,,,,,,2,8,30,45,10,5,,,,,,,
2010Aug,95,10.423682,,,,,,,,,4,16,43,30,7,,,,,,,,,
2010Aug,96,10.9,,,,,,,,,,5,15,40,40,,,,,,,,,
2010Aug,97,10.1,,,,,,,,,,,,,,,,,,,,,,
2010Aug,98,10.7,,,,,,,,,2.5,10,27.5,32.5,17.5,10,,,,,,,,
2010Aug,99,,,,,,,,,,,,,,,,,,,,,,,
2010Aug,101,10.2,,,,,,,,,,30,50,20,,,,,,,,,,
2010Aug,102,10.6,,,,,,,,,2.5,7.5,20,40,20,10,,,,,,,,
2010Aug,103,10.9,,,,,,,,,,5,20,35,20,15,5,,,,,,,
2010Aug,104,10.5,,,,,,,,,,,10,40,30,20,,,,,,,,
2010Aug,106,10,,,,,,,,,,30,40,30,,,,,,,,,,
2010Aug,107,11.6177,,,,,,,,,,,.21,4.86,28.97,45.21,18.69,2.01,.05,,,,,
2010Aug,108,10.07,,,,,,,,,6.59,26.66,38.67,22.81,5.27,,,,,,,,,
2011,1,10,,,,,,,1,2,19,28,28,19,2,1,,,,,,,,
2011,3,9.3,,,,,,,,30,40,30,,,,,,,,,,,,
2011,4,10.6,,,,,,,,,,15,30,40,15,,,,,,,,,
2011,5,10.2,,,,,,,,,5,10,40,40,5,,,,,,,,,
2011,7,10.6,,,,,,,,,,,,,,,,,,,,,,
2011,8,10.4,,,,,,,1,8,10,14,25,22,11,6,2,1,,,,,,
2011,10,12,,,,,.01,.03,.12,.39,1.12,2.68,5.41,9.21,13.22,15.99,16.29,13.99,10.12,6.17,3.17,1.37,.71,
2011,14,11.2,,,,,,,,,,,10,20,40,20,10,,,,,,,
2011,15,10.25,,,,,,,,5,5,25,35,15,5,5,5,,,,,,,
2011,16,10.5,,,,,,1,3,6,10,15,18,20,14,8,4,1,,,,,,
2011,20,10.2,,,,,,,,,10,20,40,25,5,,,,,,,,,
2011,22,11.5,,,,,,,,,,,,5,20,40,20,10,5,,,,,
2011,23,11.5,,,,,,,,,,5,10,20,25,25,10,5,,,,,,
2011,29,11.2,,,,,,,,,,,,20,50,30,,,,,,,,
2011,31,10,,,,,,,,,5,20,40,30,5,,,,,,,,,
2011,33,10,,,,,,,,,20,30,30,20,,,,,,,,,,
2011,35,,,,,,,,,,,,,,,,,,,,,,,
2011,37,9.6,,,,,,,,8,34,40,16,2,,,,,,,,,,
2011,38,10.3,,,,,,,,,,20,60,20,,,,,,,,,,
2011,39,10.7,,,,,,,,,,10,35,40,15,,,,,,,,,
2011,40,,,,,,,,,,,,,,,,,,,,,,,
2011,41,10.7,,,,,,,,,,,20,60,20,,,,,,,,,
2011,42,10.4,,,,,,,,,10,20,45,20,5,,,,,,,,,
2011,48,,,,,,,,,,,,,,,,,,,,,,,
2011,49,,,,,,,,,,,,,,,,,,,,,,,
2011,50,,,,,,,,,,,,,,,,,,,,,,,
2011,52,11,,,,,,,.4,1,4,8,14,20,22,14,9,5,2,.5,.1,,,
2011,54,11,,,,,,,,,,,20,25,50,5,,,,,,,,
2011,57,9.9,,,,,,,,,,,,,,,,,,,,,,
2011,58,9.5,,,,,,,,,,,,,,,,,,,,,,
2011,59,10,,,,,,,,,10,30,45,15,,,,,,,,,,
2011,61,,,,,,,,,,,,,,,,,,,,,,,
2011,63,,,,,,,,,,,,,,,,,,,,,,,
2011,65,11.7,,,,,,,,,,,,10,15,50,20,5,,,,,,
2011,68,11.7,,,,,,,,,,,,,25,50,25,,,,,,,
2011,70,10.6,,,,,,,,,,,25,55,20,,,,,,,,,
2011,73,10.5,,,,,,,,,,,50,35,15,,,,,,,,,
2011,82,10.6,,,,,,,,,,,,,,,,,,,,,,
2011,84,10.5,,,,,,,,3,10,12,20,25,13,10,5,2,,,,,,
2011,88,10,,,,,,,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,,,,
2011,89,9.6,,,,,2.5,5,7.5,10,15,20,15,10,7.5,5,2.5,,,,,,,
2011,90,10.5,,,,,,,,,,,30,50,20,,,,,,,,,
2011,91,9.5,,,,,,,5,5,40,40,5,5,,,,,,,,,,
2011,93,10,,,,,,,,,5,35,50,10,,,,,,,,,,
2011,94,10.4,,,,,,,,2.5,5,7.5,40,35,7.5,2.5,,,,,,,,
2011,95,9.733668,,,,,,,,4,13,40,27,13,3,,,,,,,,,
2011,96,,,,,,,,,,,,,,,,,,,,,,,
2011,97,9.2,,,,,,,,,,,,,,,,,,,,,,
2011,98,10.3,,,,,,,,,7.5,12.5,27.5,27.5,17.5,7.5,,,,,,,,
2011,99,9.6,,,,,,,,,30,60,10,,,,,,,,,,,
2011,101,10.5,,,,,,,,,,5,35,40,20,,,,,,,,,
2011,102,,,,,,,,,,,,,,,,,,,,,,,
2011,103,10.4,,,,,,,,,2.5,15,30,25,15,10,2.5,,,,,,,
2011,104,10.4,,,,,,,,,,15,40,30,15,,,,,,,,,
2011,106,9.5,,,,,,,,,25,35,25,15,,,,,,,,,,
2011,107,12.7317,,,,,,,,,,,.03,.37,2.43,9.42,21.51,28.96,23,10.77,2.97,.48,.06,
2011,108,9.87,,,,,,,,2.32,14.78,28.35,28.45,18.08,7.71,.31,,,,,,,,
2011Aug,1,10,,,,,,,,4,6,22,30,22,10,4,2,,,,,,,
2011Aug,3,9.1,,,,,,,10,10,50,20,10,,,,,,,,,,,
2011Aug,4,10.5,,,,,,,,,5,10,35,35,10,5,,,,,,,,
2011Aug,5,10,,,,,,,,,5,30,40,20,5,,,,,,,,,
2011Aug,7,10.5,,,,,,,,,,,,,,,,,,,,,,
2011Aug,8,10.3,,,,,,,1,8,11,20,25,23,9,2,1,,,,,,,
2011Aug,10,12,,,.01,.03,.08,.22,.55,1.19,2.34,4.11,6.46,9.1,11.48,12.97,13.13,11.9,9.67,7.03,4.58,2.67,2.48,
2011Aug,14,11.3,,,,,,,,,,,,,,,,,,,,,,
2011Aug,15,10.5,,,,,,,,5,5,20,25,25,10,5,5,,,,,,,
2011Aug,16,10.7,,,,,,1,3,6,10,13,16,20,16,10,4,1,,,,,,
2011Aug,20,10.2,,,,,,,,,10,20,40,25,5,,,,,,,,,
2011Aug,22,11.8,,,,,,,,,,,5,10,15,25,30,15,,,,,,
2011Aug,23,11.2,,,,,,,,,,5,10,20,25,25,10,5,,,,,,
2011Aug,29,11.3,,,,,,,,,,,,20,50,30,,,,,,,,
2011Aug,31,9.5,,,,,,,,10,20,35,20,15,,,,,,,,,,
2011Aug,33,9.5,,,,,,,,20,30,30,20,,,,,,,,,,,
2011Aug,35,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,37,9.5,,,,,,,2,8,22,42,22,4,,,,,,,,,,
2011Aug,38,10,,,,,,,,,,20,60,20,,,,,,,,,,
2011Aug,39,10.6,,,,,,,,,,10,30,45,15,,,,,,,,,
2011Aug,40,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,41,10.5,,,,,,,,,,,,,,,,,,,,,,
2011Aug,42,10.3,,,,,,,,,5,20,45,25,5,,,,,,,,,
2011Aug,48,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,49,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,50,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,52,11,,,,,,,.4,1,4,8,14,20,22,14,9,5,2,.5,.1,,,
2011Aug,54,11.1,,,,,,,,,,,20,20,50,10,,,,,,,,
2011Aug,57,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,58,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,59,10,,,,,,,,,10,30,45,15,,,,,,,,,,
2011Aug,61,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,63,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,65,11.5,,,,,,,,,,,,,,,,,,,,,,
2011Aug,68,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,70,10.3,,,,,,,,,,30,55,15,,,,,,,,,,
2011Aug,73,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,82,10.5,,,,,,,,,,,,,,,,,,,,,,
2011Aug,84,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,88,9.9,,,,,,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,,,,,
2011Aug,89,9.4,,,,,2.5,5,7.5,10,15,20,15,10,7.5,5,2.5,,,,,,,
2011Aug,90,10.5,,,,,,,,,,,30,50,20,,,,,,,,,
2011Aug,91,9.5,,,,,,,5,5,40,40,5,5,,,,,,,,,,
2011Aug,93,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,94,10.4,,,,,,,,,5,10,45,30,7.5,2.5,,,,,,,,
2011Aug,95,9.72361397,,,,,,,,5,29,39,24,3,,,,,,,,,,
2011Aug,96,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,97,9,,,,,,,,,,,,,,,,,,,,,,
2011Aug,98,10.2,,,,,,,,,10,17.5,32.5,20,15,5,,,,,,,,
2011Aug,99,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,101,10.4,,,,,,,,,,5,35,40,20,,,,,,,,,
2011Aug,102,,,,,,,,,,,,,,,,,,,,,,,
2011Aug,103,10.3,,,,,,,,,2.5,15,35,20,15,10,2.5,,,,,,,
2011Aug,104,10.8,,,,,,,,,,,10,40,30,20,,,,,,,,
2011Aug,106,9.4,,,,,,,,10,35,30,25,,,,,,,,,,,
2011Aug,107,12.8786,,,,,,,,,,,.04,.35,2.06,7.58,17.7,26.18,24.53,14.56,5.47,1.3,.23,
2011Aug,108,10.01,,,,,,,,1.2,11.51,23.72,29.42,20.6,11.25,2.3,,,,,,,,
2014,1,8,,,,5,15,22,25,18,10,3,2,,,,,,,,,,,
2014,3,7.3,,,10,20,30,20,10,10,,,,,,,,,,,,,,
2014,4,8,,,,,5,20,35,25,10,5,,,,,,,,,,,,
2014,5,8,,,,,,10,50,30,10,,,,,,,,,,,,,
2014,7,8.6,,,,,,,,,,,,,,,,,,,,,,
2014,8,8,,,,1,8,23,26,17,10,8,5,2,,,,,,,,,,
2014,10,10.5,.05,.07,.22,.55,1.19,2.34,4.11,6.46,9.1,11.48,12.97,13.13,11.9,9.67,7.03,4.58,2.67,1.4,.65,.27,.16,
2014,14,10,,,,,,,,,,,,,,,,,,,,,,
2014,15,9,,,,,,5,10,30,30,15,5,5,,,,,,,,,,
2014,16,9.3,,,1,3,5,7,9,12,18,15,11,9,4,3,2,1,,,,,,
2014,20,8.8,,,,,,10,20,30,20,10,5,5,,,,,,,,,,
2014,22,8.5,,,,,5,15,30,30,15,5,,,,,,,,,,,,
2014,23,8.5,,,,,5,10,12,18,14,10,9,8,6,5,3,,,,,,,
2014,29,10,,,,,,,,,,20,50,30,,,,,,,,,,
2014,31,7.5,,,,10,20,35,25,10,,,,,,,,,,,,,,
2014,33,8,,,,10,10,30,30,10,10,,,,,,,,,,,,,
2014,35,,,,,,,,,,,,,,,,,,,,,,,
2014,37,8,,,,3,15,26,31,11,8,4,2,,,,,,,,,,,
2014,38,,,,,,,,,,,,,,,,,,,,,,,
2014,39,8.5,,,,,,5,20,45,15,10,5,,,,,,,,,,,
2014,40,,,,,,,,,,,,,,,,,,,,,,,
2014,41,8,,,,,,,,,,,,,,,,,,,,,,
2014,42,7.7,,,,5,20,40,25,10,,,,,,,,,,,,,,
2014,48,,,,,,,,,,,,,,,,,,,,,,,
2014,49,,,,,,,,,,,,,,,,,,,,,,,
2014,50,,,,,,,,,,,,,,,,,,,,,,,
2014,52,9,,1,2,4,6,9,11,14.5,15.5,13,9,7,4,3,1,,,,,,,
2014,54,8.2,,,,5,5,10,30,30,10,10,,,,,,,,,,,,
2014,57,,,,,,,,,,,,,,,,,,,,,,,
2014,58,8.5,,,,,,,,,,,,,,,,,,,,,,
2014,59,8,,,,,5,20,45,20,10,,,,,,,,,,,,,
2014,61,,,,,,,,,,,,,,,,,,,,,,,
2014,63,,,,,,,,,,,,,,,,,,,,,,,
2014,65,9,,,,,,,,,,,,,,,,,,,,,,
2014,68,,,,,,,,,,,,,,,,,,,,,,,
2014,70,7.7,,,,,15,55,30,,,,,,,,,,,,,,,
2014,73,,,,,,,,,,,,,,,,,,,,,,,
2014,82,8.5,,,,,,,,,,,,,,,,,,,,,,
2014,84,9,,,,1,2,5,10,20,22,18,9,5,2,1,1,1,1,1,1,,,
2014,88,8.25,,,,5,10,20,30,20,10,5,,,,,,,,,,,,
2014,89,8,2.5,5,7.5,10,15,15,15,10,7.5,5,2.5,2.5,2.5,,,,,,,,,
2014,90,9,,,,,,,,25,50,25,,,,,,,,,,,,
2014,91,8,,,,5,5,40,40,5,5,,,,,,,,,,,,,
2014,93,7.5,,,,20,30,30,20,,,,,,,,,,,,,,,
2014,94,8,,,6,8,10,20,22.5,17.5,10,4,2,,,,,,,,,,,
2014,95,8.0286302,,,1,1,5,30,49,9,4,1,,,,,,,,,,,,
2014,96,,,,,,,,,,,,,,,,,,,,,,,
2014,97,,,,,,,,,,,,,,,,,,,,,,,
2014,98,8,,,,2.5,20,30,27.5,15,5,,,,,,,,,,,,,
2014,99,7.8,,,,,20,50,30,,,,,,,,,,,,,,,
2014,101,,,,,,,,,,,,,,,,,,,,,,,
2014,102,8,.5,1,5,7.5,10,17,20,15,10,7.5,5,1,.5,,,,,,,,,
2014,103,,,,,,,,,,,,,,,,,,,,,,,
2014,104,8.5,,,,,,5,30,40,20,5,,,,,,,,,,,,
2014,106,7.5,,,,10,25,30,25,10,,,,,,,,,,,,,,
2014,107,11.5722,,.01,.02,.07,.19,.48,1.07,2.14,3.82,6.11,8.75,11.22,12.88,13.23,12.17,10.02,7.38,4.87,2.88,1.52,1.17,
2014,108,9.279,,,,,,1.34,7.13,13.29,19.16,18.47,15.02,11.57,8.11,4.66,1.25,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,USD,IR,LAB,,,,,,,,,,,,,,,,,,,
2009,1,,,,,,,,,,,,,,,,,,,,,,,
2009,3,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,4,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,5,,,,3.2,,,,,,,,,,,,,,,,,,,
2009,7,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,8,,,,1.9,,,,,,,,,,,,,,,,,,,
2009,10,,,,3.3,,,,,,,,,,,,,,,,,,,
2009,14,,,,1.3,,,,,,,,,,,,,,,,,,,
2009,15,,,,,,,,,,,,,,,,,,,,,,,
2009,16,,,,3,,,,,,,,,,,,,,,,,,,
2009,20,,,,,,,,,,,,,,,,,,,,,,,
2009,22,,,,1.6,,,,,,,,,,,,,,,,,,,
2009,23,,,,1.8,,,,,,,,,,,,,,,,,,,
2009,29,,,,2,,,,,,,,,,,,,,,,,,,
2009,31,,,,,,,,,,,,,,,,,,,,,,,
2009,33,,,,,,,,,,,,,,,,,,,,,,,
2009,35,,,,,,,,,,,,,,,,,,,,,,,
2009,37,,,,,,,,,,,,,,,,,,,,,,,
2009,38,,,,,,,,,,,,,,,,,,,,,,,
2009,39,,,,2,,,,,,,,,,,,,,,,,,,
2009,40,,,,,,,,,,,,,,,,,,,,,,,
2009,41,,,,,,,,,,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,,,,,,,,,,
2009,48,,,,,,,,,,,,,,,,,,,,,,,
2009,49,,,,1.4,,,,,,,,,,,,,,,,,,,
2009,50,,,,2.3,,,,,,,,,,,,,,,,,,,
2009,52,,,,1.6,,,,,,,,,,,,,,,,,,,
2009,54,,,,,,,,,,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,,,,,,,,,,
2009,58,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,59,,,,,,,,,,,,,,,,,,,,,,,
2009,61,,,,,,,,,,,,,,,,,,,,,,,
2009,63,,,,,,,,,,,,,,,,,,,,,,,
2009,65,,,,,,,,,,,,,,,,,,,,,,,
2009,68,,,,,,,,,,,,,,,,,,,,,,,
2009,70,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,73,,,,2,,,,,,,,,,,,,,,,,,,
2009,82,,,,2.3,,,,,,,,,,,,,,,,,,,
2009,84,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,88,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,89,,,,,,,,,,,,,,,,,,,,,,,
2009,90,,,,1.8,,,,,,,,,,,,,,,,,,,
2009,91,,,,1.4,,,,,,,,,,,,,,,,,,,
2009,93,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,94,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,95,,,,3.5,,,,,,,,,,,,,,,,,,,
2009,96,,,,,,,,,,,,,,,,,,,,,,,
2009,97,,,,,,,,,,,,,,,,,,,,,,,
2009,98,,,,2.5,,,,,,,,,,,,,,,,,,,
2009,99,,,,4.6,,,,,,,,,,,,,,,,,,,
2009,101,,,,,,,,,,,,,,,,,,,,,,,
2009,102,,,,1.3,,,,,,,,,,,,,,,,,,,
2009,103,,,,1.5,,,,,,,,,,,,,,,,,,,
2009,104,,,,1.4,,,,,,,,,,,,,,,,,,,
2009,106,,,,,,,,,,,,,,,,,,,,,,,
2009,107,,,,3.3,,,,,,,,,,,,,,,,,,,
2009,108,,,,3.5,,,,,,,,,,,,,,,,,,,
2009Q4,1,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,3,80,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,4,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,5,78,1.55,1,,,,,,,,,,,,,,,,,,,,
2009Q4,7,72.5,1.49,1,,,,,,,,,,,,,,,,,,,,
2009Q4,8,75,1.48,1,,,,,,,,,,,,,,,,,,,,
2009Q4,10,73,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,14,75,1.6,1,,,,,,,,,,,,,,,,,,,,
2009Q4,15,70,1.4,1.2,,,,,,,,,,,,,,,,,,,,
2009Q4,16,66,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,20,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,22,75,1.5,1,,,,,,,,,,,,,,,,,,,,
